id	sceneId	camera	cameraDirection	battleCamera	battleCameraDirection	superCamera	superCameraDirection	superBattleCamera	superBattleCameraDirection	Switchover	uiWeight	superUiWeight	battleWeight	superBattleWeight	roleDirection	monsterDirection	directionFocus	sky	sceneEffect	sceneCam	enemyAoe	enemyAoeRotation	teamAoe	teamAoeRotation	roleSummon	roleSummonDirection	enemySummon	enemySummonDirection	catPosition	catDirection	rolePosition	enemyPosition	sceneCenter	view	voiceId	blockIndex	surroundingsId	enterCamera	enterSound	whetherBoss	cameraFuse	catEndCam	Limit	teamBg	regionBg	lateUpdateScript	ifRepertory	catEnd	towerScript	enemyLightDirection	status	address1	address1_zh_TW	address1_en_UK	address1_ja_JP	address1_ko_KR	address1_th_TH	address2	address2_zh_TW	address2_en_UK	address2_ja_JP	address2_ko_KR	address2_th_TH
81811	fightmap08	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_08		0	0	0	0	0	0.92;1.59;-1.34,0;-11;0	3;3;6.5;1.2	91:fightmap08	91:BG_fightmap08		1	0,0,0;0,0,0			1												
81812	fightmap08	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_08		0	0	0	0	0	0.92;1.59;-1.34,0;-11;0	3;3;6.5;1.2	91:fightmap08	91:BG_fightmap08		1	0,0,0;0,0,0			1												
81813	fightmap08	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_08		0	0	0	0	0	0.92;1.59;-1.34,0;-11;0	3;3;6.5;1.2	91:fightmap08	91:BG_fightmap08		1	0,0,0;0,0,0			1												
81814	fightmap70	2.1;3.68;19.15	13.65001;197.9;0	0.3;1.88;17.7	5.43;181.42;0	2.1;3.68;19.15	13.65001;197.9;0	0.3;1.88;17.7	5.43;181.42;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	0;0;18	1	0	600001	-0.07;0;2.2	0;0;0	0.1;0;13.2	0;0;0	4.25;0;9.242093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-6.35,0,11.36;0,1.18,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5.51,0,3;0,354.44,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	0.08;0;7.6	57.22092	bgm_plot_reverse01		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap59	91:BG_fightmap59		1	0,0,0;0,0,0			1												
81815	fightmap70	2.1;3.68;19.15	13.65001;197.9;0	0.3;1.88;17.7	5.43;181.42;0	2.1;3.68;19.15	13.65001;197.9;0	0.3;1.88;17.7	5.43;181.42;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	0;0;18	1	0	600001	-0.07;0;2.2	0;0;0	0.1;0;13.2	0;0;0	4.25;0;9.242093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-6.35,0,11.36;0,1.18,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5.51,0,3;0,354.44,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	0.08;0;7.6	57.22092	bgm_battle_BF04		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap59	91:BG_fightmap59		1	0,0,0;0,0,0			1												
81816	fightmap70	2.1;3.68;19.15	13.65001;197.9;0	0.3;1.88;17.7	5.43;181.42;0	2.1;3.68;19.15	13.65001;197.9;0	0.3;1.88;17.7	5.43;181.42;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	0;0;18	1	0	600001	-0.07;0;2.2	0;0;0	0.1;0;13.2	0;0;0	4.25;0;9.242093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-6.35,0,11.36;0,1.18,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5.51,0,3;0,354.44,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	0.08;0;7.6	57.22092	bgm_battle_BF04		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap59	91:BG_fightmap59		1	0,0,0;0,0,0			1												
81817	fightmap70	2.1;3.68;19.15	13.65001;197.9;0	0.3;1.88;17.7	5.43;181.42;0	2.1;3.68;19.15	13.65001;197.9;0	0.3;1.88;17.7	5.43;181.42;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	0;0;18	1	0	600001	-0.07;0;2.2	0;0;0	0.1;0;13.2	0;0;0	4.25;0;9.242093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-6.35,0,11.36;0,1.18,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5.51,0,3;0,354.44,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	0.08;0;7.6	57.22092	bgm_plot_reverse01		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap59	91:BG_fightmap59		1	0,0,0;0,0,0			1												
81818	fightmap2070	0.11;2.99;13.78	7.186654;180.8951;0	0.09;2.61;13.77	4.690509;180.4978;0	0.11;2.99;13.78	7.186654;180.8951;0	0.09;2.61;13.77	4.690509;180.4978;0	0.2	0.1	0.1	15	15	0;-180;0	0;0;0	0;0;20	1	0	600001	0.03;0;0.29	0;0;0	-0.01;0;6.8	0;0;0	3.68;0;2.87	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-6.67,0,4.94;0,359.5855,0;10.13,0,1.5,0;7.8,0,1.8,0;5.526838,0,1.827583,0;3.209899,0,1.542582,0	-5.3,0,1.25;0,354.44,0;11.1363,0,-1.461727,0;8.03695,0,-1.707615,0;1.982859,0,-1.069427,0;-0.9435188,0,-0.2226969,0	-0.02;0.23;3.35	57.22092	bgm_battle_dotor_linbei_1	0;1		0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap59	91:BG_fightmap59		1	0,0,0;0,0,0			1												
81819	fightmap70	2.1;3.68;19.15	13.65001;197.9;0	0.3;1.88;17.7	5.43;181.42;0	2.1;3.68;19.15	13.65001;197.9;0	0.3;1.88;17.7	5.43;181.42;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	0;0;18	1	0	600001	-0.07;0;2.2	0;0;0	0.1;0;13.2	0;0;0	4.25;0;9.242093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-6.35,0,11.36;0,1.18,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5.51,0,3;0,354.44,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	0.08;0;7.6	57.22092	bgm_world_boss		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap59	91:BG_fightmap59		1	0,0,0;0,0,0			1												
81820	fightmap08	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_08		0	0	0	0	0	0.92;1.59;-1.34,0;-11;0	3;3;6.5;1.2	91:fightmap08	91:BG_fightmap08		1	0,0,0;0,0,0			1												
81821	fightmap08	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_08		0	0	0	0	0	0.92;1.59;-1.34,0;-11;0	3;3;6.5;1.2	91:fightmap08	91:BG_fightmap08		1	0,0,0;0,0,0			1												
89901	fightmap1060	3.5;4.6;18.61	12.88007;195.48;0	2.6;1.88;15.2	4.33;190.2;0	3.5;4.6;18.61	12.88007;195.48;0	2.6;1.88;15.2	4.33;190.2;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	1.81;0;17.85	1	0	600001	-0.33;0;-0.36	0;0;0	1.5;0;9.12	0;0;0	5.18;0;6.7	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-5.42,0,8.38;0,12.05,0;10.38,0,1.89,0;7.73,0,2.1,0;5.36,0,2,0;2.73,0,1.46,0	-5.84,0,1.44;0,3.87,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	0.52;0;4.17	40.06379	bgm_battle_10		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap59	91:BG_fightmap59		1	0,0,0;0,0,0			1												
89902	fightmap1060	3.5;4.6;18.61	12.88007;195.48;0	2.6;1.88;15.2	4.33;190.2;0	3.5;4.6;18.61	12.88007;195.48;0	2.6;1.88;15.2	4.33;190.2;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	1.81;0;17.85	1	0	600001	-0.33;0;-0.36	0;0;0	1.5;0;9.12	0;0;0	5.18;0;6.7	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-5.42,0,8.38;0,12.05,0;10.38,0,1.89,0;7.73,0,2.1,0;5.36,0,2,0;2.73,0,1.46,0	-5.84,0,1.44;0,3.87,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	0.52;0;4.17	40.06379	bgm_plot_taskstar01		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap59	91:BG_fightmap59		1	0,0,0;0,0,0			1												
89903	fightmap1060	3.5;4.6;18.61	12.88007;195.48;0	2.6;1.88;15.2	4.33;190.2;0	3.5;4.6;18.61	12.88007;195.48;0	2.6;1.88;15.2	4.33;190.2;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	1.81;0;17.85	1	0	600001	-0.33;0;-0.36	0;0;0	1.5;0;9.12	0;0;0	5.18;0;6.7	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-5.42,0,8.38;0,12.05,0;10.38,0,1.89,0;7.73,0,2.1,0;5.36,0,2,0;2.73,0,1.46,0	-5.84,0,1.44;0,3.87,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	0.52;0;4.17	40.06379	bgm_battle_10		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap59	91:BG_fightmap59		1	0,0,0;0,0,0			1												
89904	fightmap1034	6.18;4.1;17.89	18.1;205.8;0	4.63;2.2;16.21	9.600001;193.8;0	6.18;4.1;17.89	18.1;205.8;0	4.63;2.2;16.21	9.600001;193.8;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.77;0;20.74	1	0	600001	1.5;0;2.46	0;0;0	3.4;0;11.87	0;0;0	7.31;0;9.88	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-3.29,0,11.7;0,14.2,0;10.38,0,1.75,0;7.79,0,1.99,0;5.36,0,1.85,0;2.73,0,1.46,0	-4.3,0,4.41;0,6.55,0;12.61,0,-1.524945,0;8.08,0,-1.773118,0;3.56,0,-1.3,0;-0.5,0,-0.16,0	2.2;0;7.19	57.22092	bgm_battle_BF05		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap34	91:BG_fightmap37		1	0,0,0;0,0,0			1												
89905	fightmap1034	6.18;4.1;17.89	18.1;205.8;0	4.63;2.2;16.21	9.600001;193.8;0	6.18;4.1;17.89	18.1;205.8;0	4.63;2.2;16.21	9.600001;193.8;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.77;0;20.74	1	0	600001	1.5;0;2.46	0;0;0	3.4;0;11.87	0;0;0	7.31;0;9.88	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-3.29,0,11.7;0,14.2,0;10.38,0,1.75,0;7.79,0,1.99,0;5.36,0,1.85,0;2.73,0,1.46,0	-4.3,0,4.41;0,6.55,0;12.61,0,-1.524945,0;8.08,0,-1.773118,0;3.56,0,-1.3,0;-0.5,0,-0.16,0	2.2;0;7.19	57.22092	bgm_plot_taskstar01		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap34	91:BG_fightmap37		1	0,0,0;0,0,0			1												
89906	fightmap1034	6.18;4.1;17.89	18.1;205.8;0	4.63;2.2;16.21	9.600001;193.8;0	6.18;4.1;17.89	18.1;205.8;0	4.63;2.2;16.21	9.600001;193.8;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.77;0;20.74	1	0	600001	1.5;0;2.46	0;0;0	3.4;0;11.87	0;0;0	7.31;0;9.88	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-3.29,0,11.7;0,14.2,0;10.38,0,1.75,0;7.79,0,1.99,0;5.36,0,1.85,0;2.73,0,1.46,0	-4.3,0,4.41;0,6.55,0;12.61,0,-1.524945,0;8.08,0,-1.773118,0;3.56,0,-1.3,0;-0.5,0,-0.16,0	2.2;0;7.19	57.22092	bgm_plot_taskstar01		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap34	91:BG_fightmap37		1	0,0,0;0,0,0			1												
89907	fightmap1034	6.18;4.1;17.89	18.1;205.8;0	4.63;2.2;16.21	9.600001;193.8;0	6.18;4.1;17.89	18.1;205.8;0	4.63;2.2;16.21	9.600001;193.8;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.77;0;20.74	1	0	600001	1.5;0;2.46	0;0;0	3.4;0;11.87	0;0;0	7.31;0;9.88	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-3.29,0,11.7;0,14.2,0;10.38,0,1.75,0;7.79,0,1.99,0;5.36,0,1.85,0;2.73,0,1.46,0	-4.3,0,4.41;0,6.55,0;12.61,0,-1.524945,0;8.08,0,-1.773118,0;3.56,0,-1.3,0;-0.5,0,-0.16,0	2.2;0;7.19	57.22092	bgm_battle_BF05		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap34	91:BG_fightmap37		1	0,0,0;0,0,0			1												
89908	fightmap1034	6.18;4.1;17.89	18.1;205.8;0	4.63;2.2;16.21	9.600001;193.8;0	6.18;4.1;17.89	18.1;205.8;0	4.63;2.2;16.21	9.600001;193.8;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.77;0;20.74	1	0	600001	1.5;0;2.46	0;0;0	3.4;0;11.87	0;0;0	7.31;0;9.88	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-3.29,0,11.7;0,14.2,0;10.38,0,1.75,0;7.79,0,1.99,0;5.36,0,1.85,0;2.73,0,1.46,0	-4.3,0,4.41;0,6.55,0;12.61,0,-1.524945,0;8.08,0,-1.773118,0;3.56,0,-1.3,0;-0.5,0,-0.16,0	2.2;0;7.19	57.22092	bgm_battle_BF04		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap34	91:BG_fightmap37		1	0,0,0;0,0,0			1												
89909	fightmap1015	6.89;3.5;16.41	14.7;204.5;0	5.6;1.88;15.17	6.73;193.14;0	6.89;3.5;16.41	14.7;204.5;0	5.6;1.88;15.17	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	5.3;0;18.5	1	0	600001	2.3;0;0.4	0;0;0	4.42;0;11.12	0;0;0	8.35;0;8.572093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-2.25,0,10.69;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-2.55,0,2.7;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	2.95;0;6.27	57.22092	bgm_plot_taskstar01		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap15	91:BG_fightmap15		1	0,0,0;0,0,0			1												
89910	fightmap4010	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_plot_taskstar01		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap10	91:BG_fightmap10		1	0,0,0;0,0,0			1												
89911	fightmap4010	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_plot_taskstar01		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap10	91:BG_fightmap10		1	0,0,0;0,0,0			1												
89912	fightmap4010	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_BF04		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap10	91:BG_fightmap10		1	0,0,0;0,0,0			1												
89913	fightmap1015	6.89;3.5;16.41	14.7;204.5;0	5.6;1.88;15.17	6.73;193.14;0	6.89;3.5;16.41	14.7;204.5;0	5.6;1.88;15.17	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	5.3;0;18.5	1	0	600001	2.3;0;0.4	0;0;0	4.42;0;11.12	0;0;0	8.35;0;8.572093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-2.25,0,10.69;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-2.55,0,2.7;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	2.95;0;6.27	57.22092	bgm_battle_BF04		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap15	91:BG_fightmap15		1	0,0,0;0,0,0			1												
89914	fightmap1026	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_BF04		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap26	91:BG_fightmap26		1	0,0,0;0,0,0			1												
89915	fightmap1026	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_role_asura_explorer		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap26	91:BG_fightmap26		1	0,0,0;0,0,0			1												
89916	fightmap3029	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_role_telang_blood		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap29	91:BG_fightmap29		1	0,0,0;0,0,0			1												
89917	fightmap3029	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_prologue_battle01		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap29	91:BG_fightmap29		1	0,0,0;0,0,0			1												
