index	id	desc	wave	wave1NpcId	wave1Level	wave1NpcType	classId	classUpDate	intiSp	maxSp	ai	skinId	attribute	hpCount	equipId	summonPool	summonLevel	enemyNum	summonPoolSpecial	summonLevelSpecial	halo	behavior	SceneList	wavefront	waveafter	waveInitAction	waveLoopAction	script	scriptState	MonsterDialogue	PlayerDialogue	victory	defeat	tips	bubble	status
12173121_1	12173121	夜巡区域3中级关1	1	31016011;31016011;31016011;31016011;31016011	268;268;268;268;268	1;1;2;1;1	1112;1112;1112;1112;1112						1;1;1;1;1	5				5			92001979	0										0	-1			1
12173122_1	12173122	夜巡区域3中级关2	1	31016003;31016003;31013003;31016003;31016003	443;443;443;443;443	1;2;1	1112;1112;1112;1112;1112						1;1;1;1;1	5				5			92001979	0										0	-1			1
12173123_1	12173123	夜巡区域3中级关3	1	31013003;31013003;31013003;31013003;31013003	443;443;443;443;443	1;2;1	1112;1112;1112;1112;1112						1;1;1;1;1	5				5			92001979	0										0	-1			1
12173124_1	12173124	夜巡区域3中级关4	1	31023014;31023014;31023014;31023014;31023014	443;443;443;443;443	1;2;1	1112;1112;1112;1112;1112						1;1;1;1;1	5				5			92001979	0										0	-1			1
12173125_1	12173125	夜巡区域3中级关5	1	31016011;31016011;31016011;31016011;31016011	473;473;473;473;473	1;1;1	1112;1112;1112;1112;1112	1,1.2;3,1.2					1;1;1;1;1	5				5			92001979	0										0	-1			1
12173126_1	12173126	夜巡区域3中级关6	1	31023014;31023014;31024014;31023014;31023014	268;268;268;268;268	1;1;2;1;1	1112;1112;1112;1112;1112						1;1;1;1;1	5				5			92001979	0										0	-1			1
12173127_1	12173127	夜巡区域3中级关7	1	31023014;31023014;31016011;31023014;31023014	443;443;443;443;443	1;1;2;1;1	1112;1112;1112;1112;1112						1;1;1;1;1	5				5			92001979	0										0	-1			1
12173128_1	12173128	夜巡区域3中级关8	1	31020011;31020011;31020011;31020011;31020011	352;352;352;352;352	1;1;1	1112;1112;1112;1112;1112	3,0.8					1;1;1;1;1					5			92001979	0										0	-1			1
12173129_1	12173129	夜巡区域3中级关9	1	31030011;31030011;31030011;31030011;31030011	443;443;443;443;443	1;1;2;1;1	1112;1112;1112;1112;1112						1;1;1;1;1	5				5			92001979	0										0	-1			1
12173130_1	12173130	夜巡区域3中级关10	1	31023014;31023014;31024014;31023014;31023014	443;443;443;443;443	1;1;2;1;1	1112;1112;1112;1112;1112						1;1;1;1;1	5				5			92001979	0										0	-1			1
12173131_1	12173131	夜巡区域3高级关1	1	34005003	600	3	3112	1,1.1;3,1.3					1	5				1			92001979	0										0	-1			1
12173132_1	12173132	夜巡区域3高级关2	1	31016011;38001003;31023014	363;363;363	1;3;1	1112;3112;1112	1,0.95					1;1;1	5				3			92001979	0										0	-1			1
12173133_1	12173133	夜巡区域3高级关3	1	31016011;34001003;31016011	363;363;363	1;3;1	1112;3112;1112	1,0.95					1;1;1	5				3			92001979	0										0	-1			1
12173134_1	12173134	夜巡区域3最终级关1	1	31016011;34002003;31016011	328;328;328	1;3;1	2112;3112;2112	1,1.1;3,1.3					1;1;1	5				3			92001979	0										0	-1			1
12171111_1	12171111	夜巡区域1初级关1	1	31055003;31055003;31055003;31055003;31055003	473;473;473;473;473	1;1;1;1;1	1112;1112;1112;1112;1112	1,0.8					3;3;3;3;3					5			92001979	0										0	-1			1
12171112_1	12171112	夜巡区域1初级关2	1	31054003;31054003;31054003;31054003;31054003	473;473;473;473;473	1;1;1;1;1	1112;1112;1112;1112;1112	1,0.8					3;3;3;3;3					5			92001979	0										0	-1			1
12171113_1	12171113	夜巡区域1初级关3	1	31005003;31005003;31005003;31005003;31005003	473;473;473;473;473	1;1;1;1;1	1112;1112;1112;1112;1112	1,0.8					3;3;3;3;3					5			92001979	0										0	-1			1
12171114_1	12171114	夜巡区域1初级关4	1	31026003;31026003;31026003;31026003;31026003	473;473;473;473;473	1;1;1;1;1	1112;1112;1112;1112;1112	1,0.8					3;3;3;3;3					5			92001979	0										0	-1			1
12171115_1	12171115	夜巡区域1初级关5	1	31102003;31102003;31102003;31102003;31102003	473;473;473;473;473	1;1;1;1;1	1112;1112;1112;1112;1112	1,0.8					3;3;3;3;3					5			92001979	0										0	-1			1
12171116_1	12171116	夜巡区域1初级关6	1	31103003;31103003;31103003;31103003;31103003	473;473;473;473;473	1;1;1;1;1	1112;1112;1112;1112;1112	1,0.8					3;3;3;3;3					5			92001979	0										0	-1			1
12171117_1	12171117	夜巡区域1初级关7	1	31104003;31104003;31104003;31104003;31104003	473;473;473;473;473	1;1;1;1;1	1112;1112;1112;1112;1112	1,0.8					3;3;3;3;3					5			92001979	0										0	-1			1
12171118_1	12171118	夜巡区域1初级关8	1	31014011;31014011;31005011;31014011;31014011	473;473;473;473;473	1;1;1;1;1	1112;1112;1112;1112;1112	1,0.8					3;3;3;3;3					5			92001979	0										0	-1			1
12171119_1	12171119	夜巡区域1初级关9	1	31104003;31104003;31054003;31102003;31102003	473;473;473;473;473	1;1;1;1;1	1112;1112;1112;1112;1112	1,0.8					3;3;3;3;3					5			92001979	0										0	-1			1
12171120_1	12171120	夜巡区域1初级关10	1	31102003;31102003;31103003;31104003;31104003	473;473;473;473;473	1;1;1;1;1	1112;1112;1112;1112;1112	1,0.8					3;3;3;3;3					5			92001979	0										0	-1			1
12171121_1	12171121	夜巡区域1中级关1	1	31055003;31055003;31055003;31055003;31055003	443;443;443;443;443	1;1;2;1;1	1112;1112;2112;1112;1112	1,0.8					3;3;3;3;3	5				5			92001979	0										0	-1			1
12171122_1	12171122	夜巡区域1中级关2	1	31054003;31054003;31054003;31054003;31054003	443;443;443;443;443	1;1;2;1;1	1112;1112;2112;1112;1112	1,0.8					3;3;3;3;3	5				5			92001979	0										0	-1			1
12171123_1	12171123	夜巡区域1中级关3	1	31005003;31005003;31005003;31005003;31005003	443;443;443;443;443	1;1;2;1;1	1112;1112;2112;1112;1112	1,0.8					3;3;3;3;3	5				5			92001979	0										0	-1			1
12171124_1	12171124	夜巡区域1中级关4	1	31026003;31026003;31026003;31026003;31026003	443;443;443;443;443	1;1;2;1;1	1112;1112;2112;1112;1112	1,0.8					3;3;3;3;3	5				5			92001979	0										0	-1			1
12171125_1	12171125	夜巡区域1中级关5	1	31102003;31102003;31102003;31102003;31102003	443;443;443;443;443	1;1;2;1;1	1112;1112;2112;1112;1112	1,0.8					3;3;3;3;3	5				5			92001979	0										0	-1			1
12171126_1	12171126	夜巡区域1中级关6	1	31103003;31103003;31103003;31103003;31103003	443;443;443;443;443	1;1;2;1;1	1112;1112;2112;1112;1112	1,0.8					3;3;3;3;3	5				5			92001979	0										0	-1			1
12171127_1	12171127	夜巡区域1中级关7	1	31104003;31104003;31104003;31104003;31104003	443;443;443;443;443	1;1;2;1;1	1112;1112;2112;1112;1112	1,0.8					3;3;3;3;3	5				5			92001979	0										0	-1			1
12171128_1	12171128	夜巡区域1中级关8	1	31014011;31014011;31005011;31014011;31014011	443;443;443;443;443	1;1;2;1;1	1112;1112;2112;1112;1112	1,0.8					3;3;3;3;3	5				5			92001979	0										0	-1			1
12171129_1	12171129	夜巡区域1中级关9	1	31104003;31104003;31054003;31102003;31102003	443;443;443;443;443	1;1;2;1;1	1112;1112;2112;1112;1112	1,0.8					3;3;3;3;3	5				5			92001979	0										0	-1			1
12171130_1	12171130	夜巡区域1中级关10	1	31102003;31102003;31103003;31104003;31104003	443;443;443;443;443	1;1;2;1;1	1112;1112;2112;1112;1112	1,0.8					3;3;3;3;3	5				5			92001979	0										0	-1			1
12171131_1	12171131	夜巡区域1高级关1	1	31054003;31054003;34035003;31054003;31054003	363;363;363;363;363	1;1;3;1;1	1112;1112;3112;1112;1112	1,0.8					3;3;3;3;3	5				5			92001979	0										0	-1			1
12171132_1	12171132	夜巡区域1高级关2	1	31055003;31055003;34036003;31055003;31055003	363;363;363;363;363	1;1;3;1;1	1112;1112;3112;1112;1112	1,0.8					3;3;3;3;3	5				5			92001979	0										0	-1			1
12171133_1	12171133	夜巡区域1高级关3	1	34025003;34025003;34026003;34025003;34025003	400;400;400;400;400	1;1;3;1;1	1112;1112;3112;1112;1112	1,0.8					3;3;3;3;3	5				5			92001979	0										0	-1			1
12171134_1	12171134	夜巡区域1最终级关1	1	34035008;34035008;34036003;34037003;34037003	328;328;328;328;328	1;1;3;1;1	2112;2112;3112;2112;2112	1,0.6;3,1.4					3;3;3;3;3	5				5			92001979	0										0	-1			1
12008050_1	12008050	食契联动，耀州区-战斗1	1	31066001;34046001;31064001	84;84;84	1;1;1	2201;4201;2201	3,1	0;1;0				1;2;1			31063001;31064001;31065001;31066001	84;84;84;84	5			1010048	1										0	-1	1200802		1
12008080_1	12008080	食契联动，耀州区-战斗2	1	31002001;31007001;31004001	108;108;108	1;1;1	2201;4201;2201	3,1.1	0;1;0				2;3;1			31063001;31064001;31065001;31066001	108;108;108;108	5			1010048	1										0	-1	1200802		1
12008090_1	12008090	食契联动，耀州区-战斗-boss	1	31063001;38011001;31065001	131;131;131	1;3;1	2201;4201;2201	3,1.19	0;1;0				2;2;2	5		31063001;31064001;31065001;31066001	131;131;131;131	5			1010048;1010050	0										0	-1	1200801		1
12008100_1	12008100	食契联动，南港区-战斗-1	1	31026001;31026001;31026001	178;178;178	1;1;1	2201;4201;2201	3,1.29	0;1;0				3;2;3			31063001;31064001;31065001;31066001	178;178;178;178	5			1010048	1										0	-1	1200802		1
12008110_1	12008110	食契联动，南港区-战斗-2	1	31104001;31104001;31026001	226;226;226	1;1;1	2201;4201;2201	3,1.38	0;1;0				3;1;1			31063001;31064001;31065001;31066001	226;226;226;226	5			1010048	1										0	-1	1200802		1
12008140_1	12008140	食契联动，南港区-战斗-3	1	31104001;31103001;31026001	273;273;273	1;1;1	2201;4201;2201	3,1.48	0;1;0				2;2;3			31063001;31064001;31065001;31066001	273;273;273;273	5			1010048	1										0	-1	1200802		1
12008150_1	12008150	食契联动，南港区-战斗-4	1	31026001;31026001;31026001	320;320;320	1;1;1	2201;4201;2201	3,1.57	0;1;0				1;1;2			31063001;31064001;31065001;31066001	320;320;320;320	5			1010048	1										0	-1	1200802		1
12008160_1	12008160	食契联动，南港区-战斗-boss	1	31103001;34047001;31104001	367;367;367	1;3;1	2201;4201;2201	3,1.67	0;1;0				1;2;3	5		31063001;31064001;31065001;31066001	367;367;367;367	5			1010048	0										0	-1	1200802		1
12008200_1	12008200	食契联动，昆士区-战斗-1	1	31007001;31002001;31007001	367;367;367	1;1;1	2201;4201;2201	3,1.76	0;1;0				3;1;3			31063001;31064001;31065001;31066001	367;367;367;367	5			1010048	1										0	-1	1200802		1
12008220_1	12008220	食契联动，昆士区-战斗-2	1	31007001;31002001;31009001	367;367;367	1;1;1	2201;4201;2201	3,1.86	0;1;0				1;1;1			31063001;31064001;31065001;31066001	367;367;367;367	5			1010048	1										0	-1	1200802		1
12008230_1	12008230	食契联动，昆士区-战斗-3	1	31009001;31007001;31002001	367;367;367	1;1;1	2201;4201;2201	3,1.95	0;1;0				3;1;3			31063001;31064001;31065001;31066001	367;367;367;367	5			1010048	1										0	-1	1200802		1
12008240_1	12008240	食契联动，昆士区-战斗-4	1	34022001	600	1	4201	3,2.05	3				1			31063001;31064001;31065001;31066001	600;600;600;600	5			1010048	1										0	-1	1200802		1
12008260_1	12008260	食契联动，昆士区-战斗-boss	1	31064001;38011001;31066001	462;462;462	1;3;1	2201;4201;2201	3,2.14	0;1;0				2;2;2	5		31063001;31064001;31065001;31066001	462;462;462;462	5			1010048;1010050	0										0	-1	1200801		1
12008270_1	12008270	食契联动，旧城区-战斗-1	1	31030001;31030001;31031001	462;462;462	1;1;1	2201;4201;2201	3,2.24	0;1;0				3;3;1			31063001;31064001;31065001;31066001	462;462;462;462	5			1010048	1										0	-1	1200802		1
12008290_1	12008290	食契联动，旧城区-战斗-2	1	31030001;34031001;31031001	462;462;462	1;1;1	2201;4201;2201	3,2.33	0;1;0				2;2;2			31063001;31064001;31065001;31066001	462;462;462;462	5			1010048	1										0	-1	1200802		1
12008310_1	12008310	食契联动，旧城区-战斗-3	1	31041001;31042001;31041001	462;462;462	1;1;1	2201;4201;2201	3,2.43	0;1;0				3;1;1			31063001;31064001;31065001;31066001	462;462;462;462	5			1010048	1										0	-1	1200802		1
12008320_1	12008320	食契联动，旧城区-战斗-4	1	31041001;31042001;31043001	462;462;462	1;1;1	2201;4201;2201	3,2.52	0;1;0				2;3;2			31063001;31064001;31065001;31066001	462;462;462;462	5			1010048	1										0	-1	1200802		1
12008340_1	12008340	食契联动，旧城区-战斗-boss	1	31042001;38001001;31044001	556;556;556	1;3;1	2201;4201;2201	3,2.62	0;1;0				1;2;1	5		31063001;31064001;31065001;31066001	556;556;556;556	5			1010048	0										0	-1	1200802		1
12008390_1	12008390	食契联动，离岛区-战斗-1	1	31011001;31011001;31011001	556;556;556	1;1;1	2201;4201;2201	3,2.71	0;1;0				1;1;1;			31063001;31064001;31065001;31066001	556;556;556;556	5			1010048	1										0	-1	1200802		1
12008420_1	12008420	食契联动，离岛区-战斗-2	1	31023001;31024001;31023001	556;556;556	1;1;1	2201;4201;2201	3,2.81	0;1;0				3;1;3			31063001;31064001;31065001;31066001	556;556;556;556	5			1010048	1										0	-1	1200802		1
12008430_1	12008430	食契联动，离岛区-战斗-3	1	31025012;38004001;31025012	556;556;556	1;1;1	2201;4201;2201	3,4	0;1;0				1;2;1			31025012;31025012;31025012	556;556;556	5				0										0	-1			1
12008440_1	12008440	食契联动，离岛区-战斗-boss	1	31066001;34046001;38011002;31065001	480;480;480;480	1;1;3;1	2201;2201;4201;2201	3,5	1;1;2;1				2;2;2;2	5		31063001;31064001;31065001;31066001	480;480;480;480	5			1010048;1010050	0										0	-1	1200801		1
12008810_1	12008810	食契联动-团子遭遇战	1	31063001;31063001;31063001	490;490;490	1;1;1	2201;2201;2201	3,2.05	1;1;1				1;1;2			31063001;31064001;31065001;31066001	490;490;490;490	5				1										0	-1	1200802		1
12008820_1	12008820	食契联动-团子遭遇战	1	31064001;31064001;31064001	490;490;490	1;1;1	2201;2201;2201	3,2.05	1;1;1				3;2;3			31063001;31064001;31065001;31066001	490;490;490;490	5				1										0	-1	1200802		1
12008830_1	12008830	食契联动-团子遭遇战	1	31065001;31065001;31065001	490;490;490	1;1;1	2201;2201;2201	3,2.05	1;1;1				3;3;1			31063001;31064001;31065001;31066001	490;490;490;490	5				1										0	-1	1200802		1
12008840_1	12008840	食契联动-团子遭遇战	1	31066001;31066001;31066001	490;490;490	1;1;1	2201;2201;2201	3,2.05	1;1;1				2;2;1			31063001;31064001;31065001;31066001	490;490;490;490	5				1										0	-1	1200802		1
12008850_1	12008850	食契联动-团子遭遇战	1	31063001;31065001;31064001	490;490;490	1;1;1	2201;2201;2201	3,2.05	1;1;1				2;3;3			31063001;31064001;31065001;31066001	490;490;490;490	5				1										0	-1	1200802		1
12008860_1	12008860	食契联动-团子遭遇战	1	31064001;31065001;31066001	490;490;490	1;1;1	2201;2201;2201	3,2.05	1;1;1				2;1;3			31063001;31064001;31065001;31066001	490;490;490;490	5				1										0	-1	1200802		1
12008910_1	12008910	食契歼灭战  难度1	1	38011001	121	3	5104	1,1.1;3,1	1				2	10		31063001;31064001;31065001;31066001	201;201;201;201	5			1010048;1010050	0										10019	10020	1200801		1
12008920_1	12008920	食契歼灭战  难度2	1	38011002	201	3	5104	1,1.1;3,1.5	1				2	10		31063001;31064001;31065001;31066001	242;242;242;242	5			1010048;1010050	0										10019	10020	1200801		1
12008930_1	12008930	食契歼灭战  难度3	1	34046001;38011002	298;298	1;3	2104;5104	1,1.1;3,1.5	1;1				2;2	10		31063001;31064001;31065001;31066001	282;282;282;282	5			1010048;1010050	0										10019	10020	1200801		1
12008940_1	12008940	食契歼灭战  难度4	1	31063001;34046001;38011002;31065001	403;403;403;403	1;1;3;1	2104;3204;5104;2104	1,0.95;3,1.5	2;2;1;1				2;2;2;2	10		31063001;31064001;31065001;31066001	392;392;392;392	5			1010048;1010050	0										10019	10020	1200801		1
12008950_1	12008950	食契歼灭战  难度5	1	31064001;34046001;38011002;34046001;31065001	450;450;4000;450;450	1;1;3;1;1	2201;4204;3113;4204;2201	1,1.1;3,1.2	2;2;1;1;1				2;2;2;2;2	10		31063001;31064001;31065001;31066001	433;433;433;433	5			1010048;1010050	0										10019	10020	1200801		1
12050101_1	12050101	首领战-治疗伤害	1	34015016	493	3		1,0.5;2,0.5;3,3					3					1			7100105	1										0	-1	12050101		1
12050102_1	12050102	首领战-治疗伤害	1	34015016	997	3		1,0.6;2,2;3,5					3					1			7100106	1										0	-1	12050102		1
12050103_1	12050103	首领战-治疗伤害	1	34015016	1920	3		1,0.5;2,5;3,12					3					1			7100107	1										0	-1	12050103		1
12050201_1	12050201	首领战-群鼠	1	31041016;33041016;31043016	392;422;392	1;3;1		1,0.5;2,1;3,1					2;1;2			31041016;31043016;31041016;31043016	392;392;392;392	3				1										0	-1	12050201		1
12050202_1	12050202	首领战-群鼠	1	31041017;33041017;31043017	744;790;744	1;3;1		1,0.5;2,1;3,1.5					2;1;2			31041017;31043017;31041017;31043017	744;744;744;744	3				1										0	-1	12050202		1
12050203_1	12050203	首领战-群鼠	1	32043018;31041018;33041018;31043018;32042018	979;979;1120;979;979	1;1;3;1;1		1,0.5;2,1;3,3					3;2;1;2;3			32043018;31041018;31043018;32042018	979;979;979;979	5				1										0	-1	12050203		1
12050301_1	12050301	首领战-标记	1	31054016;34036016;31055016	384;460;384	1;3;1		1,0.6;2,0.6;3,14					2;1;2					3			7100111	1										0	-1	12050301		1
12050302_1	12050302	首领战-标记	1	31054016;34036016;31055016	659;791;659	1;3;1		1,0.6;2,0.6;3,14					2;1;2					3			7100112	1										0	-1	12050302		1
12050303_1	12050303	首领战-标记	1	31054016;34036016;31055016	1093;1311;1093	1;3;1		1,0.6;2,0.6;3,14					2;1;2					3			7100113	0										0	-1	12050303		1
12050401_1	12050401	首领战-随机赌命	1	34048002	361	3		1,1;2,1;3,2.13					1					1				1										0	-1	12050401		1
12050402_1	12050402	首领战-随机赌命	1	34048002	820	3		1,1;2,1;3,7.35					1					1				1										0	-1	12050401		1
12050403_1	12050403	首领战-随机赌命	1	34048002	1371	3		1,1;2,1;3,15.48					1					1				1										0	-1	12050401		1
12050501_1	12050501	首领战-克制多动	1	34047072	361	3		1,1;2,1;3,2.13					3					1				1										0	-1	12050501		1
12050502_1	12050502	首领战-克制多动	1	34047072	820	3		1,1;2,1;3,7.35					3					1				1										0	-1	12050501		1
12050503_1	12050503	首领战-克制多动	1	34047072	1371	3		1,1;2,1;3,15.48					3					1				1										0	-1	12050501		1
12050601_1	12050601	首领战-放大效果	1	34046072	361	3		1,1;2,1;3,2.13	1				2					1				1										0	-1	12050601		1
12050602_1	12050602	首领战-放大效果	1	34046072	820	3		1,1;2,1;3,7.35	1				2					1				1										0	-1	12050601		1
12050603_1	12050603	首领战-放大效果	1	34046072	1371	3		1,1;2,1;3,15.48	1				2					1				1										0	-1	12050601		1
12050701_1	12050701	首领战-大招增益	1	34048072	361	3		1,1;2,1;3,2.13					3					3			7100201	0										0	-1	12050701		1
12050702_1	12050702	首领战-大招增益	1	31068072;34048072;31069072	820;820;820	1;3;1		1,1;2,1;3,7.35					3;3;3					3			7100201	0										0	-1	12050701		1
12050703_1	12050703	首领战-大招增益	1	31067072;31068072;34048072;31069072;31070072	1471;1471;1671;1471;1471	1;1;3;1;1		1,1;2,1;3,15.48					3;3;3;3;3					5			7100201	0										0	-1	12050701		1
12050801_1	12050801	首领战-业火提升	1	34010072	361	3		1,1;2,1;3,2.13					1					3			7100205	0										0	-1	12050801		1
12050802_1	12050802	首领战-业火提升	1	31023072;34010072;31023072	820;820;820	1;3;1		1,1;2,1;3,7.35					1;1;1					3			7100205	0										0	-1	12050801		1
12050803_1	12050803	首领战-业火提升	1	31023072;31023072;34010072;31023072;31023072	1471;1471;1671;1471;1471	1;1;3;1;1		1,1.3;2,1.5;3,15.48					1;1;1;1					5			7100205	0										0	-1	12050801		1
12050901_1	12050901	首领战-群攻提升	1	34002072	361	3		1,1;2,1;3,2.13					3					5			7100206	0										0	-1	12050901		1
12050902_1	12050902	首领战-群攻提升	1	31007072;34002072;31007072	820;820;820	1;3;1		1,1;2,1;3,7.35					3;3;3					5			7100206	0										0	-1	12050901		1
12050903_1	12050903	首领战-群攻提升	1	31007072;31007072;34002072;31007072;31007072	1471;1471;1671;1471;1471	1;1;3;1;1		1,1;2,1;3,15.48					3;3;3;3;3					5			7100206	0										0	-1	12050901		1
