id	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	skillDesc	skillDesc_zh_TW	skillDesc_en_UK	skillDesc_ja_JP	skillDesc_ko_KR	skillDesc_th_TH
320102	1	梦魇涌动	夢魘湧動	Nightmare Surge	ステージ効果	나이트메어 침식	กระแสฝันร้าย	受到【巨人伤害】和【秘技伤害】提升_#num_percent_0_1_1_	受到【巨人傷害】和【秘技傷害】提升_#num_percent_0_1_1_	Increases Giant's Impact and Technique DMG taken by _#num_percent_0_1_1_.	受ける【巨人ダメージ】と【秘技ダメージ】＋_#num_percent_0_1_1_。	받는 [거인 대미지] 및 [히든 대미지] +_#num_percent_0_1_1_	ได้รับ​ [​ดา​เม​จ​ยักษ์​]​ และ​ [​ดา​เม​จสกิล​ลับ​]​ เพิ่มขึ้น​ _#num_percent_0_1_1_​
320103	1	秽土	穢土	Blighted Land	穢土	예토	แดนมัวหมอง	释放攻击技能时若未暴击，则受到自身_#buff_percent_0_0_0_1_1_最大生命值的<color="#FF7F50">间接伤害</color>	釋放攻擊技能時若未爆擊，則受到自身_#buff_percent_0_0_0_1_1_最大生命值的<color="#FF7F50">間接傷害</color>	When this Combatant uses an offensive skill and it does not crit, she takes <color="#FF7F50">Indirect DMG</color> equal to _#buff_percent_0_0_0_1_1_ of her max HP.	攻撃スキルを発動した際、会心が発生しなかった場合、自身の最大HPの #buff_percent_0_0_0_1_1 に相当する<color="#FF7F50">間接ダメージ</color>を受ける。	공격 스킬 사용 시 크리티컬이 발생하지 않으면, 자신의 최대 HP의 _#buff_percent_0_0_0_1_1_에 해당하는 <color="#FF7F50">간접 대미지</color>를 받는다.	เมื่อ​ใช้งาน​สกิล​โจมตี​ หาก​ไม่​เกิด​ค​ริ​ติ​คอ​ล​ จะ​ได้รับ​ <color="#FF7F50">ดาเมจต่อเนื่อง</color>​ _#buff_percent_0_0_0_1_1_​ ของ​ MaxHP​ ของ​ตนเอง​
1316500802	1	痛苦的回忆	痛苦的回憶	Painful Memory	つらい記憶	고통스러운 기억	บาดแผลจากวันวาน	攻击力提升_#num_effectper_0_1_1_，可叠加；受到不低于2星的非奥义技能攻击后，失去1层	攻擊力提升_#num_effectper_0_1_1_，可疊加；受到不低於2星的非奧義技能攻擊後，失去1層	Increases ATK by _#num_effectper_0_1_1_. This effect is stackable. Lose 1 stack when hit by a non-Ultimate skill of 2★ or higher.	攻撃力＋_#num_effectper_0_1_1_（重ね掛け可能）；2星以上のスキル攻撃(SP技を除く)を受けた後、1スタック解除される。	공격력이 _#num_effectper_0_1_1_ 증가하며, 중첩 가능. 2성 이상의 필살기 외 스킬 공격을 받으면 1스택을 잃는다.	ATK​ เพิ่มขึ้น​ _#num_effectper_0_1_1_​ สามารถ​ทับซ้อน​ได้​ ;​ หลัง​ได้รับ​การ​โจมตี​ระดับ​ไม่​ต่ำกว่า​ 2★​ ที่​ไม่​ใช่​สกิลอัล​ติ​เมท​ จะ​สูญเสีย​ 1​ ชั้น​
1316500803	1	虚伪的回忆	虛偽的回憶	False Memory	偽りの記憶	거짓된 기억	ภาพจำปลอมแปลง	暴击率提升_#num_effectper_0_1_1_，可叠加；受到不低于2星的非奥义技能攻击后，失去1层	爆擊率提升_#num_effectper_0_1_1_，可疊加；受到不低於2星的非奧義技能攻擊後，失去1層	Increases CRIT Rate by _#num_effectper_0_1_1_. This effect is stackable. Lose 1 stack when hit by a non-Ultimate skill of 2★ or higher.	会心率＋_#num_effectper_0_1_1_（重ね掛け可能）；2星以上のスキル攻撃(SP技を除く)を受けた後、1スタック解除される。	크리티컬률이 _#num_effectper_0_1_1_ 증가하며, 중첩 가능. 2성 이상의 필살기 외 스킬 공격을 받으면 1스택을 잃는다.	อัต​ราค​ริ​ติ​คอ​ล​เพิ่มขึ้น​ _#num_effectper_0_1_1_​ สามารถ​ทับซ้อน​ได้​ ;​ หลัง​ได้รับ​การ​โจมตี​ระดับ​ไม่​ต่ำกว่า​ 2★​ ที่​ไม่​ใช่​สกิลอัล​ติ​เมท​ จะ​สูญเสีย​ 1​ ชั้น​
1316500804	1	褪色的回忆	褪色的回憶	Faded Memory	色褪せた記憶	빛바랜 기억	ความทรงจำสีซีด	暴击伤害提升_#num_effectper_0_1_1_，可叠加；受到不低于3星的非奥义技能攻击后，失去1层，并对攻击者施加1层<color="#FF7F50">「褪色的回忆」</color>	爆擊傷害提升_#num_effectper_0_1_1_，可疊加；受到不低於3星的非奧義技能攻擊後，失去1層，並對攻擊者施加1層<color="#FF7F50">「褪色的回憶」</color>	Increases Crit DMG by _#num_effectper_0_1_1_. This effect is stackable. Lose 1 stack when hit by a non-Ultimate skill of 3★ or higher, and inflict 1 stack of <color="#FF7F50">"Faded Memory"</color> on the attacker.	会心ダメージ＋_#num_effectper_0_1_1_（重ね掛け可能）；3星以上のスキル攻撃(SP技を除く)を受けた後、1スタック解除される。攻撃者に<color="#FF7F50">「色褪せた記憶」</color>を1スタック付与する。	크리티컬 대미지 _#num_effectper_0_1_1_ 증가하며, 중첩 가능. 3성 이상의 필살기 외 스킬 공격을 받으면 1스택을 잃고, 공격자에게 <color="#FF7F50">「빛바랜 기억」</color> 1스택을 부여한다.	ดา​เม​จค​ริ​ติ​คอ​ล​เพิ่มขึ้น​ _#num_effectper_0_1_1_​ สามารถ​ทับซ้อน​ได้​ ;​ หลัง​ได้รับ​การ​โจมตี​ระดับ​ไม่​ต่ำกว่า​ 3★​ ที่​ไม่​ใช่​สกิลอัล​ติ​เมท​ จะ​สูญเสีย​ 1​ ชั้น​ พร้อม​เพิ่ม​ <color="#FF7F50">[ความทรงจำสีซีด]</color>​ ให้​แก่​ผู้​โจมตี​ 1​ ชั้น​
1316500807	1	温暖的回忆	溫暖的回憶	Warm Memory	暖かい記憶	따뜻한 기억	อุ่นไอรักจากอดีต	造成的最终伤害提升_#num_effectper_0_1_1_，可叠加	造成的最終傷害提升_#num_effectper_0_1_1_，可疊加	Increases Final DMG dealt by _#num_effectper_0_1_1_. This effect is stackable.	与える最終ダメージ＋_#num_effectper_0_1_1_（重ね掛け可能）。	가하는 최종 대미지 _#num_effectper_0_1_1_ 증가하며, 중첩 가능.	ดา​เม​จ​สุดท้าย​ที่​สร้าง​เพิ่มขึ้น​ _#num_effectper_0_1_1_​ สามารถ​ทับซ้อน​ได้​
1316500809	1	被动	被動	Passive	パッシブ	패시브	พาสซีฟ	奥义能量最大值-1；\n受到1星的非奥义技能攻击后，对攻击者追击一次<color="#FF7F50">「欢迎式」</color>；\n受到不低于2星的非奥义技能伤害提升_#num_effectper_1_1_1_；\n受到不低于3星的非奥义技能攻击后，对攻击者施加一层<color="#FF7F50">「温暖的回忆」</color>\n<color="#FF7F50">「温暖的回忆」</color>：造成的最终伤害提升，可叠加	奧義能量最大值-1；\n受到1星的非奧義技能攻擊後，對攻擊者追擊一次<color="#FF7F50">「歡迎式」</color>；\n受到不低於2星的非奧義技能傷害提升_#num_effectper_1_1_1_；\n受到不低於3星的非奧義技能攻擊後，對攻擊者施加一層<color="#FF7F50">「溫暖的回憶」</color>\n<color="#FF7F50">「溫暖的回憶」</color>：造成的最終傷害提升，可疊加	Max SP -1.\nWhen hit by a 1★ non-Ultimate skill, follow up with <color="#FF7F50">"Welcoming Ceremony"</color> on the attacker once.\nTake _#num_effectper_1_1_1_ more damage from non-Ultimate skills of 2★ or above.\nWhen hit by a 3★ or higher non-Ultimate skill, inflict 1 stack of <color="#FF7F50">"Warm Memory"</color> on the attacker.\n<color="#FF7F50">"Warm Memory"</color>: Increases Final DMG dealt; can be stacked.	SP上限-1；\n★1スキル攻撃（SP技を除く）を受けると、攻撃者に<color="#FF7F50">「歓迎式」</color>を1回追撃する；\n★2以上のスキル攻撃（SP技を除く）による被ダメージ＋_#num_effectper_1_1_1_；\n★3以上のスキル攻撃（SP技を除く）を受けると、攻撃者に<color="#FF7F50">「暖かい記憶」</color>を1スタック付与する。\n<color="#FF7F50">「暖かい記憶」</color>：与える最終ダメージが上昇する（重ね掛け可能）。	필살기 게이지 최대치 -1；\n1성 필살기 외 스킬의 공격을 받으면, 공격자에게 <color="#FF7F50">「환영식」</color>으로 추격 1회；\n2성 이상 필살기 외 스킬의 피해를 받으면 받는 대미지가 _#num_effectper_1_1_1_ 증가；\n3성 이상 필살기 외 스킬의 공격을 받으면 공격자에게 <color="#FF7F50">「따뜻한 기억」</color> 1스택 부여\n<color="#FF7F50">「따뜻한 기억」</color>: 가하는 최종 대미지 증가, 중첩 가능	พลังงาน​อัล​ติ​เมท​สูงสุด​ -​1​ ;\n​หลัง​ได้รับ​การ​โจมตี​ระดับ​ 1★​ ที่​ไม่​ใช่​สกิลอัล​ติ​เมท​ จะ​ใช้​ <color="#FF7F50">[พิธีต้อนรับ]</color>​ โจมตี​ตาม​ใส่​ผู้​โจมตี​ 1​ ครั้ง​ ;\n​ได้รับ​การ​โจมตี​ระดับ​ไม่​ต่ำกว่า​ 2★​ ที่​ไม่​ใช่​สกิลอัล​ติ​เมท​เพิ่มขึ้น​ _#num_effectper_1_1_1_​ ;\n​หลัง​ได้รับ​การ​โจมตี​ระดับ​ไม่​ต่ำกว่า​ 3★​ ที่​ไม่​ใช่​สกิลอัล​ติ​เมท​ จะ​เพิ่ม​ <color="#FF7F50">[อุ่นไอรักจากอดีต]</color>​ ให้​แก่​ผู้​โจมตี​ 1​ ชั้น​\n<color="#FF7F50">[​อุ่น​ไอ​รัก​จาก​อดีต​]</color>:​ ดา​เม​จ​สุดท้าย​ที่​สร้าง​เพิ่มขึ้น​ สามารถ​ทับซ้อน​ได้​
116500805	1	造成最终伤害提升	造成最終傷害提升	Final DMG Boost	与える最終ダメージアップ	부여하는 최종 대미지 증가	สร้าง​ดา​เม​จ​สุดท้าย​เพิ่มขึ้น​	造成最终伤害提升_#num_percent_0_1_1_	造成最終傷害提升_#num_percent_0_1_1_	Increases Final Damage dealt by _#num_percent_0_1_1_.	与える最終ダメージ＋_#num_percent_0_1_1_	부여하는 최종 대미지 +_#num_percent_0_1_1_	สร้าง​ดา​เม​จ​สุดท้าย​เพิ่มขึ้น​ _#num_percent_0_1_1_​
113500205	1	心欢	心歡	Blissful Heart	ルンルン気分	설렘	ปลื้มปีติ	2星技能牌造成伤害提升_#num_percent_0_1_2_，3星技能牌造成伤害提升_#num_percent_0_2_2_	2星技能牌造成傷害提升_#num_percent_0_1_2_，3星技能牌造成傷害提升_#num_percent_0_2_2_	Increases 2★ skill card's damage by _#num_percent_0_1_2_. Increases 3★ skill card's damage by _#num_percent_0_2_2_.	★2スキルカードの与ダメージ＋_#num_percent_0_1_2_、★3スキルカードの与ダメージ＋_#num_percent_0_2_2_。	2성 스킬 카드 가하는 대미지 +_#num_percent_0_1_2_, 3성 스킬 카드 가하는 대미지 +_#num_percent_0_2_2_	การ์ด​สกิล​ 2★​ สร้าง​ดา​เม​จ​เพิ่มขึ้น​ _#num_percent_0_1_2_​ และ​การ์ด​สกิล​ 3★​ สร้าง​ดา​เม​จ​เพิ่มขึ้น​ _#num_percent_0_2_2_​
113500206	1	润心	潤心	Soothing Heart	潤い	촉촉한 마음	ชโลมใจ	攻击力提升_#num_percent_0_1_1_	攻擊力提升_#num_percent_0_1_1_	Increases ATK by _#num_percent_0_1_1_.	攻撃力＋_#num_percent_0_1_1_	공격력 +_#num_percent_0_1_1_ 	ATK​ เพิ่มขึ้น​ _#num_percent_0_1_1_​
