index	buffId	star	crowdControl	buffConditionPara	stackTime	buffEndPara	triggerCdNum	round	stackingMax	status
8100472_1	8100472	1		1,102,1,2,0				999	1	1
8100473_1	8100473	1		1,603,1,2,0				999	1	1
8100474_1	8100474	1				1,102,1,2,0;1,603,1,2,0		999	1	1
8100475_1	8100475	1						999	1	1
8100476_1	8100476	1		1,102,1,2,0				999	1	1
8100477_1	8100477	1		1,603,1,2,0				999	1	1
8100478_1	8100478	1				1,102,1,2,0;1,603,1,2,0		999	1	1
116400801_1	116400801	1						3	10	1
116400801_2	116400801	2						3	10	1
116400801_3	116400801	3						3	10	1
116400802_1	116400802	1		116400804,0;2				3	5	1
116400802_2	116400802	2		116400804,0;2				3	5	1
116400802_3	116400802	3		116400804,0;2				3	5	1
116400803_1	116400803	1				2		1	1	1
116400803_2	116400803	2				2		1	1	1
116400803_3	116400803	3				2		1	1	1
116400804_1	116400804	1						999	1	1
116400805_1	116400805	1						1	1	1
116400806_1	116400806	1		73164008				999	1	1
116400806_2	116400806	2		73164008				999	1	1
116400806_3	116400806	3		73164008				999	1	1
116400806_4	116400806	4		73164008				999	1	1
116400807_1	116400807	1						999	1	1
116400807_2	116400807	2						999	1	1
116400807_3	116400807	3						999	1	1
116400807_4	116400807	4						999	1	1
116400808_1	116400808	1		116400804,0,1				999	1	1
116400809_1	116400809	1						999	10	1
116400810_1	116400810	1		72;2				999	1	1
116400811_1	116400811	1						1	1	1
116400812_1	116400812	1						999	1	1
116400813_1	116400813	1		116400809,0,2			1	999	1	1
116400814_1	116400814	1		514053001;116400809,0,2			10	999	1	1
116400815_1	116400815	1		116400809,0,2				999	1	1
116400816_1	116400816	1		116400809,0,2;0,0,0,2,5,4				999	1	1
116400817_1	116400817	1						999	1	1
116400818_1	116400818	1						999	1	1
115500801_1	115500801	1						3	10	1
115500801_2	115500801	2						3	10	1
115500801_3	115500801	3						3	10	1
115500802_1	115500802	1						3	10	1
115500802_2	115500802	2						3	10	1
115500802_3	115500802	3						3	10	1
115500803_1	115500803	1		1				1	1	1
115500804_1	115500804	1						3	1	1
115500804_2	115500804	2						3	1	1
115500804_3	115500804	3						3	1	1
115500804_4	115500804	4						3	1	1
115500805_1	115500805	1						1	1	1
115500805_2	115500805	2						1	1	1
115500805_3	115500805	3						1	1	1
115500805_4	115500805	4						1	1	1
115500806_1	115500806	1						999	1	1
115500806_2	115500806	2						999	1	1
115500806_3	115500806	3						999	1	1
115500806_4	115500806	4						999	1	1
115500807_1	115500807	1						999	1	1
115500807_2	115500807	2						999	1	1
115500807_3	115500807	3						999	1	1
115500807_4	115500807	4						999	1	1
115500808_1	115500808	1					10	999	1	1
115500809_1	115500809	1		0,0,0,2,5,2				999	1	1
115500810_1	115500810	1						999	1	1
115500811_1	115500811	1						3	10	1
115500811_2	115500811	2						3	10	1
115500811_3	115500811	3						3	10	1
115500812_1	115500812	1						999	1	1
115500813_1	115500813	1						3	1	1
115500813_2	115500813	2						3	1	1
115500813_3	115500813	3						3	1	1
115500813_4	115500813	4						3	1	1
110300501_1	110300501	1						3	5	1
110300501_2	110300501	2						3	5	1
110300501_3	110300501	3						3	5	1
110300502_1	110300502	1						1	1	1
110300502_2	110300502	2						1	1	1
110300502_3	110300502	3						1	1	1
110300503_1	110300503	1						1	1	1
110300503_2	110300503	2						1	1	1
110300503_3	110300503	3						1	1	1
110300503_4	110300503	4						1	1	1
110300504_1	110300504	1					5	999	1	1
110300504_2	110300504	2					5	999	1	1
110300504_3	110300504	3					5	999	1	1
110300504_4	110300504	4					5	999	1	1
110300505_1	110300505	1						999	5	1
110300505_2	110300505	2						999	5	1
110300505_3	110300505	3						999	5	1
110300505_4	110300505	4						999	5	1
110300506_1	110300506	1						1	1	1
110300506_2	110300506	2						1	1	1
110300506_3	110300506	3						1	1	1
110300506_4	110300506	4						1	1	1
110300507_1	110300507	1		0,0,0,2,10,2				999	1	1
110300508_1	110300508	1		4,0,0,2,0				999	1	1
110300509_1	110300509	1						1	1	1
110300510_1	110300510	1				1		999	1	1
316400801_1	316400801	1		71164008				999	1	1
316400802_1	316400802	1						1	1	1
316400803_1	316400803	1						1	1	1
316400804_1	316400804	1						999	1	1
316400805_1	316400805	1		71164008				999	1	1
316400806_1	316400806	1						1	1	1
316400807_1	316400807	1						1	1	1
316400808_1	316400808	1						999	1	1
315500801_1	315500801	1		71155008				999	1	1
315500802_1	315500802	1						1	1	1
315500803_1	315500803	1						1	1	1
315500804_1	315500804	1						999	1	1
315500805_1	315500805	1		71155008				999	1	1
315500806_1	315500806	1						1	1	1
315500807_1	315500807	1						1	1	1
315500808_1	315500808	1						999	1	1
310300501_1	310300501	1		73103005				999	1	1
310300502_1	310300502	1						1	1	1
310300503_1	310300503	1						999	1	1
310300504_1	310300504	1						999	1	1
310300505_1	310300505	1		73103005				999	1	1
310300506_1	310300506	1						1	1	1
310300507_1	310300507	1						999	1	1
310300508_1	310300508	1						999	1	1
8100479_1	8100479	1		0;2;0;0	1			999	1	1
8100480_1	8100480	1				0;2;0		999	1	1
8100481_1	8100481	1		0,0,0,1,3,1;0;2;0				999	1	1
8100482_1	8100482	1						999	1	1
114500801_1	114500801	1						999	8	1
114500801_2	114500801	2						999	8	1
114500801_3	114500801	3						999	8	1
114500802_1	114500802	1						5	1	1
114500802_2	114500802	2						5	1	1
114500802_3	114500802	3						5	1	1
114500803_1	114500803	1		2;114500802,0				999	1	1
114500804_1	114500804	1		2;114500802,0				999	1	1
114500805_1	114500805	1						1	1	1
114500806_1	114500806	1						1	1	1
114500806_2	114500806	2						1	1	1
114500806_3	114500806	3						1	1	1
114500806_4	114500806	4						1	1	1
114500807_1	114500807	1						999	1	1
114500807_2	114500807	2						999	1	1
114500807_3	114500807	3						999	1	1
114500807_4	114500807	4						999	1	1
114500808_1	114500808	1						999	1	1
114500808_2	114500808	2						999	1	1
114500808_3	114500808	3						999	1	1
114500808_4	114500808	4						999	1	1
114500809_1	114500809	1						999	1	1
114500809_2	114500809	2						999	1	1
114500809_3	114500809	3						999	1	1
114500809_4	114500809	4						999	1	1
114500810_1	114500810	1		114500801,7;114500802,0;2				999	1	1
114500810_2	114500810	2		114500801,7;114500802,0;2				999	1	1
114500810_3	114500810	3		114500801,7;114500802,0;2				999	1	1
114500810_4	114500810	4		114500801,7;114500802,0;2				999	1	1
114500811_1	114500811	1				2		1	1	1
114500811_2	114500811	2				2		1	1	1
114500811_3	114500811	3				2		1	1	1
114500811_4	114500811	4				2		1	1	1
114500812_1	114500812	1						2	1	1
114500812_2	114500812	2						2	1	1
114500812_3	114500812	3						2	1	1
114500813_1	114500813	1		0,0,0,2,5,2				999	1	1
114500814_1	114500814	1						999	1	1
114500815_1	114500815	1		114500802				999	1	1
114500816_1	114500816	1				114500802		999	1	1
114500817_1	114500817	1						999	1	1
314500801_1	314500801	1		72145008				999	1	1
314500802_1	314500802	1						1	1	1
314500803_1	314500803	1					5	1	1	1
314500804_1	314500804	1						999	1	1
314500805_1	314500805	1		72145008				999	1	1
314500806_1	314500806	1						1	1	1
314500807_1	314500807	1					5	1	1	1
314500808_1	314500808	1						999	1	1
8100483_1	8100483	1		2,2,0,2,0;102020101;102020102;11700805				999	1	1
8100484_1	8100484	1				102020103,0;114500812,0		999	1	1
8100485_1	8100485	1		1,1203,1,2				999	1	1
8100486_1	8100486	1						999	5	1
8100487_1	8100487	1		2,2,0,2,0;102020101;102020102;11700805				999	1	1
8100488_1	8100488	1				102020103,0;114500812,0		999	1	1
8100489_1	8100489	1		1,1203,1,2				999	1	1
8100490_1	8100490	1						999	5	1
104049101_1	104049101	1		0;0			1	1	1	1
104049102_1	104049102	1				578014001		999	10	1
104049301_1	104049301							3	1	1
104049302_1	104049302							2	1	1
8100491_1	8100491	1						999	1	1
8100492_1	8100492	1		2				999	1	1
8100493_1	8100493	1						999	1	1
8100494_1	8100494	1		4				999	1	1
8100495_1	8100495	1						999	1	1
8100496_1	8100496	1						999	1	1
8100497_1	8100497	1		2				999	1	1
8100498_1	8100498	1						999	1	1
8100499_1	8100499	1		4				999	1	1
8100500_1	8100500	1						999	1	1
8100501_1	8100501	1						999	1	1
8100502_1	8100502	1		4,7,1,2,0				999	1	1
8100503_1	8100503	1				4,7,1,2,0		999	1	1
8100504_1	8100504	1						999	1	1
8100505_1	8100505	1		4,7,1,2,0				999	1	1
8100506_1	8100506	1				4,7,1,2,0		999	1	1
116500801_1	116500801	1						999	999	1
116500801_2	116500801	2						999	999	1
116500801_3	116500801	3						999	999	1
116500802_1	116500802	1						999	999	1
116500802_2	116500802	2						999	999	1
116500802_3	116500802	3						999	999	1
116500803_1	116500803	1						999	999	1
116500803_2	116500803	2						999	999	1
116500803_3	116500803	3						999	999	1
116500804_1	116500804	1		2;3				999	1	1
116500804_2	116500804	2		2;3				999	1	1
116500804_3	116500804	3		2;3				999	1	1
116500804_4	116500804	4		2;3				999	1	1
116500805_1	116500805	1						1	1	1
116500805_2	116500805	2						1	1	1
116500805_3	116500805	3						1	1	1
116500805_4	116500805	4						1	1	1
116500806_1	116500806	1						1	1	1
116500806_2	116500806	2						1	1	1
116500806_3	116500806	3						1	1	1
116500807_1	116500807	1						1	1	1
116500808_1	116500808	1		3				999	1	1
116500809_1	116500809	1						999	1	1
116500810_1	116500810	1						999	1	1
116500811_1	116500811	1						999	1	1
116500812_1	116500812	1			2		2	1	1	1
116500812_2	116500812	2			2		2	1	1	1
116500812_3	116500812	3			2		2	1	1	1
116500813_1	116500813	1						1	2	1
116500813_2	116500813	2						1	2	1
116500813_3	116500813	3						1	2	1
116500814_1	116500814	1						1	4	1
116500814_2	116500814	2						1	4	1
116500814_3	116500814	3						1	4	1
1316500801_1	1316500801	1						999	4	1
1316500802_1	1316500802	1				-1;6		999	999	1
1316500803_1	1316500803	1		-1;6		-1;6		999	999	1
1316500804_1	1316500804	1		-1;4		-1;4		999	999	1
1316500805_1	1316500805	1						1	1	1
1316500806_1	1316500806	1						999	999	1
1316500807_1	1316500807	1						999	999	1
1316500808_1	1316500808	1		-1;4				999	1	1
1316500809_1	1316500809	1		2;6				999	1	1
1316500810_1	1316500810	1						999	1	1
1316500811_1	1316500811	1		-1;1				999	1	1
113500201_1	113500201	1		2;2				999	1	1
113500201_2	113500201	2		2;2				999	1	1
113500201_3	113500201	3		2;2				999	1	1
113500202_1	113500202	1		4;2				999	1	1
113500202_2	113500202	2		4;2				999	1	1
113500202_3	113500202	3		4;2				999	1	1
113500203_1	113500203	1						1	1	1
113500203_2	113500203	2						1	1	1
113500203_3	113500203	3						1	1	1
113500204_1	113500204	1						1	1	1
113500204_2	113500204	2						1	1	1
113500204_3	113500204	3						1	1	1
113500205_1	113500205	1						2	1	1
113500205_2	113500205	2						2	1	1
113500205_3	113500205	3						2	1	1
113500206_1	113500206	1						1	1	1
113500206_2	113500206	2						2	1	1
113500206_3	113500206	3						2	1	1
113500207_1	113500207	1						1	1	1
113500207_2	113500207	2						1	1	1
113500207_3	113500207	3						1	1	1
113500208_1	113500208	1						2	1	1
113500208_2	113500208	2						2	1	1
113500208_3	113500208	3						2	1	1
113500208_4	113500208	4						2	1	1
113500209_1	113500209	1						1	1	1
113500209_2	113500209	2						1	1	1
113500209_3	113500209	3						1	1	1
113500209_4	113500209	4						1	1	1
113500210_1	113500210	1						999	1	1
113500210_2	113500210	2						999	1	1
113500210_3	113500210	3						999	1	1
113500210_4	113500210	4						999	1	1
113500211_1	113500211	1		113500206,0		113500206		1	1	1
113500211_2	113500211	2		113500206,0		113500206		1	1	1
113500211_3	113500211	3		113500206,0		113500206		1	1	1
113500212_1	113500212	1						1	1	1
113500212_2	113500212	2						1	1	1
113500212_3	113500212	3						1	1	1
113500213_1	113500213	1		113500212				999	1	1
113500214_1	113500214	1						999	1	1
113500215_1	113500215	1						999	1	1
113500216_1	113500216	1		113500219,0				999	1	1
113500217_1	113500217	1						999	1	1
113500218_1	113500218	1						2	1	1
113500218_2	113500218	2						2	1	1
113500218_3	113500218	3						2	1	1
113500218_4	113500218	4						2	1	1
113500219_1	113500219	1						1	1	1
113500219_2	113500219	2						2	1	1
113500219_3	113500219	3						2	1	1
113500220_1	113500220	1		113500219,0		113500219		1	1	1
113500220_2	113500220	2		113500219,0		113500219		1	1	1
113500220_3	113500220	3		113500219,0		113500219		1	1	1
108012101_1	108012101	1		0;0;2				3	1	1
108012102_1	108012102	1						999	1	1
108012103_1	108012103	1				4		999	1	1
108012104_1	108012104	1						3	1	1
108012105_1	108012105	1				1		999	1	1
316500801_1	316500801	1		71165008				999	1	1
316500802_1	316500802	1						1	1	1
316500803_1	316500803	1					5	1	1	1
316500804_1	316500804	1						999	1	1
316500805_1	316500805	1		71165008				999	1	1
316500806_1	316500806	1						1	1	1
316500807_1	316500807	1					5	1	1	1
316500808_1	316500808	1						999	1	1
313500201_1	313500201	1		71135002				999	1	1
313500202_1	313500202	1						1	1	1
313500203_1	313500203	1					5	1	1	1
313500204_1	313500204	1						999	1	1
313500205_1	313500205	1		71135002				999	1	1
313500206_1	313500206	1						1	1	1
313500207_1	313500207	1					5	1	1	1
313500208_1	313500208	1						999	1	1
114400201_1	114400201	1						1	1	1
114400201_2	114400201	2						1	1	1
114400201_3	114400201	3						1	1	1
114400202_1	114400202	1						1	1	1
114400202_2	114400202	2						1	1	1
114400202_3	114400202	3						1	1	1
114400203_1	114400203	1						1	1	1
114400203_2	114400203	2						1	1	1
114400203_3	114400203	3						1	1	1
114400204_1	114400204	1		114400201,0,1				999	1	1
114400204_2	114400204	2		114400201,0,1				999	1	1
114400205_1	114400205	1		2;114400202,0;114400201,0				999	1	1
114400205_2	114400205	2		2;114400202,0;114400201,0				999	1	1
114400206_1	114400206	1		2;114400201,0;114400202,0				999	1	1
114400206_2	114400206	2		2;114400201,0;114400202,0				999	1	1
114400207_1	114400207	1						999	5	1
114400207_2	114400207	2						999	999	1
114400208_1	114400208	1		114400207				999	1	1
114400209_1	114400209	1		114400207				999	1	1
114400210_1	114400210	1		114400207				999	1	1
114400211_1	114400211	1		71144002				999	1	1
114400211_2	114400211	2		71144002				999	1	1
114400211_3	114400211	3		71144002				999	1	1
114400211_4	114400211	4		71144002				999	1	1
114400212_1	114400212	1						999	1	1
114400212_2	114400212	2						999	1	1
114400212_3	114400212	3						999	1	1
114400212_4	114400212	4						999	1	1
114400213_1	114400213	1						2	1	1
114400214_1	114400214	1						1	1	1
114400214_2	114400214	2						1	1	1
114400214_3	114400214	3						2	1	1
114400215_1	114400215	1		114400207				999	1	1
114400216_1	114400216	1		114400207				999	1	1
114400217_1	114400217	1						999	1	1
314400201_1	314400201	1		72144002				999	1	1
314400202_1	314400202	1						1	1	1
314400203_1	314400203	1		114400207				999	1	1
314400204_1	314400204	1						2	1	1
314400205_1	314400205	1		72144002				999	1	1
314400206_1	314400206	1						1	1	1
314400207_1	314400207	1		114400207				999	1	1
314400208_1	314400208	1						2	1	1
116600801_1	116600801	1						999	8	1
116600801_2	116600801	2						999	8	1
116600801_3	116600801	3						999	8	1
116600802_1	116600802	1						3	3	1
116600802_2	116600802	2						3	3	1
116600802_3	116600802	3						3	3	1
116600803_1	116600803	1		116600801			1	999	1	1
116600803_2	116600803	2		116600801			1	999	1	1
116600803_3	116600803	3		116600801			1	999	1	1
116600803_4	116600803	4		116600801			1	999	1	1
116600804_1	116600804	1						999	10	1
116600804_2	116600804	2						999	10	1
116600804_3	116600804	3						999	10	1
116600804_4	116600804	4						999	10	1
116600805_1	116600805	1						999	1	1
116600806_1	116600806	1					1	1	1	1
116600807_1	116600807	1		166008;2			2	999	1	1
116600810_1	116600810	1					1	999	1	1
116600811_1	116600811	1						1	1	1
316600812_1	316600812	1		42166008			1	999	1	1
316600813_1	316600813	1						999	1	1
316600814_1	316600814	1						999	1	1
316600815_1	316600815	1		42166008			1	999	1	1
316600816_1	316600816	1						999	1	1
316600817_1	316600817	1						999	1	1
1133992_1	1133992	1						999	1	1
1133993_1	1133993	1						999	1	1
1133994_1	1133994	1					1	999	1	1
1133995_1	1133995	1						1	5	1
10301001_1	10301001	1						999	1	1
10301001_2	10301001	2						999	1	1
10301001_3	10301001	3						999	1	1
10301001_4	10301001	4						999	1	1
10301001_5	10301001	5						999	1	1
10301001_6	10301001	6						999	1	1
10301001_7	10301001	7						999	1	1
10301002_1	10301002	1						999	4	1
10301002_2	10301002	2						999	4	1
10301002_3	10301002	3						999	4	1
10301002_4	10301002	4						999	4	1
10301002_5	10301002	5						999	4	1
10301002_6	10301002	6						999	4	1
10301002_7	10301002	7						999	4	1
10301003_1	10301003	1						2	1	1
10301003_2	10301003	2						2	1	1
10301003_3	10301003	3						2	1	1
10301003_4	10301003	4						2	1	1
10301003_5	10301003	5						2	1	1
10301003_6	10301003	6						2	1	1
10301003_7	10301003	7						2	1	1
110301001_1	110301001	1				0;0;43103010	1	999	1	1
110301001_2	110301001	2				0;0;43103010	1	999	1	1
110301001_3	110301001	3				0;0;43103010	1	999	1	1
110301001_4	110301001	4				0;0;43103010	1	999	1	1
110301001_5	110301001	5				0;0;43103010	1	999	1	1
110301001_6	110301001	6				0;0;43103010	1	999	1	1
110301001_7	110301001	7				0;0;43103010	1	999	1	1
110301001_8	110301001	8				0;0;43103010	1	999	1	1
110301001_9	110301001	9				0;0;43103010	1	999	1	1
110301001_10	110301001	10				0;0;43103010	1	999	1	1
110301001_11	110301001	11				0;0;43103010	1	999	1	1
110301001_12	110301001	12				0;0;43103010	1	999	1	1
110301001_13	110301001	13				0;0;43103010	1	999	1	1
110301001_14	110301001	14				0;0;43103010	1	999	1	1
110301001_15	110301001	15				0;0;43103010	1	999	1	1
110301002_1	110301002	1					1	2	1	1
110301002_2	110301002	2					1	2	1	1
110301002_3	110301002	3					1	2	1	1
110301003_1	110301003	1						1	1	1
110301003_2	110301003	2						1	1	1
110301003_3	110301003	3						1	1	1
110301004_1	110301004	1					1	1	1	1
110301004_2	110301004	2					1	1	1	1
110301004_3	110301004	3					1	1	1	1
110301004_4	110301004	4					1	1	1	1
110301005_1	110301005	1						999	1	1
110301005_2	110301005	2						999	1	1
110301005_3	110301005	3						999	1	1
110301005_4	110301005	4						999	1	1
110301006_1	110301006	1						999	1	1
110301007_1	110301007	1					1	999	1	1
110301008_1	110301008	1					1	999	1	1
110301009_1	110301009	1		2			1	999	1	1
110301010_1	110301010	1					1	999	1	1
110301011_1	110301011	1						999	1	1
310301001_1	310301001	1		42103010			1	999	1	1
310301002_1	310301002	1						1	1	1
310301004_1	310301004	1						999	1	1
310301005_1	310301005	1		42103010			1	999	1	1
310301006_1	310301006	1						1	1	1
310301008_1	310301008	1						999	1	1
116700801_1	116700801	1						2	1	1
116700801_2	116700801	2						2	1	1
116700801_3	116700801	3						2	1	1
116700802_1	116700802	1					1	1	1	1
