id	skillId	starSkill	skillClass	triggerRule	skillType	label	skillStarMax	skillLvMax	isAoe	starEffect1	effectCondition1	effectTarget1	effect1	effectType1	starEffect2	effectCondition2	effectTarget2	effect2	effectType2	damageTarget	damageEffect	scriptType	scriptNum	damageEffectType	starEffect3	effectCondition3	effectTarget3	effect3	effectType3	starEffect4	effectCondition4	effectTarget4	effect4	effectType4	starEffect5	effectCondition5	effectTarget5	effect5	effectType5	starEffect6	effectCondition6	effectTarget6	effect6	effectType6	starEffect7	effectCondition7	effectTarget7	effect7	effectType7	hitRatio	skillTags	action	intensive	status
47162008	47162008	33554431	1		3	2	25	25	1	33554431	1	301	116200816	1	33554431	1	-1	116200810	1	102	216200805			2	33554431	1	-1	116200807	1	33554431	1	301	216200808	2	33554431	1	301	116200806	1	33554431	1	301	216200806	2	33554431	1	301	216200807	2	1	2	0	1	1
41101002	41101002	7	1		1	2	3	1	0											101	210100201			2	7	1	301	110100213	1																					0.3;0.3;0.4		1	1	1
42101002	42101002	7	1		1	1	3	1	1											202	110100201			1																										1		2	1	1
43101002	43101002	33554431	1		3	2	25	25	0											101	210100202			2	33554431	1	301	110100208	1																					1		0	1	1
44101002	44101002	7	1		1	1	3	1	1											202	110100212			1																										1		2	1	1
8010218	8010218	1	2		4	1	1	1	1											202	8100449			1	1	1	202	8100451	1																					1		2	1	1
8010219	8010219	1	2		4	1	1	1	1											202	8100452			1	1	1	202	8100454	1																					1		2	1	1
514019002	514019002	1	1		1	2	1	1	0											101	3401900201			2	1	1	102	1401900201	1																					0.1;0.1;0.2;0.2;0.2;0.2		1	1	1
524019002	524019002	1	1		2	2	1	1	1											102	3401900202			2	1	1	301	1401900202	1																					1		2	1	1
534019002	534019002	1	1		2	5	1	1	0											101	3401900203			2	1	1	-1	3401900204	2	1	1	301	3401900207	2																1		3	1	1
544019002	544019002	1	1		2	1	1	1	0											101	3401900205			2																										1		4	1	1
574019002	574019002	1	1		3	2	1	1	1	1	9652	-1	1401900208	1						102	3401900206			2																										1		0	1	1
514019003	514019003	1	1		1	3	1	1	1											102	1401900201			1																										1		1	1	1
574019003	574019003	1	1		3	3	1	1	0																																									1		0	1	1
8010220	8010220	1	2		4	1	1	1	1											202	8100455			1	1	1	202	8100457	1																					1		2	1	1
8010221	8010221	1	2		4	1	1	1	1											202	8100459			1	1	1	202	8100461	1																					1		2	1	1
8010222	8010222	1	2		4	1	1	1	1											102	8100463			1	1	1	102	8100465	1																					1		2	1	1
8010223	8010223	1	2		4	1	1	1	1											102	8100467			1	1	1	102	8100469	1																					1		2	1	1
41999999	41999999	7	1		1	2	3	1	1											101	299999901			2																										1		1	1	1
42999999	42999999	7	1		1	2	3	1	1											101	299999901			2																										1		2	1	1
43999999	43999999	33554431	1		3	2	25	25	1											101	299999901			2																										1		0	1	1
41145008	41145008	7	1		1	2	3	1	1											101	214500801			2	7	2019	301	114500801	1	7	9690	-1	114500802	1																0.4;0.6		1	1	1
42145008	42145008	7	1		1	2	3	1	1											101	214500802			2	7	1	-1	214500810	2																					0.3;0.3;0.4		2	1	1
43145008	43145008	33554431	1		3	2	25	25	1											101	214500803			2																										1		0	1	1
44145008	44145008	33554431	1		3	2	25	25	1											101	214500803			2	33554431	1	-1	114500805	1																					1		0	1	1
45145008	45145008	33554431	1		3	2	25	25	1											101	214500803			2	33554431	1	-1	214500809	2																					1		0	1	1
46145008	46145008	33554431	1		3	2	25	25	1											101	214500811			2	33554431	1	-1	114500805	1																					1		0	1	1
47145008	47145008	33554431	1		3	2	25	25	1											101	214500811			2	33554431	1	-1	214500809	2																					1		0	1	1
41155008	41155008	7	1		1	4	3	1	1											202	215500801			2	7	1	-1	115500801	1	7	1	-1	215500802	2																1		1	1	1
42155008	42155008	7	1		1	2	3	1	0											101	215500803			2	7	1	-1	115500802	1	7	1	-1	215500804	2																0.3;0.3;0.4		2	1	1
43155008	43155008	33554431	1		3	2	25	25	1						33554431	1	-1	115500803	1	102	215500805			2	33554431	1	-1	206020105	2																					1		0	1	1
44155008	44155008	7	1		1	4	3	1	1											202	215500801			2	7	1	-1	115500811	1	7	1	-1	215500808	2																1		1	1	1
45155008	45155008	33554431	1		3	2	25	25	1											102	215500805			2	33554431	1	-1	206020105	2	33554431	1	-1	115500813	1																1		0	1	1
41164008	41164008	7	1		1	2	3	1	0											101	216400801			2	7	1	-1	116400801	1																					1		1	1	1
42164008	42164008	7	1		1	3	3	1	0											101					7	1	-1	116400802	1																					1		2	1	1
43164008	43164008	33554431	1		3	1	25	25	0	33554431	1	348	216400803	2						301	216400802			2	33554431	1	348	116400805	1																					1		0	1	1
41103005	41103005	7	1		1	2	3	1	0											101	210300501			2	7	1	-1	110300501	1																					1		1	1	1
42103005	42103005	7	1		1	2	3	1	0											101	210300502			2	7	1	-1	110300502	1																					1		2	1	1
43103005	43103005	33554431	1		3	2	25	25	0											101	210300503			2	33554431	1	-1	110300503	1																					1		0	1	1
8010224	8010224	1	2		4	1	1	1	1											102	8100471			1	1	1	102	8100472	1	1	1	102	8100473	1																1		2	1	1
8010225	8010225	1	2		4	1	1	1	1											102	8100475			1	1	1	102	8100476	1	1	1	102	8100477	1																1		2	1	1
514053001	514053001	1	1		2	2	1	1	0											350	3405300101			2	1	1	-1	3405300105	2																					1		1	1	1
524053001	524053001	1	1		2	2	1	1	0											351	3405300102			2																										1		2	1	1
534053001	534053001	1	1		2	2	1	1	0											350	3405300103			2	1	1	-1	3405300105	2																					1		1	1	1
544053001	544053001	1	1		2	2	1	1	0											351	3405300104			2																										1		2	1	1
8010226	8010226	1	2		4	1	1	1	1											102	8100479			1	1	1	202	8100481	1																					1		2	1	1
8010227	8010227	1	2		4	1	1	1	1											102	8100483			1	1	1	102	8100485	1																					1		2	1	1
8010228	8010228	1	2		4	1	1	1	1											102	8100487			1	1	1	102	8100489	1																					1		2	1	1
514049001	514049001	1	1		1	2	1	1	0	1	1	301	1401900208	1						101	201010101			2																										0.4;0.6		1	0	1
524049001	524049001	1	1		1	2	1	1	0											101	201010131			2	1	1	-1	204050151	2																					1		2	0	1
534049001	534049001	1	1		1	2	1	1	0											301	104049301			1	1	1	251	104049302	1																					1		3	0	1
574049001	574049001	1	1		3	1	1	1	0											101	301050103			2																										0.2;0.2;0.2;0.4		0	0	1
8010229	8010229	1	2		4	1	1	1	1											102	8100491			1	1	1	202	8100492	1	1	1	202	8100494	1																1		2	1	1
8010230	8010230	1	2		4	1	1	1	1											102	8100496			1	1	1	202	8100497	1	1	1	202	8100499	1																1		2	1	1
8010231	8010231	1	2		4	1	1	1	1											102	8100501			1	1	1	102	8100502	1																					1		2	1	1
8010232	8010232	1	2		4	1	1	1	1											102	8100504			1	1	1	102	8100505	1																					1		2	1	1
41165008	41165008	7	1		1	2	3	1	0											101	216500801			2																										1		1	1	1
42165008	42165008	7	1		1	1	3	1	0						7	1	-1	116500814	1	301	216500802			2	7	1	-1	216500803	2	7	2019	-1	116500806	1	7	2019	-1	116500812	1											1		2	1	1
43165008	43165008	33554431	1		3	2	25	25	0											101	216500804			2																										1		0	1	1
44165008	44165008	7	1		1	2	3	1	0											101	216500801	4	1;0.67;1	2																										1;0.2;0.2;0.2;0.2;0.2		4	1	1
45165008	45165008	7	1		1	2	3	1	0											101	216500801	4	1;0.67;100	2																										1;0.2;0.2;0.2;0.2;0.2		4	1	1
46165008	46165008	7	1		1	2	3	1	0											101	216500809			2																										1		1	1	1
47165008	47165008	7	1		1	2	3	1	0											101	216500809	4	1;0.67;1	2																										1;0.2;0.2;0.2;0.2;0.2		4	1	1
48165008	48165008	7	1		1	2	3	1	0											101	216500809	4	1;0.67;100	2																										1;0.2;0.2;0.2;0.2;0.2		4	1	1
49165008	49165008	33554431	1		3	2	25	25	0											101	216500810			2																										1		0	1	1
41135002	41135002	7	1		1	2	3	1	0											101	213500201			2	7	1	202	113500205	1	7	1	202	113500201	1	7	1	202	113500202	1											1		1	1	1
42135002	42135002	7	1		1	1	3	1	0						7	1	-1	113500207	1	201	113500206			1	7	1	202	213500202	2	7	1	-1	113500211	1																1		2	1	1
43135002	43135002	33554431	1		3	2	25	25	1											102	213500203			2	33554431	1	301	213500204	2	33554431	1	202	113500208	1																1		0	1	1
44135002	44135002	7	1		1	1	3	1	0						7	1	-1	113500207	1	201	113500219			1	7	1	202	213500202	2	7	1	-1	113500216	1	7	1	-1	113500220	1											1		2	1	1
45135002	45135002	33554431	1		3	2	25	25	1											102	213500203			2	33554431	1	301	213500204	2	33554431	1	202	113500218	1																1		0	1	1
51165008	51165008	1	1		1	2	1	1	0											101	316500801			2																										1		1	0	1
52165008	52165008	1	1		2	1	1	1	0	1	2018	301	316500802	2						301	1316500801			1	1	9698	301	1316500802	1	1	9698	301	1316500803	1	1	9698	301	1316500804	1											1		2	0	1
57165008	57165008	1	1		3	2	1	1	0	1	1	301	1316500805	1						101	316500803			2																										1		0	0	1
54165008	54165008	1	2		1	1	1	1	0											101	1316500804			1																										1		1	0	1
55165008	55165008	1	2		1	1	1	1	0											101	1316500806			1	1	1	301	1316500807	1																					1		1	0	1
518012001	518012001	1	1		1	2	1	1	0											101	201010132			2	1	1	301	108012101	1																					0.2;0.2;0.2;0.2;0.2		1	0	1
528012001	528012001	1	1		1	2	1	1	0											101	201100101			2																										0.2;0.2;0.2;0.2;0.2		2	0	1
578012001	578012001	1	1		3	1	1	1	0											101																														1		0	0	1
578012002	578012002	1	1		3	1	1	1	0											101	201211052			2	1	1	202	108012104	1	1	1	301	108012105	1																1		0	0	1
41144002	41144002	7	1		1	2	3	1	0	7	1	123	214400201	2	7	1	301	214400202	2	201					7	2019	-1	114400201	1	7	2019	356	114400202	1											7	1	301	114400203	1	1		1	1	1
42144002	42144002	7	1		1	1	3	1	1											102	214400208			2	6	1	-1	114400214	1																					1		2	1	1
43144002	43144002	33554431	1		3	2	25	25	1											102	214400209			2																										1		0	1	1
44144002	44144002	7	1		1	2	3	1	0						7	1	202	214400204	2	201					7	2019	-1	114400201	1	7	2019	356	114400202	1											7	1	301	114400203	1	1		1	1	1
45144002	45144002	33554431	1		3	2	25	25	1											102	214400210			2																										1		0	1	1
41166008	41166008	7	1		1	2	3	3	0											101	216600801			2	7	1	301	116600801	1																					1		1	1	1
42166008	42166008	7	1		2	2	3	3	1											102	216600802			2	7	1	202	116600802	1	7	2018	301	116600801	1																1		2	1	1
43166008	43166008	33554431	1		3	2	25	25	1											102	216600803			2	33554431	1	301	216600804	2																					1		0	1	1
51166008	51166008	1	1		1	2		1	0											101	201050101			2																										1		1	1	1
52166008	52166008	1	1		2	2		1	0											102	201050102			2																										1		2	1	1
53166008	53166008	1	1		3	2		1	0											102	201050104			2																										1		0	1	1
41103010	41103010	7	1		1	2	3	3	0											101	210301001			2	7	1	-1	110301002	1																					1		1	1	1
42103010	42103010	7	1		2	2	3	3	1											102	210301002			2	7	1	301	210010101	2																					0.3;0.3;0.4		2	1	1
43103010	43103010	33554431	1		3	2	25	25	1											102	210301003			2	33554431	1	-1	110301001	1																					1		0	1	1
41167008	41167008	7	1		1	2	3	3	0											101	216700801			2	7	1	-1	116700801	1																					1		1	1	1
42167008	42167008	7	1		2	1	3	3	0											201	116700802			1																										1		2	1	1
43167008	43167008	33554431	1		3	2	25	25	1											102	216700803			2	33554431	1	205	116700802	1																					1		0	1	1
44167008	44167008	7	1		2	1	3	3	0											201	116700815			1	7	1	-1	116700813	1	7	1	-1	116700813	1																1		2	1	1
45167008	45167008	7	1		2	1	3	3	1											202	116700815			1	7	1	-1	116700813	1	7	1	-1	116700813	1																1		2	1	1
46167008	46167008	7	2		2	2	3	3	0											202	216700804			2																										1		2	1	1
41102017	41102017	7	1		1	2	3	3	1											202					7	1	-1	110201701	1																					1		1	1	1
42102017	42102017	7	1		2	2	3	3	0											101	210201701			2																										0.3;0.3;0.4		2	1	1
43102017	43102017	33554431	1		3	2	25	25	0											101	210201702			2	7	1	360	210201703	2																					1		0	1	1
44102017	44102017	7	2		2	1	3	1	0											301					7	2018	301	210201708	2	7	1	301	210201704	2																1		2	1	1
511101001	511101001	1	1		2	2	1	1	0											101	210201705			2																										0.3;0.3;0.4		1	1	1
571101001	571101001	1	1		2	2	1	1	0											101	210201707			2																										1		0	1	1
41104004	41104004	7	1		1	2	3	3	0											101	210400401			2																										1		1	1	1
42104004	42104004	7	1		2	2	3	3	1											101	210400402			2	7	1	-1	102020104	1																					0.3;0.3;0.4		2	1	1
43104004	43104004	33554431	1		3	2	25	25	1											101	210400403			2																										1		0	1	1
41170008	41170008	7	1		1	2	3	3	1											102	217000801			2	7	1	-1	102020104	1																					0.1;0.1;0.1;0.7		1	1	1
42170008	42170008	7	1		2	2	3	3	0											101	217000802			2	7	1	153	117000801	1	7	1	-1	117000803	1	7	1	153	217000807	2											1		2	1	1
43170008	43170008	33554431	1		3	2	25	25	1											102	217000803			2	33554431	2011	-1	117000802	1	33554431	2011	-1	217000804	2	33554431	2011	-1	217000805	2	33554431	2011	-1	217000806	2						1		0	1	1
44170008	44170008	7	1		1	2	3	3	1											102	217000801			2	7	1	-1	102020104	1																					0.1;0.1;0.1;0.7		1	1	1
45170008	45170008	7	1		1	2	3	3	0											101	217000802			2	7	1	153	117000811	1	7	1	-1	117000812	1	7	1	153	217000808	2											1		2	1	1
41102013	41102013	7	1		1	2	3	3	0											101	210201301			2																										1		1	1	1
42102013	42102013	7	1		2	1	3	3	1											202	110201307			1																										1		2	1	1
43102013	43102013	33554431	1		3	4	25	25	1											202	210201304			2	33554431	1	-1	110201301	1																					1		0	1	1
44102013	44102013	7	1		2	1	3	3	1											202	110201307			1	7	1	-1	210201302	2																					1		2	1	1
45102013	45102013	33554431	1		3	4	25	25	1											202	210201304			2	33554431	1	-1	110201306	1																					1		0	1	1
41104002	41104002	7	1		1	2	3	3	0											101	210400201			2	7	2014	301	210400204	2																					1	1	1	1	1
42104002	42104002	7	1		2	2	3	3	0											101	210400202			2	7	1	-1	110400221	1																					0.2;0.2;0.2;0.4		2	1	1
43104002	43104002	33554431	1		3	2	25	25	0						33554431	1	-1	210400205	2	101	210400203			2																										1		0	1	1
41169008	41169008	7	1		1	2	3	3	1											102	216900801			2																										0.2;0.2;0.2;0.2;0.2		1	1	1
42169008	42169008	7	1		2	2	3	3	1											102	216900802			2	7	1	202	116900801	1	7	1	202	116900804	1																0.2;0.2;0.2;0.2;0.2		2	1	1
43169008	43169008	33554431	1		3	2	25	25	1											102	216900803			2	7	1	-1	216900806	2																					0.2;0.2;0.2;0.2;0.2		0	1	1
41103011	41103011	7	1		1	2	3	3	0											101	210301101			2																										0.5;0.5		1	1	1
42103011	42103011	7	1		2	2	3	3	0											101	210301102			2	7	1	-1	110301118	1	7	1	-1	110301121	1	7	1	301	110301120	1											0.5;0.5		2	1	1
43103011	43103011	33554431	1		3	2	25	25	0											101	210301103			2	33554431	1	-1	210301104	2	33554431	1	-1	210301107	2	33554431	1	301	110301123	1	33554431	1	301	110301124	1						1		0	1	1
44103011	44103011	33554431	1		3	2	25	25	0											101	210301103			2	33554431	1	-1	210301108	2	33554431	1	-1	210301107	2	33554431	1	-1	110301108	1											1		0	1	1
45103011	45103011	7	1		2	2	3	3	0											101	210301102			2	7	1	-1	110301101	1	7	1	-1	110301118	1	7	1	-1	110301121	1	7	1	301	110301120	1						0.5;0.5		2	1	1
514015008	514015008	1	1		1	2	1	1	1											102	201070101			2																										1		1	0	1
524015008	524015008	1	1		2	2	1	1	1											102	201010101			2	1	1	-1	104015101	1																					1		2	0	1
574015008	574015008	1	1		3	2	1	1	0											101	201100103			2																										1		0	0	1
514015009	514015009	1	1		1	2	1	1	1											102	201070101			2																										1		1	0	1
524015009	524015009	1	1		2	2	1	1	1											102	201010101			2	1	1	-1	104015101	1																					1		2	0	1
574015009	574015009	1	1		3	2	1	1	0											101	201100103			2																										1		0	0	1
41171008	41171008	7	1		1	2	3	3	1											102	217100801			2	7	1	-1	117100831	1																					0.3;0.3;0.4		1	1	1
42171008	42171008	7	1		2	2	3	3	1											102	217100802			2																										0.1;0.1;0.2;0.2;0.2;0.2		2	1	1
43171008	43171008	33554431	1		3	2	25	25	1											102	217100803			2	33554431	1	251	117100832	1																					0.2;0.2;0.2;0.2;0.2		0	1	1
44171008	44171008	7	1		2	2	3	3	1											102	217100805			2	7	1	-1	117100834	1																					1		4	1	1
45171008	45171008	7	1		2	2	3	3	1											102	217100802			2																										0.1;0.1;0.2;0.2;0.2;0.2	1	2	1	1
41106005	41106005	7	1		1	2	3	3	1											102	210600501			2	7	1	301	110600501	1																					1		1	1	1
42106005	42106005	7	1		2	2	3	3	0											101	210600502			2																										1		2	1	1
43106005	43106005	33554431	1		3	2	25	25	0											101	210600503			2	33554431	1	301	110600513	1	33554431	1	202	110600502	1																1		0	1	1
44106005	44106005	33554431	1		3	2	25	25	0											101	210600505			2	33554431	1	301	110600513	1	33554431	1	202	110600502	1																1		0	1	1
45106005	45106005	33554431	1		3	2	25	25	0											101	210600506			2	33554431	1	301	110600513	1	33554431	1	202	110600507	1																1		0	1	1
