weaponmainId	roleId	weaponLV	card	desc	effectMode	property	weaponskill	weaponunlock	weaponItem	weaponItemNum	capabilityValue	status	upgrade	upgrade_zh_TW	upgrade_en_UK	upgrade_ja_JP	upgrade_ko_KR	upgrade_th_TH	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH
103010010	103010	10	电音风暴				310301005		4105011;4105012;4105013;4105023;3000003	14;24;14;15;50000	990	1	[音浪冲击]造成伤害提升8%	[音浪衝擊]造成傷害提升8%	[Sonic Impact] deals 8% more damage.	「サウンドアタック」与えるダメージ＋8%	[사운드 웨이브] 가하는 대미지 +8%	[​คลื่นเสียง​ถาโถม​]​ สร้าง​ดา​เม​จ​เพิ่มขึ้น​ 8%​	声浪	聲浪	Wavebreaker	サウンドウェーブ	음파	คลื่นเสียง
103010011	103010	11	电音风暴			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	15;25;15;15;50000	90	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	声浪	聲浪	Wavebreaker	サウンドウェーブ	음파	คลื่นเสียง
103010012	103010	12	电音风暴			603@0.07			4105011;4105012;4105013;4105023;3000003	15;25;15;15;50000	950	1	暴击率+7%	爆擊率+7%	CRIT Rate +7%	会心率＋7%	크리티컬 확률 +7%	อัตราคริติคอล+7%	声浪	聲浪	Wavebreaker	サウンドウェーブ	음파	คลื่นเสียง
103010013	103010	13	电音风暴			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	15;25;15;15;50000	130	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	声浪	聲浪	Wavebreaker	サウンドウェーブ	음파	คลื่นเสียง
103010014	103010	14	电音风暴			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	15;25;15;15;50000	150	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	声浪	聲浪	Wavebreaker	サウンドウェーブ	음파	คลื่นเสียง
103010015	103010	15	电音风暴				310301008		4105011;4105012;4105013;4105023;3000003	15;25;15;15;50000	1090	1	[被动:狂热律动]自身暴击率提升5%	[被動:狂熱律動]自身爆擊率提升5%	[Passive: Frenzy Groove] Increases this Combatant's CRIT Rate by 5%.	「パッシブ：フィーバー」自身の会心率＋5%	[패시브: 열광적 율동] 자신의 크리티컬 확률 +5%	[​พาส​ซี​ฟ​:​ จังหวะ​ร้อนแรง​]​ อัต​ราค​ริ​ติ​คอ​ล​ของ​ตัวเอง​เพิ่มขึ้น​ 5%​	声浪	聲浪	Wavebreaker	サウンドウェーブ	음파	คลื่นเสียง
103010016	103010	16	电音风暴			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	15;25;15;15;50000	200	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	声浪	聲浪	Wavebreaker	サウンドウェーブ	음파	คลื่นเสียง
103010017	103010	17	电音风暴			1203@0.05			4105011;4105012;4105013;4105023;3000003	15;25;15;15;50000	1060	1	穿透率+5%	穿透率+5%	Armor PEN +5%	貫通率＋5%	관통률 +5%	อัตราเจาะเกราะ +5%	声浪	聲浪	Wavebreaker	サウンドウェーブ	음파	คลื่นเสียง
103010018	103010	18	电音风暴			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	15;25;15;15;50000	240	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	声浪	聲浪	Wavebreaker	サウンドウェーブ	음파	คลื่นเสียง
103010019	103010	19	电音风暴			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	15;25;15;15;50000	260	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	声浪	聲浪	Wavebreaker	サウンドウェーブ	음파	คลื่นเสียง
103010020	103010	20	电音风暴			703@0.1		1	4105011;4105012;4105013;4105031;3000003	60;100;60;1;50000	1140	1	暴击伤害+10%	爆擊傷害+10%	CRIT DMG +10%	会心ダメージ＋10%	크리티컬 대미지 +10%	ดาเมจคริติคอล+10%	声浪	聲浪	Wavebreaker	サウンドウェーブ	음파	คลื่นเสียง
167008001	167008	1	猫猫特工队				316700801		4105011;4105012;4105013;4105023;3000003	10;10;10;5;50000	800	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	猫老大	貓老大	Top Cat	おかしらニャンコ	냥보스	ลูกพี่เหมียว
167008002	167008	2	猫猫特工队			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	12;12;12;6;50000	170	1	暴击率+7%	爆擊率+7%	CRIT Rate +7%	会心率＋7%	크리티컬 확률 +7%	อัตราคริติคอล+7%	猫老大	貓老大	Top Cat	おかしらニャンコ	냥보스	ลูกพี่เหมียว
167008003	167008	3	猫猫特工队			603@0.07			4105011;4105012;4105013;4105023;3000003	14;14;14;7;50000	760	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	猫老大	貓老大	Top Cat	おかしらニャンコ	냥보스	ลูกพี่เหมียว
167008004	167008	4	猫猫特工队			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	16;16;16;8;50000	210	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	猫老大	貓老大	Top Cat	おかしらニャンコ	냥보스	ลูกพี่เหมียว
167008005	167008	5	猫猫特工队				316700802		4105011;4105012;4105013;4105023;3000003	18;18;18;9;50000	880	1	[被动:惩恶扬善]自身攻击力提升5%	[被動:懲惡揚善]自身攻擊力提升5%	[Passive: For Justice!] This Combatant's ATK is increased by 5%.	[パッシブ: 遏悪揚善]自身の攻撃力＋5%	[패시브: 악당 응징] 자신의 공격력 +5%	[​พาส​ซี​ฟ​:​ ปราม​ชั่ว​เชิด​ดี​]​ ATK​ ของ​ตนเอง​เพิ่มขึ้น​ 5%​	猫老大	貓老大	Top Cat	おかしらニャンコ	냥보스	ลูกพี่เหมียว
167008006	167008	6	猫猫特工队			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	20;20;20;10;50000	260	1	穿透率+5%	穿透率+5%	Armor PEN +5%	貫通率＋5%	관통률 +5%	อัตราเจาะเกราะ +5%	猫老大	貓老大	Top Cat	おかしらニャンコ	냥보스	ลูกพี่เหมียว
167008007	167008	7	猫猫特工队			1203@0.05			4105011;4105012;4105013;4105023;3000003	21;21;21;11;50000	850	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	猫老大	貓老大	Top Cat	おかしらニャンコ	냥보스	ลูกพี่เหมียว
167008008	167008	8	猫猫特工队			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	22;22;22;13;50000	300	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	猫老大	貓老大	Top Cat	おかしらニャンコ	냥보스	ลูกพี่เหมียว
167008009	167008	9	猫猫特工队			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	23;23;23;15;50000	320	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	猫老大	貓老大	Top Cat	おかしらニャンコ	냥보스	ลูกพี่เหมียว
167008010	167008	10	猫猫特工队				316700801		4105011;4105012;4105013;4105023;3000003	24;24;24;15;50000	990	1	[被动:惩恶扬善]全体友方受到治疗效果提升10%	[被動:懲惡揚善]全體友方受到治療效果提升10%	[Passive: For Justice!] Increases healing received by all allies by 10%.	[パッシブ: 遏悪揚善]味方全体の被回復効果＋10%	[패시브: 악당 응징] 아군 전체에게 적용되는 치유 효과 +10%	[​พาส​ซี​ฟ​:​ ปราม​ชั่ว​เชิด​ดี​]​ ฝ่าย​เรา​ทั้งหมด​ได้รับ​เอฟเฟกต์​ฟื้นฟู​เพิ่มขึ้น​ 10%​	猫老大	貓老大	Top Cat	おかしらニャンコ	냥보스	ลูกพี่เหมียว
167008011	167008	11	猫猫特工队			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;25;25;15;50000	90	1	暴击率+7%	爆擊率+7%	CRIT Rate +7%	会心率＋7%	크리티컬 확률 +7%	อัตราคริติคอล+7%	猫老大	貓老大	Top Cat	おかしらニャンコ	냥보스	ลูกพี่เหมียว
167008012	167008	12	猫猫特工队			603@0.07			4105011;4105012;4105013;4105023;3000003	25;25;25;15;50000	950	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	猫老大	貓老大	Top Cat	おかしらニャンコ	냥보스	ลูกพี่เหมียว
167008013	167008	13	猫猫特工队			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;25;25;15;50000	130	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	猫老大	貓老大	Top Cat	おかしらニャンコ	냥보스	ลูกพี่เหมียว
167008014	167008	14	猫猫特工队			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;25;25;15;50000	150	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	猫老大	貓老大	Top Cat	おかしらニャンコ	냥보스	ลูกพี่เหมียว
167008015	167008	15	猫猫特工队				316700805		4105011;4105012;4105013;4105023;3000003	25;25;25;15;50000	1090	1	[被动:惩恶扬善]自身攻击力提升5%	[被動:懲惡揚善]自身攻擊力提升5%	[Passive: For Justice!] This Combatant's ATK is increased by 5%.	[パッシブ: 遏悪揚善]自身の攻撃力＋5%	[패시브: 악당 응징] 자신의 공격력 +5%	[​พาส​ซี​ฟ​:​ ปราม​ชั่ว​เชิด​ดี​]​ ATK​ ของ​ตนเอง​เพิ่มขึ้น​ 5%​	猫老大	貓老大	Top Cat	おかしらニャンコ	냥보스	ลูกพี่เหมียว
167008016	167008	16	猫猫特工队			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;25;25;15;50000	200	1	穿透率+5%	穿透率+5%	Armor PEN +5%	貫通率＋5%	관통률 +5%	อัตราเจาะเกราะ +5%	猫老大	貓老大	Top Cat	おかしらニャンコ	냥보스	ลูกพี่เหมียว
167008017	167008	17	猫猫特工队			1203@0.05			4105011;4105012;4105013;4105023;3000003	25;25;25;15;50000	1060	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	猫老大	貓老大	Top Cat	おかしらニャンコ	냥보스	ลูกพี่เหมียว
167008018	167008	18	猫猫特工队			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;25;25;15;50000	240	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	猫老大	貓老大	Top Cat	おかしらニャンコ	냥보스	ลูกพี่เหมียว
167008019	167008	19	猫猫特工队			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;25;25;15;50000	260	1	暴击伤害+10%	爆擊傷害+10%	CRIT DMG +10%	会心ダメージ＋10%	크리티컬 대미지 +10%	ดาเมจคริติคอล+10%	猫老大	貓老大	Top Cat	おかしらニャンコ	냥보스	ลูกพี่เหมียว
167008020	167008	20	猫猫特工队			703@0.1		1	4105011;4105012;4105013;4105031;3000003	100;100;100;1;50000	1140	1	[被动:惩恶扬善]全体友方受到治疗效果提升10%	[被動:懲惡揚善]全體友方受到治療效果提升10%	[Passive: For Justice!] Increases healing received by all allies by 10%.	[パッシブ: 遏悪揚善]味方全体の被回復効果＋10%	[패시브: 악당 응징] 아군 전체에게 적용되는 치유 효과 +10%	[​พาส​ซี​ฟ​:​ ปราม​ชั่ว​เชิด​ดี​]​ ฝ่าย​เรา​ทั้งหมด​ได้รับ​เอฟเฟกต์​ฟื้นฟู​เพิ่มขึ้น​ 10%​	猫老大	貓老大	Top Cat	おかしらニャンコ	냥보스	ลูกพี่เหมียว
102017001	102017	1	闪亮捕猎者				310201701		4105011;4105012;4105013;4105023;3000003	5;10;5;5;50000	800	1	[被动:狼魂]自身暴击率提升5%	[被動:狼魂]自身爆擊率提升5%	[Passive: Feral Soul] Its CRIT Rate is increased by 5%.	「パッシブ：狼魂」自身の会心率＋5%	[패시브: 늑대의 혼] 자신 크리티컬 확률 +5%	[​พาส​ซี​ฟ​:​ ภูต​หมาป่า​]​ อัต​ราค​ริ​ติ​คอ​ล​ของ​ตนเอง​เพิ่มขึ้น​ 5%​	追踪者	追蹤者	The Pursuer	追跡者	추적자	นักสะกดรอย
102017002	102017	2	闪亮捕猎者			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	6;12;6;6;50000	170	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	追踪者	追蹤者	The Pursuer	追跡者	추적자	นักสะกดรอย
102017003	102017	3	闪亮捕猎者			603@0.07			4105011;4105012;4105013;4105023;3000003	7;14;7;7;50000	760	1	暴击率+7%	爆擊率+7%	CRIT Rate +7%	会心率＋7%	크리티컬 확률 +7%	อัตราคริติคอล+7%	追踪者	追蹤者	The Pursuer	追跡者	추적자	นักสะกดรอย
102017004	102017	4	闪亮捕猎者			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	8;16;8;8;50000	210	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	追踪者	追蹤者	The Pursuer	追跡者	추적자	นักสะกดรอย
102017005	102017	5	闪亮捕猎者				310201702		4105011;4105012;4105013;4105023;3000003	9;18;9;9;50000	880	1	[被动:狼魂]自身攻击力提升5%	[被動:狼魂]自身攻擊力提升5%	[Passive: Feral Soul] Its ATK is increased by 5%.	「パッシブ：狼魂」自身の攻撃力＋5%	[패시브: 늑대의 혼] 자신 공격력 +5%	[​พาส​ซี​ฟ​:​ ภูต​หมาป่า​]​ ATK​ ของ​ตนเอง​เพิ่มขึ้น​ 5%​	追踪者	追蹤者	The Pursuer	追跡者	추적자	นักสะกดรอย
102017006	102017	6	闪亮捕猎者			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	10;20;10;10;50000	260	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	追踪者	追蹤者	The Pursuer	追跡者	추적자	นักสะกดรอย
102017007	102017	7	闪亮捕猎者			1203@0.05			4105011;4105012;4105013;4105023;3000003	11;21;11;11;50000	850	1	穿透率+5%	穿透率+5%	Armor PEN +5%	貫通率＋5%	관통률 +5%	อัตราเจาะเกราะ +5%	追踪者	追蹤者	The Pursuer	追跡者	추적자	นักสะกดรอย
102017008	102017	8	闪亮捕猎者			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	12;22;12;13;50000	300	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	追踪者	追蹤者	The Pursuer	追跡者	추적자	นักสะกดรอย
102017009	102017	9	闪亮捕猎者			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	13;23;13;15;50000	320	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	追踪者	追蹤者	The Pursuer	追跡者	추적자	นักสะกดรอย
102017010	102017	10	闪亮捕猎者				310201703		4105011;4105012;4105013;4105023;3000003	14;24;14;15;50000	990	1	[被动:狼魂]自身暴击率提升5%	[被動:狼魂]自身爆擊率提升5%	[Passive: Feral Soul] Its CRIT Rate is increased by 5%.	「パッシブ：狼魂」自身の会心率＋5%	[패시브: 늑대의 혼] 자신 크리티컬 확률 +5%	[​พาส​ซี​ฟ​:​ ภูต​หมาป่า​]​ อัต​ราค​ริ​ติ​คอ​ล​ของ​ตนเอง​เพิ่มขึ้น​ 5%​	追踪者	追蹤者	The Pursuer	追跡者	추적자	นักสะกดรอย
