id	activityId	groupId	tagOr	tagClash	unlockTask	unlockTag	nextTag	tagScore	iconId	status	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
31304116	3	2130402	130404	130401	0	0	31304118	20	183:astrict_levl_summon_01	1	增加1名<恶魔777>敌人	增加1名<惡魔777>敵人	Adds 1 <Demon 777> enemy.	敵側に「悪魔777」が1体追加する	<데빌777> 적 1마리 증가	เพิ่ม​ศัตรู​ <​ปีศาจ​777>​ 1​ ตัว​
31304117	3	2130402		130404	0	0	31304119;31304120	20	183:astrict_bufcha_debim_02	1	敌方免疫控制	敵方免疫控制	Enemies are immune to Control effects.	敵は行動制限を無効化する	적이 통제에 면역됨	ฝ่าย​ศัตรู​ต้านทาน​ผล​ควบคุม​
31304118	3	2130402			0	0	31304119;31304120	10	183:astrict_prop_dur_11	1	敌方忍耐率提高20%	敵方忍耐率提高20%	Increases enemies' Endurance by 20%.	敵の忍耐率＋20%	적 인내율 +20%	อัตรา​อดทน​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 20%​
31304119	3	2130402	130406	130402	0	0	31304121;31304122	20	183:astrict_levl_color_01	1	敌方情绪颜色变为红色	敵方情緒顏色變為紅色	Changes enemies' Pathos color to Red.	敵がレッド属性になる	적 이모션 컬러 레드로 변경	สี​พา​โธส​ของ​ฝ่าย​ศัตรู​เปลี่ยนเป็น​สีแดง​
31304120	3	2130402	130406		0	0	31304121;31304122	20	183:astrict_prop_shi_22	1	我方战斗员造成护盾降低40%	我方戰鬥員造成護盾降低40%	Reduces allied Combatants' Shield Effect by 40%.	味方戦闘員の与シールド－40%	아군 전투원에게 적용되는 실드 -40%	โล่​ป้อง​กันที่​ตัวละคร​ฝ่าย​เรา​สร้าง​ขึ้น​ลดลง​ 40%​
31304121	3	2130402			0	0	31304123	10	183:astrict_prop_criRate_11	1	敌方暴击率提高20%	敵方爆擊率提高20%	Increases enemies' CRIT Rate by 20%.	敵の会心率＋20%	적 크리티컬율 +20%	อัต​ราค​ริ​ติ​คอ​ล​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 20%​
31304122	3	2130402			0	0	31304124	10	183:astrict_prop_atk_11	1	敌方攻击力提高15%	敵方攻擊力提高15%	Increases enemies' ATK by 15%.	敵の攻撃力＋15%	적 공격력 +15%	ATK​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 15%​
31304123	3	2130402		130403	0	0	0	30	183:astrict_levl_round_01	1	回合数上限减到6回合	回合數上限減到6回合	Reduces the turn limit to 6 turns.	戦闘ターン数が5ターンに制限される	전투 시 턴 6턴 이내로 제한	จำกัด​จำนวน​เทิร์น​สูงสุด​ลดลง​เหลือ​ 6​ เทิร์น​
31304124	3	2130402			0	0	0	30	183:astrict_bufcha_bufim_01	1	我方战斗员造成治疗降低100%	我方戰鬥員造成治療降低100%	Reduces allied Combatants' healing effect by 100%.	味方戦闘員の与回復効果－100%	아군 전투원이 부여하는 치유 효과 -100%	การฟื้นฟู​ที่​ตัวละคร​ฝ่าย​เรา​สร้าง​ขึ้น​ลดลง​ 100%​
31304125	3	2130403			0	-1	31304128;31304127	20	183:astrict_prop_shi_22	1	我方战斗员造成护盾降低40%	我方戰鬥員造成護盾降低40%	Reduces allied Combatants' Shield Effect by 40%.	味方戦闘員の与シールド－40%	아군 전투원에게 적용되는 실드 -40%	โล่​ป้อง​กันที่​ตัวละคร​ฝ่าย​เรา​สร้าง​ขึ้น​ลดลง​ 40%​
31304126	3	2130403			0	-1	31304129	20	183:astrict_prop_heal_22	1	我方战斗员造成治疗降低40%	我方戰鬥員造成治療降低40%	Reduces allied Combatants' Healing Effect by 40%.	味方戦闘員の与回復効果－40%	아군 전투원이 부여하는 치유 효과 -40%	การฟื้นฟู​ที่​ตัวละคร​ฝ่าย​เรา​สร้าง​ขึ้น​ลดลง​ 40%​
31304127	3	2130403	130405		0	0	31304130	10	183:astrict_prop_atk_11	1	敌方首领攻击力提高17%	敵方首領攻擊力提高17%	Increases the boss's ATK by 17%.	ボスの攻撃力＋17%	적 보스 몬스터 공격력 +17%	ATK​ ของ​บอส​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 17%​
31304128	3	2130403	130405		0	0	31304130	10	183:astrict_prop_atk_11	1	敌方普通敌人攻击力提高17%	敵方普通敵人攻擊力提高17%	Increases normal enemies' ATK by 17%.	ザコ敵の攻撃力＋17%	적 일반 몬스터 공격력 +17%	ATK​ ของ​ศัตรู​ทั่วไป​เพิ่มขึ้น​ 17%​
31304129	3	2130403			0	0	31304131	10	183:astrict_prop_dur_02	1	我方每回合开始时获得忍耐率降低20%	我方每回合開始時獲得忍耐率降低20%	At the beginning of each turn, reduces allies' Endurance by 20%.	ターン開始時、忍耐率－20%	매턴 시작 시 아군에게 적용되는 인내율 -20%	เมื่อ​เริ่ม​แต่ละ​เทิร์น​ ฝ่าย​เรา​จะ​ได้รับ​อัตรา​อดทน​ลดลง​ 20%​
31304130	3	2130403			0	0	31304132	10	183:astrict_prop_def_02	1	我方每回合开始时获得防御力降低30%	我方每回合開始時獲得防禦力降低30%	At the beginning of each turn, reduces allies' DEF by 30%.	ターン開始時、防御力－30%	매턴 시작 시 아군에게 적용되는 방어력 -30%	เมื่อ​เริ่ม​แต่ละ​เทิร์น​ ฝ่าย​เรา​จะ​ได้รับ​ DEF​ ลดลง​ 20%​
31304131	3	2130403		130402	0	0	0	20	183:astrict_levl_color_01	1	敌方普通敌人情绪颜色变成绿色	敵方普通敵人情緒顏色變成綠色	Changes normal enemies' Pathos color to Green.	ザコ敵がグリーン属性になる	적 일반 몬스터 이모션 컬러 그린으로 변경	สี​พา​โธส​ของ​ศัตรู​ทั่วไป​เปลี่ยนเป็น​สี​เขียว​
31304132	3	2130403			0	0	31304133;31304134	10	183:astrict_prop_atk_02	1	我方每回合获得1层攻击力降低15%	我方每回合獲得1層攻擊力降低15%	Allies gain 1 stack of 15% ATK Decrease each turn.	毎ターン、味方に「攻撃力－15%」が1スタック付与される	아군이 턴당 획득하는 1스택의 공격력 -15%	ทุกๆ​ เทิร์น​ฝ่าย​เรา​ได้รับ​ ATK​ ลดลง​ 15%​
31304133	3	2130403	130407		0	0	31304135;31304136	20	183:astrict_dmtp_bas_01	1	敌方攻击会为目标附加1层受到伤害提升10%，上限3层	敵方攻擊會為目標附加1層受到傷害提升10%，上限3層	Enemies' attacks inflict 1 stack of an effect that increases the target's DMG taken by 10%, stacking up to 3 times.	敵攻撃時、対象に「被ダメージ＋10%」を1スタック付与する(最大3スタックまで)	적 공격 시 1스택의 목표에게 적용되는 대미지 +10%, 최대 3스택 적용 가능	การ​โจมตี​ของ​ศัตรู​จะ​เพิ่ม​สถานะ​ให้​แก่​เป้าหมาย​ 1​ ชั้น​  เพิ่ม​ดา​เม​จ​ที่​ได้รับ​ 10%​ สูงสุด​ 3​ ชั้น​
31304134	3	2130403	130407		0	0	31304135;31304136	20	183:astrict_prop_shi_21	1	我方战斗员造成护盾降低40%	我方戰鬥員造成護盾降低40%	Reduces allied Combatants' Shield Effect by 40%.	味方戦闘員の与シールド－40%	아군 전투원에게 적용되는 실드 -40%	โล่​ป้อง​กันที่​ตัวละคร​ฝ่าย​เรา​สร้าง​ขึ้น​ลดลง​ 40%​
31304135	3	2130403			0	0	0	30	183:astrict_prop_reShi_01	1	敌方开场获得3回合生命值200%护盾	敵方開場獲得3回合生命值200%護盾	Enemies gain a shield equal to 200% of their HP for 3 turns at the start of the battle.	戦闘開始時、敵はHPの200%分のシールドを獲得する。3ターン持続	전투 시작 시 3턴 동안 적에게 HP에 200%에 해당하는 실드 획득	เมื่อ​เริ่ม​ต่อสู้​ศัตรู​จะ​ได้รับ​โล่​ป้อง​กันที่​มี​ HP​ 200%​ เป็นเวลา​ 3​ เทิร์น​
31304136	3	2130403		130403	0	0	0	30	183:astrict_levl_round_01	1	回合数上限减到6回合	回合數上限減到6回合	Reduces the turn limit to 6 turns.	戦闘ターン数が5ターンに制限される	전투 시 턴 6턴 이내로 제한	จำกัด​จำนวน​เทิร์น​สูงสุด​ลดลง​เหลือ​ 6​ เทิร์น​
31305101	3	2130501			0	-1	31305102;31305103	20	183:astrict_prop_dur_21	1	敌方忍耐率提升25%	敵方忍耐率提升25%	Increases enemies' Endurance by 25%.	敵の忍耐率＋25%	적 인내율 +25%	อัตรา​อดทน​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 25%​
31305102	3	2130501	130501		0	0	31305104	20	183:astrict_dmtp_tru_02	1	受到真实伤害降低45%	受到真實傷害降低45%	Reduces True DMG taken by 45%.	受ける直撃ダメージ－45%	적용되는 고정 대미지 -45%	ได้รับ​ดา​เม​จ​จริง​ลดลง​ 45%​
31305103	3	2130501	130501		0	0	31305104	20	183:astrict_dmtp_sha_02	1	受到破碎伤害降低45%	受到破碎傷害降低45%	Reduces Sunder DMG taken by 45%.	受ける超会心ダメージ－45%	적용되는 파쇄 대미지 -45%	ได้รับ​ดา​เม​จบ​ด​ขยี้​ลดลง​ 45%​
31305104	3	2130501			0	0	31305105	10	183:astrict_prop_atk_11	1	敌方攻击力提升15%	敵方攻擊力提升15%	Increases enemies' ATK by 15%.	敵の攻撃力＋15%	적 공격력 +15%	ATK​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 15%​
31305105	3	2130501			0	0	31305111	10	183:astrict_prop_hp_21	1	敌方生命值提升30%	敵方生命值提升30%	Increases enemies' HP by 30%.	敵のHP＋30%	적 HP +30%	HP​ ของ​ศัตรู​เพิ่มขึ้น​ 30%​
31305106	3	2130501			0	-1	31305107	20	183:astrict_prop_reHeal_02	1	降低我方治疗量40%	降低我方治療量40%	Reduces allies' healing by 40%.	味方の与回復効果－40%	아군에게 적용되는 치유량 -40%	ลด​ปริมาณ​การฟื้นฟู​ของ​ฝ่าย​เรา​ลง​ 40%​
31305107	3	2130501		130501	0	0	31305108;31305109	20	183:astrict_levl_summon_01	1	增加两名<深渊转盘>敌人	增加兩名<深淵轉盤>敵人	Adds 2 <Abyssal Wheel> enemies.	敵側に「ルーレット道化師」が2体追加する	<심연의 룰렛> 적 2마리 증가	เพิ่ม​ศัตรู​ <​กงล้อ​ความมืด​>​ 2​ ตัว​
31305108	3	2130501	130502		0	0	31305110	10	183:astrict_prop_dur_11	1	敌方忍耐率提升20%	敵方忍耐率提升20%	Increases enemies' Endurance by 20%.	敵の忍耐率＋20%	적 인내율 +20%	อัตรา​อดทน​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 20%​
31305109	3	2130501	130502		0	0	31305110	10	183:astrict_prop_criRateRes_11	1	敌方暴击抵抗提升20%	敵方爆擊抵抗提升20%	Increases enemies' CRIT RES by 20%.	敵の会心ダメージ回避率＋20%	적 크리티컬 저항 +20%	ศัตรู​ต้าน​ทา​นค​ริ​ติ​คอ​ล​เพิ่มขึ้น​ 20%​
31305110	3	2130501			0	0	31305111	20	183:astrict_dmtp_per_02	1	敌方受到间接伤害降低45%	敵方受到間接傷害降低45%	Enemies take 45% reduced Indirect DMG.	敵が受ける間接ダメージ－45%	적에게 적용되는 간접 대미지 -45%	ฝ่าย​ศัตรู​ได้รับ​ดา​เม​จ​ต่อเนื่อง​ลดลง​ 45%​
31305111	3	2130501			0	0	31305112	30	183:astrict_comb_comb_02	1	敌方攻击时带有恐惧效果	敵方攻擊時帶有恐懼效果	Enemies' attacks inflict Fear.	敵攻撃時、対象に「恐怖」を付与する	적 공격 시 공포 효과 적용	เมื่อ​ศัตรู​โจมตี​จะ​ติด​เอฟเฟกต์​หวาดกลัว​
31305112	3	2130501			0	0	0	30	183:astrict_prop_criRate_31	1	敌方首领敌人暴击率提升30%	敵方首領敵人爆擊率提升30%	Increases the boss's CRIT Rate by 30%.	ボスの会心率＋30%	적 보스 몬스터 크리티컬율 +30%	อัต​ราค​ริ​ติ​คอ​ล​ของ​ศัตรู​ระดับ​บอส​เพิ่มขึ้น​ 30%​
31305113	3	2130502	130503		0	-1	31305115;31305119	20	183:astrict_prop_reHeal_01	1	释放3星技能，敌方获得最大生命值30%的治疗效果	釋放3星技能，敵方獲得最大生命值30%的治療效果	When using a 3★ skill, enemies heal for 30% of their max HP.	★3スキル発動すると、敵は最大HPの30%分回復する	3★ 스킬 시전 시, 적은 최대 HP 30에 해당하는 치유 효과 획득	เมื่อ​ใช้​สกิล​ 3★​ ศัตรู​จะ​ได้รับ​เอฟเฟกต์​ฟื้นฟู​ 30%​ ของ​ MaxHP​
31305114	3	2130502	130503		0	-1	31305115;31305119	20	183:astrict_prop_atk_01	1	释放1星技能，敌方攻击力提升10%	釋放1星技能，敵方攻擊力提升10%	When using a 1★ skill, increases the enemy's ATK by 10%.	★1スキル発動すると、敵の攻撃力＋10%	1★ 스킬 시전 시, 적 공격력 +10%	เมื่อ​ใช้​สกิล​ 1★​ ฝ่าย​ศัตรู​ ATK​ เพิ่มขึ้น​ 10%​
31305115	3	2130502			0	0	31305116;31305117	20	183:astrict_prop_hp_21	1	敌方生命值提升40%	敵方生命值提升40%	Increases enemies' HP by 40%.	敵のHP＋40%	적 HP +40%	HP​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 40%​
31305116	3	2130502			0	0	31305118	20	183:astrict_prop_dur_21	1	敌方忍耐率提升25%	敵方忍耐率提升25%	Increases enemies' Endurance by 25%.	敵の忍耐率＋25%	적 인내율 +25%	อัตรา​อดทน​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 25%​
31305117	3	2130502			0	0	31305118	20	183:astrict_prop_reShi_21	1	我方受到护盾效果降低40%	我方受到護盾效果降低40%	Reduces allies' Shield Gained by 40%.	味方の被シールド耐久－40%	아군에게 적용되는 실드 -40%	ฝ่าย​เรา​ได้รับ​เอฟเฟกต์​โล่​ป้องกัน​ลดลง​ 40%​
