id	groupId	place	unlockPlace	levelList	hardLevel1	hardLevel2	starCondition	starConditionNum	starConditionRound	fristRewards	fristRewardsNum	hardRewards1	hardRewardsNum1	hardRewards2	hardRewardsNum2	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH
2356007	356	7	2356006	96673;96674			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;80;20;110000					1	绝境·溺梦·七	絕境·溺夢·七	Abyssal (Abysslumber) VII	絶境・酔夢Ⅶ	미몽·인페르노VII	วิกฤต·ฝันจมดิ่ง·7
2356008	356	8	2356007	96675;96676			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;85;20;120000					1	绝境·溺梦·八	絕境·溺夢·八	Abyssal (Abysslumber) VIII	絶境・酔夢Ⅷ	미몽·인페르노VIII	วิกฤต·ฝันจมดิ่ง·8
2356009	356	9	2356008	96677;96678			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;90;20;130000					1	绝境·溺梦·九	絕境·溺夢·九	Abyssal (Abysslumber) IX	絶境・酔夢Ⅸ	미몽·인페르노IX	วิกฤต·ฝันจมดิ่ง·9
2356010	356	10	2356009	96679;96680			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;100;30;150000					1	绝境·溺梦·十	絕境·溺夢·十	Abyssal (Abysslumber) X	絶境・酔夢Ⅹ	미몽·인페르노X	วิกฤต·ฝันจมดิ่ง·10
2456001	456	1	0	96681;96682			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;50;5;50000					1	挑战·溺梦·一	挑戰·溺夢·一	Challenge (Abysslumber) I	挑戦・酔夢Ⅰ	도전·미몽I 	ท้าทาย·ฝันจมดิ่ง·1
2456002	456	2	2456001	96683;96684			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;55;5;60000					1	挑战·溺梦·二	挑戰·溺夢·二	Challenge (Abysslumber) II	挑戦・酔夢Ⅱ	도전·미몽II	ท้าทาย·ฝันจมดิ่ง·2
2456003	456	3	2456002	96685;96686						4100032;5112001;4105023;3000003	5;60;5;70000					1	挑战·溺梦·三	挑戰·溺夢·三	Challenge (Abysslumber) III	挑戦・酔夢Ⅲ	도전·미몽III	ท้าทาย·ฝันจมดิ่ง·3
2157001	157	1	0	96701;96702			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;20;1;5000					1	失序·一	失序·一	Disorder I	混沌Ⅰ	디소더I 	สูญสมดุล·1
2157002	157	2	0	96703;96704			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;25;2;10000					1	失序·二	失序·二	Disorder II	混沌Ⅱ	디소더II	สูญสมดุล·2
2157003	157	3	0	96705;96706			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;30;3;15000					1	失序·三	失序·三	Disorder III	混沌Ⅲ	디소더III	สูญสมดุล·3
2157004	157	4	0	96707;96708			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;35;4;20000					1	失序·四	失序·四	Disorder IV	混沌Ⅳ	디소더IV	สูญสมดุล·4
2157005	157	5	0	96709;96710			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;40;5;25000					1	失序·五	失序·五	Disorder V	混沌Ⅴ	디소더V	สูญสมดุล·5
2157006	157	6	0	96711;96712			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;45;6;30000					1	失序·六	失序·六	Disorder VI	混沌Ⅵ	디소더VI 	สูญสมดุล·6
2157007	157	7	0	96713;96714			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;50;7;35000					1	失序·七	失序·七	Disorder VII	混沌Ⅶ	디소더VII	สูญสมดุล·7
2157008	157	8	0	96715;96716			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;55;8;40000					1	失序·八	失序·八	Disorder VIII	混沌Ⅷ	디소더VIII	สูญสมดุล·8
2157009	157	9	0	96717;96718			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	2;60;9;45000					1	失序·九	失序·九	Disorder IX	混沌Ⅸ	디소더IX	สูญสมดุล·9
2157010	157	10	2157009	96719;96720			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	2;70;10;50000					1	失序·十	失序·十	Disorder X	混沌Ⅹ	디소더X	สูญสมดุล·10
2257001	257	1	0	96731;96732			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;50;5;50000					1	困难·失序·一	困難·失序·一	Hard (Disorder) I	困難・混沌Ⅰ	디소더·하드I 	ยาก·สูญสมดุล·1
2257002	257	2	0	96733;96734			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;55;5;60000					1	困难·失序·二	困難·失序·二	Hard (Disorder) II	困難・混沌Ⅱ	디소더·하드II	ยาก·สูญสมดุล·2
2257003	257	3	0	96735;96736			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;60;5;70000					1	困难·失序·三	困難·失序·三	Hard (Disorder) III	困難・混沌Ⅲ	디소더·하드III	ยาก·สูญสมดุล·3
2257004	257	4	0	96737;96738			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;65;10;80000					1	困难·失序·四	困難·失序·四	Hard (Disorder) IV	困難・混沌Ⅳ	디소더·하드IV	ยาก·สูญสมดุล·4
2257005	257	5	0	96739;96740			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;70;10;90000					1	困难·失序·五	困難·失序·五	Hard (Disorder) V	困難・混沌Ⅴ	디소더·하드V	ยาก·สูญสมดุล·5
2257006	257	6	0	96741;96742			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;75;10;100000					1	困难·失序·六	困難·失序·六	Hard (Disorder) VI	困難・混沌Ⅵ	디소더·하드VI 	ยาก·สูญสมดุล·6
2257007	257	7	2257006	96743;96744			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;80;20;110000					1	困难·失序·七	困難·失序·七	Hard (Disorder) VII	困難・混沌Ⅶ	디소더·하드VII	ยาก·สูญสมดุล·7
2257008	257	8	2257007	96745;96746			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;85;20;120000					1	困难·失序·八	困難·失序·八	Hard (Disorder) VIII	困難・混沌Ⅷ	디소더·하드VIII	ยาก·สูญสมดุล·8
2257009	257	9	2257008	96747;96748			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;90;20;130000					1	困难·失序·九	困難·失序·九	Hard (Disorder) IX	困難・混沌Ⅸ	디소더·하드IX	ยาก·สูญสมดุล·9
2257010	257	10	2257009	96749;96750			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;100;30;150000					1	困难·失序·十	困難·失序·十	Hard (Disorder) X	困難・混沌Ⅹ	디소더·하드X	ยาก·สูญสมดุล·10
2357001	357	1	0	96761;96762			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;50;5;50000					1	绝境·失序·一	絕境·失序·一	Abyssal (Disorder) I	絶境・混沌Ⅰ	디소더·인페르노I 	วิกฤต·สูญสมดุล·1
2357002	357	2	0	96763;96764			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;55;5;60000					1	绝境·失序·二	絕境·失序·二	Abyssal (Disorder) II	絶境・混沌Ⅱ	디소더·인페르노II	วิกฤต·สูญสมดุล·2
2357003	357	3	0	96765;96766			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;60;5;70000					1	绝境·失序·三	絕境·失序·三	Abyssal (Disorder) III	絶境・混沌Ⅲ	디소더·인페르노III	วิกฤต·สูญสมดุล·3
2357004	357	4	0	96767;96768			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;65;10;80000					1	绝境·失序·四	絕境·失序·四	Abyssal (Disorder) IV	絶境・混沌Ⅳ	디소더·인페르노IV	วิกฤต·สูญสมดุล·4
2357005	357	5	0	96769;96770			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;70;10;90000					1	绝境·失序·五	絕境·失序·五	Abyssal (Disorder) V	絶境・混沌Ⅴ	디소더·인페르노V	วิกฤต·สูญสมดุล·5
2357006	357	6	0	96771;96772			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;75;10;100000					1	绝境·失序·六	絕境·失序·六	Abyssal (Disorder) VI	絶境・混沌Ⅵ	디소더·인페르노VI 	วิกฤต·สูญสมดุล·6
2357007	357	7	2357006	96773;96774			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;80;20;110000					1	绝境·失序·七	絕境·失序·七	Abyssal (Disorder) VII	絶境・混沌Ⅶ	디소더·인페르노VII	วิกฤต·สูญสมดุล·7
2357008	357	8	2357007	96775;96776			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;85;20;120000					1	绝境·失序·八	絕境·失序·八	Abyssal (Disorder) VIII	絶境・混沌Ⅷ	디소더·인페르노VIII	วิกฤต·สูญสมดุล·8
2357009	357	9	2357008	96777;96778			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;90;20;130000					1	绝境·失序·九	絕境·失序·九	Abyssal (Disorder) IX	絶境・混沌Ⅸ	디소더·인페르노IX	วิกฤต·สูญสมดุล·9
2357010	357	10	2357009	96779;96780			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;100;30;150000					1	绝境·失序·十	絕境·失序·十	Abyssal (Disorder) X	絶境・混沌Ⅹ	디소더·인페르노X	วิกฤต·สูญสมดุล·10
2457001	457	1	0	96781;96782			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;50;5;50000					1	挑战·失序·一	挑戰·失序·一	Challenge (Disorder) I	挑戦・混沌Ⅰ	도전·디소더I 	ท้าทาย·สูญสมดุล·1
2457002	457	2	2457001	96783;96784			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;55;5;60000					1	挑战·失序·二	挑戰·失序·二	Challenge (Disorder) II	挑戦・混沌Ⅱ	도전·디소더II	ท้าทาย·สูญสมดุล·2
2457003	457	3	2457002	96785;96786						4100032;5112001;4105023;3000003	5;60;5;70000					1	挑战·失序·三	挑戰·失序·三	Challenge (Disorder) III	挑戦・混沌Ⅲ	도전·디소더III	ท้าทาย·สูญสมดุล·3
2158001	158	1	0	96801;96802			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;20;1;5000					1	黯焰·一	黯焰·一	Umbral Blaze I	黒炎Ⅰ	암염I 	เพลิงสีหม่น·1
2158002	158	2	0	96803;96804			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;25;2;10000					1	黯焰·二	黯焰·二	Umbral Blaze II	黒炎Ⅱ	암염II	เพลิงสีหม่น·2
2158003	158	3	0	96805;96806			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;30;3;15000					1	黯焰·三	黯焰·三	Umbral Blaze III	黒炎Ⅲ	암염III 	เพลิงสีหม่น·3
2158004	158	4	0	96807;96808			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;35;4;20000					1	黯焰·四	黯焰·四	Umbral Blaze IV	黒炎Ⅳ	암염IV 	เพลิงสีหม่น·4
2158005	158	5	0	96809;96810			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;40;5;25000					1	黯焰·五	黯焰·五	Umbral Blaze V	黒炎Ⅴ	암염V	เพลิงสีหม่น·5
2158006	158	6	0	96811;96812			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;45;6;30000					1	黯焰·六	黯焰·六	Umbral Blaze VI	黒炎Ⅵ	암염VI 	เพลิงสีหม่น·6
2158007	158	7	0	96813;96814			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;50;7;35000					1	黯焰·七	黯焰·七	Umbral Blaze VII	黒炎Ⅶ	암염VII	เพลิงสีหม่น·7
2158008	158	8	0	96815;96816			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;55;8;40000					1	黯焰·八	黯焰·八	Umbral Blaze VIII	黒炎Ⅷ	암염VIII	เพลิงสีหม่น·8
2158009	158	9	0	96817;96818			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	2;60;9;45000					1	黯焰·九	黯焰·九	Umbral Blaze IX	黒炎Ⅸ	암염IX	เพลิงสีหม่น·9
2158010	158	10	2158009	96819;96820			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	2;70;10;50000					1	黯焰·十	黯焰·十	Umbral Blaze X	黒炎Ⅹ	암염X	เพลิงสีหม่น·10
2258001	258	1	0	96831;96832			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;50;5;50000					1	困难·黯焰·一	困難·黯焰·一	Hard (Umbral Blaze) I	困難・黒炎Ⅰ	하드·암염I 	ยาก·เพลิงสีหม่น·1
2258002	258	2	0	96833;96834			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;55;5;60000					1	困难·黯焰·二	困難·黯焰·二	Hard (Umbral Blaze) II	困難・黒炎Ⅱ	하드·암염II	ยาก·เพลิงสีหม่น·2
2258003	258	3	0	96835;96836			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;60;5;70000					1	困难·黯焰·三	困難·黯焰·三	Hard (Umbral Blaze) III	困難・黒炎Ⅲ	하드·암염III 	ยาก·เพลิงสีหม่น·3
2258004	258	4	0	96837;96838			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;65;10;80000					1	困难·黯焰·四	困難·黯焰·四	Hard (Umbral Blaze) IV	困難・黒炎Ⅳ	하드·암염IV 	ยาก·เพลิงสีหม่น·4
2258005	258	5	0	96839;96840			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;70;10;90000					1	困难·黯焰·五	困難·黯焰·五	Hard (Umbral Blaze) V	困難・黒炎Ⅴ	하드·암염V	ยาก·เพลิงสีหม่น·5
2258006	258	6	0	96841;96842			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;75;10;100000					1	困难·黯焰·六	困難·黯焰·六	Hard (Umbral Blaze) VI	困難・黒炎Ⅵ	하드·암염VI 	ยาก·เพลิงสีหม่น·6
2258007	258	7	0	96843;96844			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;80;20;110000					1	困难·黯焰·七	困難·黯焰·七	Hard (Umbral Blaze) VII	困難・黒炎Ⅶ	하드·암염VII	ยาก·เพลิงสีหม่น·7
2258008	258	8	0	96845;96846			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;85;20;120000					1	困难·黯焰·八	困難·黯焰·八	Hard (Umbral Blaze) VIII	困難・黒炎Ⅷ	하드·암염VIII	ยาก·เพลิงสีหม่น·8
2258009	258	9	0	96847;96848			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;90;20;130000					1	困难·黯焰·九	困難·黯焰·九	Hard (Umbral Blaze) IX	困難・黒炎Ⅸ	하드·암염IX	ยาก·เพลิงสีหม่น·9
2258010	258	10	2258009	96849;96850			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;100;30;150000					1	困难·黯焰·十	困難·黯焰·十	Hard (Umbral Blaze) X	困難・黒炎Ⅹ	하드·암염X	ยาก·เพลิงสีหม่น·10
2358001	358	1	0	96861;96862			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;50;5;50000					1	绝境·黯焰·一	絕境·黯焰·一	Abyssal (Umbral Blaze) I	絶境・黒炎Ⅰ	인페르노·암염I 	วิกฤต·เพลิงสีหม่น·1
2358002	358	2	0	96863;96864			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;55;5;60000					1	绝境·黯焰·二	絕境·黯焰·二	Abyssal (Umbral Blaze) II	絶境・黒炎Ⅱ	인페르노·암염II	วิกฤต·เพลิงสีหม่น·2
2358003	358	3	0	96865;96866			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;60;5;70000					1	绝境·黯焰·三	絕境·黯焰·三	Abyssal (Umbral Blaze) III	絶境・黒炎Ⅲ	인페르노·암염III 	วิกฤต·เพลิงสีหม่น·3
2358004	358	4	0	96867;96868			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;65;10;80000					1	绝境·黯焰·四	絕境·黯焰·四	Abyssal (Umbral Blaze) IV	絶境・黒炎Ⅳ	인페르노·암염IV 	วิกฤต·เพลิงสีหม่น·4
2358005	358	5	0	96869;96870			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;70;10;90000					1	绝境·黯焰·五	絕境·黯焰·五	Abyssal (Umbral Blaze) V	絶境・黒炎Ⅴ	인페르노·암염V	วิกฤต·เพลิงสีหม่น·5
2358006	358	6	0	96871;96872			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;75;10;100000					1	绝境·黯焰·六	絕境·黯焰·六	Abyssal (Umbral Blaze) VI	絶境・黒炎Ⅵ	인페르노·암염VI 	วิกฤต·เพลิงสีหม่น·6
2358007	358	7	2358006	96873;96874			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;80;20;110000					1	绝境·黯焰·七	絕境·黯焰·七	Abyssal (Umbral Blaze) VII	絶境・黒炎Ⅶ	인페르노·암염VII	วิกฤต·เพลิงสีหม่น·7
2358008	358	8	2358007	96875;96876			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;85;20;120000					1	绝境·黯焰·八	絕境·黯焰·八	Abyssal (Umbral Blaze) VIII	絶境・黒炎Ⅷ	인페르노·암염VIII	วิกฤต·เพลิงสีหม่น·8
2358009	358	9	2358008	96877;96878			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;90;20;130000					1	绝境·黯焰·九	絕境·黯焰·九	Abyssal (Umbral Blaze) IX	絶境・黒炎Ⅸ	인페르노·암염IX	วิกฤต·เพลิงสีหม่น·9
2358010	358	10	2358009	96879;96880			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;100;30;150000					1	绝境·黯焰·十	絕境·黯焰·十	Abyssal (Umbral Blaze) X	絶境・黒炎Ⅹ	인페르노·암염X	วิกฤต·เพลิงสีหม่น·10
2458001	458	1	0	96881;96882			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;50;5;50000					1	挑战·黯焰·一	挑戰·黯焰·一	Challenge (Umbral Blaze) I	挑戦・黒炎Ⅰ	도전·암염I 	ท้าทาย·เพลิงสีหม่น·1
2458002	458	2	2458001	96883;96884			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;55;5;60000					1	挑战·黯焰·二	挑戰·黯焰·二	Challenge (Umbral Blaze) II	挑戦・黒炎Ⅱ	도전·암염II	ท้าทาย·เพลิงสีหม่น·2
2458003	458	3	2458002	96885;96886						4100032;5112001;4105023;3000003	5;60;5;70000					1	挑战·黯焰·三	挑戰·黯焰·三	Challenge (Umbral Blaze) III	挑戦・黒炎Ⅲ	도전·암염III 	ท้าทาย·เพลิงสีหม่น·3
2159001	159	1	0	96901;96902			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;20;1;5000					1	乱界·一	亂界·一	Fractured Expanse I	乱界Ⅰ	혼돈계I 	แดนมรณา·1
2159002	159	2	0	96903;96904			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;25;2;10000					1	乱界·二	亂界·二	Fractured Expanse II	乱界Ⅱ	혼돈계II 	แดนมรณา·2
2159003	159	3	0	96905;96906			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;30;3;15000					1	乱界·三	亂界·三	Fractured Expanse III	乱界Ⅲ	혼돈계III 	แดนมรณา·3
2159004	159	4	0	96907;96908			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;35;4;20000					1	乱界·四	亂界·四	Fractured Expanse IV	乱界Ⅳ	혼돈계IV	แดนมรณา·4
2159005	159	5	0	96909;96910			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;40;5;25000					1	乱界·五	亂界·五	Fractured Expanse V	乱界Ⅴ	혼돈계V	แดนมรณา·5
2159006	159	6	0	96911;96912			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;45;6;30000					1	乱界·六	亂界·六	Fractured Expanse VI	乱界Ⅵ	혼돈계VI 	แดนมรณา·6
2159007	159	7	0	96913;96914			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;50;7;35000					1	乱界·七	亂界·七	Fractured Expanse VII	乱界Ⅶ	혼돈계VII 	แดนมรณา·7
2159008	159	8	0	96915;96916			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;55;8;40000					1	乱界·八	亂界·八	Fractured Expanse VIII	乱界Ⅷ	혼돈계VIII 	แดนมรณา·8
2159009	159	9	0	96917;96918			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	2;60;9;45000					1	乱界·九	亂界·九	Fractured Expanse IX	乱界Ⅸ	혼돈계IX	แดนมรณา·9
2159010	159	10	2159009	96919;96920			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	2;70;10;50000					1	乱界·十	亂界·十	Fractured Expanse X	乱界Ⅹ	혼돈계X	แดนมรณา·10
2259001	259	1	0	96931;96932			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;50;5;50000					1	困难·乱界·一	困難·亂界·一	Hard (Fractured Expanse) I	困難・乱界Ⅰ	혼돈계·하드I 	ยาก·แดนมรณา·1
2259002	259	2	0	96933;96934			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;55;5;60000					1	困难·乱界·二	困難·亂界·二	Hard (Fractured Expanse) II	困難・乱界Ⅱ	혼돈계·하드II 	ยาก·แดนมรณา·2
2259003	259	3	0	96935;96936			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;60;5;70000					1	困难·乱界·三	困難·亂界·三	Hard (Fractured Expanse) III	困難・乱界Ⅲ	혼돈계·하드III 	ยาก·แดนมรณา·3
