taskAchId	reputationType	taskIcon	Numtype	taskContentType	taskContentId	taskContenNum	taskGroup	successorTasks	point	rewardId	rewardNum	openType	status	taskTitle	taskTitle_zh_TW	taskTitle_en_UK	taskTitle_ja_JP	taskTitle_ko_KR	taskTitle_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH
4050104	4	104:task_overview_img_daily	40501	402	0	45	40501	4050105	10	4110001;3000003	15;112500	0	1	累计登录45天	累計登入45天	Log in 45 days in total.	累計45日ログインする	누적 접속 45일	ล็อกอินสะสม 45 วัน	累计登录45天	累計登入45天	Log in 45 days in total.	累計45日ログインする	누적 접속 45일	ล็อกอินสะสม 45 วัน
4050105	4	104:task_overview_img_daily	40501	402	0	60	40501	4050106	10	4110001;3000003	15;150000	0	1	累计登录60天	累計登入60天	Log in 60 days in total.	累計60日ログインする	누적 접속 60일	ล็อกอินสะสม 60 วัน	累计登录60天	累計登入60天	Log in 60 days in total.	累計60日ログインする	누적 접속 60일	ล็อกอินสะสม 60 วัน
4050106	4	104:task_overview_img_daily	40501	402	0	90	40501	4050107	10	4110001;4190001	20;500	0	1	累计登录90天	累計登入90天	Log in 90 days in total.	累計90日ログインする	누적 접속 90일	ล็อกอินสะสม 90 วัน	累计登录90天	累計登入90天	Log in 90 days in total.	累計90日ログインする	누적 접속 90일	ล็อกอินสะสม 90 วัน
4050107	4	104:task_overview_img_daily	40501	402	0	120	40501	4050108	10	4110001;3000003	20;187500	0	1	累计登录120天	累計登入120天	Log in 120 days in total.	累計120日ログインする	누적 접속 120일	ล็อกอินสะสม 120 วัน	累计登录120天	累計登入120天	Log in 120 days in total.	累計120日ログインする	누적 접속 120일	ล็อกอินสะสม 120 วัน
4050108	4	104:task_overview_img_daily	40501	402	0	150	40501	4050109	10	4110001;3000003	20;281250	0	1	累计登录150天	累計登入150天	Log in 150 days in total.	累計150日ログインする	누적 접속 150일	ล็อกอินสะสม 150 วัน	累计登录150天	累計登入150天	Log in 150 days in total.	累計150日ログインする	누적 접속 150일	ล็อกอินสะสม 150 วัน
4050109	4	104:task_overview_img_daily	40501	402	0	180	40501	4050110	10	4110001;4190001	20;1000	0	1	累计登录180天	累計登入180天	Log in 180 days in total.	累計180日ログインする	누적 접속 180일	ล็อกอินสะสม 180 วัน	累计登录180天	累計登入180天	Log in 180 days in total.	累計180日ログインする	누적 접속 180일	ล็อกอินสะสม 180 วัน
4050110	4	104:task_overview_img_daily	40501	402	0	210	40501	4050111	10	4110001;3000003	20;375000	0	1	累计登录210天	累計登入210天	Log in 210 days in total.	累計210日ログインする	누적 접속 210일	ล็อกอินสะสม 210 วัน	累计登录210天	累計登入210天	Log in 210 days in total.	累計210日ログインする	누적 접속 210일	ล็อกอินสะสม 210 วัน
4050111	4	104:task_overview_img_daily	40501	402	0	240	40501	4050112	10	4110001;3000003	20;468750	0	1	累计登录240天	累計登入240天	Log in 240 days in total.	累計240日ログインする	누적 접속 240일	ล็อกอินสะสม 240 วัน	累计登录240天	累計登入240天	Log in 240 days in total.	累計240日ログインする	누적 접속 240일	ล็อกอินสะสม 240 วัน
4050112	4	104:task_overview_img_daily	40501	402	0	270	40501	4050113	10	4110001;3000003	20;562500	0	1	累计登录270天	累計登入270天	Log in 270 days in total.	累計270日ログインする	누적 접속 270일	ล็อกอินสะสม 270 วัน	累计登录270天	累計登入270天	Log in 270 days in total.	累計270日ログインする	누적 접속 270일	ล็อกอินสะสม 270 วัน
4050113	4	104:task_overview_img_daily	40501	402	0	300	40501	4050114	10	4110001;3000003	20;656250	0	1	累计登录300天	累計登入300天	Log in 300 days in total.	累計300日ログインする	누적 접속 300일	ล็อกอินสะสม 300 วัน	累计登录300天	累計登入300天	Log in 300 days in total.	累計300日ログインする	누적 접속 300일	ล็อกอินสะสม 300 วัน
4050114	4	104:task_overview_img_daily	40501	402	0	330	40501	4050115	10	4110001;3000003	20;750000	0	1	累计登录330天	累計登入330天	Log in 330 days in total.	累計330日ログインする	누적 접속 330일	ล็อกอินสะสม 330 วัน	累计登录330天	累計登入330天	Log in 330 days in total.	累計330日ログインする	누적 접속 330일	ล็อกอินสะสม 330 วัน
4050115	4	104:task_overview_img_daily	40501	402	0	365	40501	0	10	4110001;4190001	30;2000	0	1	累计登录365天	累計登入365天	Log in 365 days in total.	累計365日ログインする	누적 접속 365일	ล็อกอินสะสม 365 วัน	累计登录365天	累計登入365天	Log in 365 days in total.	累計365日ログインする	누적 접속 365일	ล็อกอินสะสม 365 วัน
4060101	4	104:task_overview_img_daily	40601	1206	5	1	40601	4060102	10	4190001;4199004	100;1	0	1	将1个战斗员的好感度升至5级	將1個戰鬥員的好感度升至5級	Raise 1 Combatant's Affection to Lv. 5.	1名の戦闘員の好感度がLv.5に達する	전투원 1명의 호감도 5레벨로 상승	ค่า​ความสัมพันธ์​ของ​เอ​เจนต์​ 1​ คน​ ถึง​ระดับ​ 5​	将1个战斗员的好感度升至5级	將1個戰鬥員的好感度升至5級	Raise 1 Combatant's Affection to Lv. 5.	1名の戦闘員の好感度がLv.5に達する	전투원 1명의 호감도 5레벨로 상승	ค่า​ความสัมพันธ์​ของ​เอ​เจนต์​ 1​ คน​ ถึง​ระดับ​ 5​
4060102	4	104:task_overview_img_daily	40601	1206	5	3	40601	4060103	10	4190001;4199004	100;1	0	1	将3个战斗员的好感度升至5级	將3個戰鬥員的好感度升至5級	Raise 3 Combatants' Affection to Lv. 5.	3名の戦闘員の好感度がLv.5に達する	전투원 3명의 호감도 5레벨로 상승	ค่า​ความสัมพันธ์​ของ​เอ​เจนต์​ 3​ คน​ ถึง​ระดับ​ 5​	将3个战斗员的好感度升至5级	將3個戰鬥員的好感度升至5級	Raise 3 Combatants' Affection to Lv. 5.	3名の戦闘員の好感度がLv.5に達する	전투원 3명의 호감도 5레벨로 상승	ค่า​ความสัมพันธ์​ของ​เอ​เจนต์​ 3​ คน​ ถึง​ระดับ​ 5​
4060103	4	104:task_overview_img_daily	40601	1206	5	5	40601	4060104	10	4190001;4199004	100;1	0	1	将5个战斗员的好感度升至5级	將5個戰鬥員的好感度升至5級	Raise 5 Combatants' Affection to Lv. 5.	5名の戦闘員の好感度がLv.5に達する	전투원 5명의 호감도 5레벨로 상승	ค่า​ความสัมพันธ์​ของ​เอ​เจนต์​ 5​ คน​ ถึง​ระดับ​ 5​	将5个战斗员的好感度升至5级	將5個戰鬥員的好感度升至5級	Raise 5 Combatants' Affection to Lv. 5.	5名の戦闘員の好感度がLv.5に達する	전투원 5명의 호감도 5레벨로 상승	ค่า​ความสัมพันธ์​ของ​เอ​เจนต์​ 5​ คน​ ถึง​ระดับ​ 5​
4060104	4	104:task_overview_img_daily	40601	1206	5	10	40601	4060105	10	4190001;4199004	100;1	0	1	将10个战斗员的好感度升至5级	將10個戰鬥員的好感度升至5級	Raise 10 Combatants' Affection to Lv. 5.	10名の戦闘員の好感度がLv.5に達する	전투원 10명의 호감도 5레벨로 상승	ค่า​ความสัมพันธ์​ของ​เอ​เจนต์​ 10​ คน​ ถึง​ระดับ​ 5​	将10个战斗员的好感度升至5级	將10個戰鬥員的好感度升至5級	Raise 10 Combatants' Affection to Lv. 5.	10名の戦闘員の好感度がLv.5に達する	전투원 10명의 호감도 5레벨로 상승	ค่า​ความสัมพันธ์​ของ​เอ​เจนต์​ 10​ คน​ ถึง​ระดับ​ 5​
4060105	4	104:task_overview_img_daily	40601	1206	5	15	40601	4060106	10	4190001;4199004	100;1	0	1	将15个战斗员的好感度升至5级	將15個戰鬥員的好感度升至5級	Raise 15 Combatants' Affection to Lv. 5.	15名の戦闘員の好感度がLv.5に達する	전투원 15명의 호감도 5레벨로 상승	ค่า​ความสัมพันธ์​ของ​เอ​เจนต์​ 15​ คน​ ถึง​ระดับ​ 5​	将15个战斗员的好感度升至5级	將15個戰鬥員的好感度升至5級	Raise 15 Combatants' Affection to Lv. 5.	15名の戦闘員の好感度がLv.5に達する	전투원 15명의 호감도 5레벨로 상승	ค่า​ความสัมพันธ์​ของ​เอ​เจนต์​ 15​ คน​ ถึง​ระดับ​ 5​
4060106	4	104:task_overview_img_daily	40601	1206	5	20	40601	4060107	10	4190001;6210015	100;1	0	1	将20个战斗员的好感度升至5级	將20個戰鬥員的好感度升至5級	Raise 20 Combatants' Affection to Lv. 5.	20名の戦闘員の好感度がLv.5に達する	전투원 20명의 호감도 5레벨로 상승	ค่า​ความสัมพันธ์​ของ​เอ​เจนต์​ 20​ คน​ ถึง​ระดับ​ 5​	将20个战斗员的好感度升至5级	將20個戰鬥員的好感度升至5級	Raise 20 Combatants' Affection to Lv. 5.	20名の戦闘員の好感度がLv.5に達する	전투원 20명의 호감도 5레벨로 상승	ค่า​ความสัมพันธ์​ของ​เอ​เจนต์​ 20​ คน​ ถึง​ระดับ​ 5​
4060107	4	104:task_overview_img_daily	40601	1206	5	30	40601	4060108	10	4190001;4199004	200;1	0	1	将30个战斗员的好感度升至5级	將30個戰鬥員的好感度升至5級	Raise 30 Combatants' Affection to Lv. 5.	30名の戦闘員の好感度がLv.5に達する	전투원 30명의 호감도 5레벨로 상승	ค่า​ความสัมพันธ์​ของ​เอ​เจนต์​ 30​ คน​ ถึง​ระดับ​ 5​	将30个战斗员的好感度升至5级	將30個戰鬥員的好感度升至5級	Raise 30 Combatants' Affection to Lv. 5.	30名の戦闘員の好感度がLv.5に達する	전투원 30명의 호감도 5레벨로 상승	ค่า​ความสัมพันธ์​ของ​เอ​เจนต์​ 30​ คน​ ถึง​ระดับ​ 5​
4060108	4	104:task_overview_img_daily	40601	1206	5	40	40601	4060109	10	4190001;4199004	200;1	0	1	将40个战斗员的好感度升至5级	將40個戰鬥員的好感度升至5級	Raise 40 Combatants' Affection to Lv. 5.	40名の戦闘員の好感度がLv.5に達する	전투원 40명의 호감도 5레벨로 상승	ค่า​ความสัมพันธ์​ของ​เอ​เจนต์​ 40​ คน​ ถึง​ระดับ​ 5​	将40个战斗员的好感度升至5级	將40個戰鬥員的好感度升至5級	Raise 40 Combatants' Affection to Lv. 5.	40名の戦闘員の好感度がLv.5に達する	전투원 40명의 호감도 5레벨로 상승	ค่า​ความสัมพันธ์​ของ​เอ​เจนต์​ 40​ คน​ ถึง​ระดับ​ 5​
4060109	4	104:task_overview_img_daily	40601	1206	5	50	40601	0	10	4190001;4199004	200;1	0	1	将50个战斗员的好感度升至5级	將50個戰鬥員的好感度升至5級	Raise 50 Combatants' Affection to Lv. 5.	50名の戦闘員の好感度がLv.5に達する	전투원 50명의 호감도 5레벨로 상승	ค่า​ความสัมพันธ์​ของ​เอ​เจนต์​ 50​ คน​ ถึง​ระดับ​ 5​	将50个战斗员的好感度升至5级	將50個戰鬥員的好感度升至5級	Raise 50 Combatants' Affection to Lv. 5.	50名の戦闘員の好感度がLv.5に達する	전투원 50명의 호감도 5레벨로 상승	ค่า​ความสัมพันธ์​ของ​เอ​เจนต์​ 50​ คน​ ถึง​ระดับ​ 5​
