Id,ZChinese,Chinese,English,Japanese,TChinese,Korean
voicerole_text_8002947,……也好，我也更习惯一个人。就静静地坐在这里吧。,……也好，我也更习惯一个人。就静静地坐在这里吧。,"That's fine, I'm more accustomed to being alone anyway. Let's just sit quietly together.",,……也好，我也更習慣一個人。就靜靜地坐在這裏吧。,
voicerole_text_8002948,“睡吧~睡吧~我珍贵的宝物”,“睡吧~睡吧~我珍贵的宝物”,"Sleep now, sleep now, my precious treasure.",,“睡吧~睡吧~我珍貴的寶物”,
voicerole_text_8002949,侍主大人，还有事项尚未完成。,侍主大人，还有事项尚未完成。,"Lord Oracle, there are still some tasks that need to be completed.",,侍主大人，還有事項尚未完成。,
voicerole_text_8002950,侍主大人，还有事项尚未完成。,侍主大人，还有事项尚未完成。,"Lord Oracle, there are still some tasks that need to be completed.",,侍主大人，還有事項尚未完成。,
voicerole_text_8002951,今天是您的生日？嗯……生日需要纪念，我们是应该做些什么对吧？像是一起躺上一整天，之类的。,今天是您的生日？嗯……生日需要纪念，我们是应该做些什么对吧？像是一起躺上一整天，之类的。,"Is today your birthday? Hmm… Birthdays should be celebrated. We should do something special, right? Like lying together all day, something like that.",,今天是您的生日？嗯……生日需要紀念，我們是應該做些什麼對吧？像是一起躺上一整天，之類的。,
voicerole_text_8002952,副官……就是替你办事对吗？,副官……就是替你办事对吗？,"A deputy… is someone who handles things for you, right?",,副官……就是替你辦事對嗎？,
voicerole_text_8002953,会做好的。,会做好的。,I'll take care of everything.,,會做好的。,
voicerole_text_8002954,呃……跟管理家族差不多吧？,呃……跟管理家族差不多吧？,"Uh… it's a bit like managing a family, right?",,呃……跟管理家族差不多吧？,
voicerole_text_8002955,首先要根据能力进行区分……,首先要根据能力进行区分……,"First, we need to categorize based on abilities.",,首先要根據能力進行區分……,
voicerole_text_8002956,我对战斗还有点把握……,我对战斗还有点把握……,I have some confidence in battle.,,我對戰鬥還有點把握……,
voicerole_text_8002957,是战斗吗？,是战斗吗？,Is it time to fight?,,是戰鬥嗎？,
voicerole_text_8002958,休息？啊，对的，人是需要休息……请好好休息。,休息？啊，对的，人是需要休息……请好好休息。,"Rest? Ah, yes, people need to rest… Please rest well.",,休息？啊，對的，人是需要休息……請好好休息。,
voicerole_text_8002959,请珍惜现在尚有闲暇的时间。,请珍惜现在尚有闲暇的时间。,Make the most of this free time while you still have it.,,請珍惜現在尚有閒暇的時間。,
voicerole_text_8002960,贝卡丝……您还是不要跟我这样的精灵扯上关系才好，侍主大人。,贝卡丝……您还是不要跟我这样的精灵扯上关系才好，侍主大人。,"Beccas… It's probably best if you don't get too involved with an elf like me, Lord Oracle.",,貝卡絲……您還是不要跟我這樣的精靈扯上關係才好，侍主大人。,
voicerole_text_8002961,又见面了，侍主大人。,又见面了，侍主大人。,"We meet again, Lord Oracle.",,又見面了，侍主大人。,
voicerole_text_8002962,这样真的合适吗……,这样真的合适吗……,Is this really the right thing to do?,,這樣真的合適嗎……,
voicerole_text_8002963,我的力量。,我的力量。,My power.,,我的力量。,
voicerole_text_8002964,好吧，我会报答你的。,好吧，我会报答你的。,"Alright, I'll repay you for this.",,好吧，我會報答你的。,
voicerole_text_8002965,您会见到我的力量。,您会见到我的力量。,You will witness my strength.,,您會見到我的力量。,
voicerole_text_8002966,……多放一会吧，这份温度能让我想起以前的事。,……多放一会吧，这份温度能让我想起以前的事。,Let it linger a bit longer. This warmth reminds me of days gone by.,,……多放一會吧，這份溫度能讓我想起以前的事。,
voicerole_text_8002969,交给我吧。,交给我吧。,Leave it to me.,,交給我吧。,
voicerole_text_8002970,任务结束，侍主。,任务结束，侍主。,"Mission complete, Lord Oracle.",,任務結束，侍主。,
voicerole_text_8002971,家族的维系，需要很多钱……,家族的维系，需要很多钱……,Keeping a family together takes a lot of money.,,家族的維繫，需要很多錢……,
voicerole_text_8002972,我们就是这样的契约关系，没错吧？,我们就是这样的契约关系，没错吧？,"This is just a contractual relationship between us, isn't it?",,我們就是這樣的契約關係，沒錯吧？,
voicerole_text_8002973,呃，是这样的工作？有点，不习惯。,呃，是这样的工作？有点，不习惯。,"Uh, is this the kind of job you meant? I'm a bit… unaccustomed to it.",,呃，是這樣的工作？有點，不習慣。,
voicerole_text_8002974,有没有更加简单……我的意思是，比如战斗之类的工作？,有没有更加简单……我的意思是，比如战斗之类的工作？,"Is there something simpler… I mean, like combat-related tasks?",,有沒有更加簡單……我的意思是，比如戰鬥之類的工作？,
voicerole_text_8002975,听你的吩咐。,听你的吩咐。,I'll follow your orders.,,聽你的吩咐。,
voicerole_text_8002976,会做好的。,会做好的。,I'll take care of everything.,,會做好的。,
voicerole_text_8002977,魔力，聚合……,魔力，聚合……,"Magic power, converge…",,魔力，聚合……,
voicerole_text_8002978,空间中所聚集的魔力——接下吧！,空间中所聚集的魔力——接下吧！,The magic gathers in this space—receive it!,,空間中所聚集的魔力——接下吧！,
voicerole_text_8002979,继续前进！,继续前进！,Move on!,,繼續前進！,
voicerole_text_8002980,……狂妄者的野心，消散！,……狂妄者的野心，消散！,"The ambition of the arrogant, be extinguished!",,……狂妄者的野心，消散！,
voicerole_text_8002981,就用这一击，结束！,就用这一击，结束！,Let's end this with one strike!,,就用這一擊，結束！,
voicerole_text_8002982,魔力——请汇聚吾身！斩断身心吧……这一击，意为绝别！,魔力——请汇聚吾身！斩断身心吧……这一击，意为绝别！,Magic power—converge into me! Sever body and soul… this strike signifies farewell!,,魔力——請彙聚吾身！斬斷身心吧……這一擊，意為絕別！,
voicerole_text_8002983,就这样？比想象中要轻松许多……,就这样？比想象中要轻松许多……,Is that it? It's much easier than I expected.,,就這樣？比想像中要輕鬆許多……,
voicerole_text_8002984,……跟想象中不太一样？你知道，像我们这些异族在人类社会生存是很难的，所以那时候会逼着自己……你说的是外貌？啊……会吗？,……跟想象中不太一样？你知道，像我们这些异族在人类社会生存是很难的，所以那时候会逼着自己……你说的是外貌？啊……会吗？,"Not quite what I imagined? You know, it's hard for beings like us to live in human society. That's why, back then, I had to force myself… Are you talking about my appearance? Ah… Really?",,……跟想像中不太一樣？你知道，像我們這些異族在人類社會生存是很難的，所以那時候會逼著自己……你說的是外貌？啊……會嗎？,
voicerole_text_8002985,为什么要接触人类？这个嘛，最开始只是好奇，后来才感到钦佩。完整的社会体系，完善的基础建设……都是聚落里从未见过的事物。不改变就无法生存，我不会像其他人那样一味的逃避。,为什么要接触人类？这个嘛，最开始只是好奇，后来才感到钦佩。完整的社会体系，完善的基础建设……都是聚落里从未见过的事物。不改变就无法生存，我不会像其他人那样一味的逃避。,"Why do I start interacting with humans? Well, at first it is just curiosity, but eventually, it turns into admiration. A complete social system, well-established infrastructure… these are things I have never seen in our settlement. If you don't adapt, you can't survive. I'm not like the others who just run away.",,為什麼要接觸人類？這個嘛，最開始只是好奇，後來才感到欽佩。完整的社會體系，完善的基礎建設……都是聚落裏從未見過的事物。不改變就無法生存，我不會像其他人那樣一味的逃避。,
voicerole_text_8002986,您应该了解过我。虽然我不认为自己做错，但抛弃族人背弃好友……这才是世间对我的评价……就算这样您也要与我更加亲近？那，好吧，我不会辜负这份信任……永远不会。,您应该了解过我。虽然我不认为自己做错，但抛弃族人背弃好友……这才是世间对我的评价……就算这样您也要与我更加亲近？那，好吧，我不会辜负这份信任……永远不会。,"You must know me by now. Even though I don't think I did anything wrong, abandoning my kin and betraying my friends… that's how the world views me… Even so, you still want to be closer to me? Then, alright, I won't betray this trust… never.",,您應該瞭解過我。雖然我不認為自己做錯，但拋棄族人背棄好友……這才是世間對我的評價……就算這樣您也要與我更加親近？那，好吧，我不會辜負這份信任……永遠不會。,
voicerole_text_8002987,我说你，就算说了要更加亲近……但是不是有点，亲近过头了？比朋友还要亲密？这……这！！,我说你，就算说了要更加亲近……但是不是有点，亲近过头了？比朋友还要亲密？这……这！！,"I'm just saying, even though you said you wanted to be closer… don't you think you're being a little too close? Closer than friends? Th—this!!",,我說你，就算說了要更加親近……但是不是有點，親近過頭了？比朋友還要親密？這……這！！,
voicerole_text_8002988,,,0,,,
voicerole_text_8002989,,,0,,,
voicerole_text_8002990,,,0,,,
voicerole_text_8002991,,,0,,,
voicerole_text_8002992,INCHI GAME,INCHI GAME,INCHI GAME,,INCHI GAME,
voicerole_text_8002993,Bilibili,Bilibili,Bilibili,,Bilibili,
voicerole_text_8002994,AOI Studio,AOI Studio,AOI Studio,,AOI Studio,
voicerole_text_8002995,千年之旅 ELF,千年之旅 ELF,Mirren: Star Legends,,千年之旅 ELF,
voicerole_text_8002996,……欢迎，侍主大人。,……欢迎，侍主大人。,"Welcome, Lord Oracle.",,……歡迎，侍主大人。,
voicerole_text_8002997,侍主大人，是睡着了吗……这个时候该做——对了，找毛毯……！,侍主大人，是睡着了吗……这个时候该做——对了，找毛毯……！,"Lord Oracle, did you fall asleep? At a time like this, I should—oh right, get a blanket!",,侍主大人，是睡著了嗎……這個時候該做——對了，找毛毯……！,
voicerole_text_8002998,像这样看着您的睡脸……让我莫名感到安心。,像这样看着您的睡脸……让我莫名感到安心。,"Watching your peaceful sleeping face like this… somehow, it puts me at ease.",,像這樣看著您的睡臉……讓我莫名感到安心。,
