Id,AttrId,Desattr,,,Desc1,DescName,TargetType,Attrlv,Pvp,RefixValue,RefixPercent,RefixFixValue,RefixValueGrown,RefixPercentGrown,RefixFixValueGrown,SkillId,Icon
30500472,102,攻击,命鼠,,,,0,,,"560,560  ",,,"140,210  ",,,,
30500473,103,防御,命鼠,,,,0,,,"358,358  ",,,"90,134  ",,,,
30500474,104,韧性,命鼠,,,,0,,,"3584,3584  ",,,"896,1344  ",,,,
30500475,105,速度,命鼠,,,,0,,,"780,1160",,,"0,0",,,,
305004711,101,生命,丹鼠,,,,0,,,"7168,7168  ",,,"1792,2688  ",,,,
305004712,102,攻击,丹鼠,,,,0,,,"560,560  ",,,"140,210  ",,,,
305004713,103,防御,丹鼠,,,,0,,,"358,358  ",,,"90,134  ",,,,
305004714,104,韧性,丹鼠,,,,0,,,"3584,3584  ",,,"896,1344  ",,,,
305004715,105,速度,丹鼠,,,,0,,,"780,1160",,,"0,0",,,,
30500371,101,生命,器傀,,,,0,,,"7168,7168  ",,,"1792,2688  ",,,,
30500372,102,攻击,器傀,,,,0,,,"560,560  ",,,"140,210  ",,,,
30500373,103,防御,器傀,,,,0,,,"358,358  ",,,"90,134  ",,,,
30500374,104,韧性,器傀,,,,0,,,"3584,3584  ",,,"896,1344  ",,,,
30500375,105,速度,器傀,,,,0,,,"780,1160",,,"0,0",,,,
305003711,101,生命,瓷傀,,,,0,,,"7168,7168  ",,,"1792,2688  ",,,,
305003712,102,攻击,瓷傀,,,,0,,,"560,560  ",,,"140,210  ",,,,
305003713,103,防御,瓷傀,,,,0,,,"358,358  ",,,"90,134  ",,,,
305003714,104,韧性,瓷傀,,,,0,,,"3584,3584  ",,,"896,1344  ",,,,
305003715,105,速度,瓷傀,,,,0,,,"780,1160",,,"0,0",,,,
30500481,101,生命,云峦狐,,,,0,,,"6208,6208  ",,,"1552,2328  ",,,,
30500482,102,攻击,云峦狐,,,,0,,,"824,824  ",,,"206,309  ",,,,
30500483,103,防御,云峦狐,,,,0,,,"310,310  ",,,"78,116  ",,,,
30500484,104,韧性,云峦狐,,,,0,,,"3296,3296  ",,,"824,1236  ",,,,
30500485,105,速度,云峦狐,,,,0,,,"800,1200",,,"0,0",,,,
305004811,101,生命,云霞狐,,,,0,,,"6208,6208  ",,,"1552,2328  ",,,,
305004812,102,攻击,云霞狐,,,,0,,,"824,824  ",,,"206,309  ",,,,
305004813,103,防御,云霞狐,,,,0,,,"310,310  ",,,"78,116  ",,,,
305004814,104,韧性,云霞狐,,,,0,,,"3296,3296  ",,,"824,1236  ",,,,
305004815,105,速度,云霞狐,,,,0,,,"800,1200",,,"0,0",,,,
305004821,101,生命,云峦狐,,,,0,,,"6208,6208  ",,,"1552,2328  ",,,,
305004822,102,攻击,云峦狐,,,,0,,,"824,824  ",,,"206,309  ",,,,
305004823,103,防御,云峦狐,,,,0,,,"310,310  ",,,"78,116  ",,,,
305004824,104,韧性,云峦狐,,,,0,,,"3296,3296  ",,,"824,1236  ",,,,
305004825,105,速度,云峦狐,,,,0,,,"800,1200",,,"0,0",,,,
30500491,101,生命,艾卡希猎兵,,,,0,,,"5312,5312  ",,,"1328,1992  ",,,,
30500492,102,攻击,艾卡希猎兵,,,,0,,,"816,816  ",,,"204,306  ",,,,
30500493,103,防御,艾卡希猎兵,,,,0,,,"266,266  ",,,"67,100  ",,,,
30500494,104,韧性,艾卡希猎兵,,,,0,,,"3264,3264  ",,,"816,1224  ",,,,
30500495,105,速度,艾卡希猎兵,,,,0,,,"920,1380",,,"0,0",,,,
305004911,101,生命,艾卡希佣仆,,,,0,,,"5312,5312  ",,,"1328,1992  ",,,,
305004912,102,攻击,艾卡希佣仆,,,,0,,,"816,816  ",,,"204,306  ",,,,
305004913,103,防御,艾卡希佣仆,,,,0,,,"266,266  ",,,"67,100  ",,,,
305004914,104,韧性,艾卡希佣仆,,,,0,,,"3264,3264  ",,,"816,1224  ",,,,
305004915,105,速度,艾卡希佣仆,,,,0,,,"920,1380",,,"0,0",,,,
2000001,1,,,,高级侵蚀之触,,0,3,0,,,,,,,2000001,200000_rngability_icon
2000002,1,,,,中级侵蚀之触,,0,2,0,,,,,,,2000002,200000_rngability_icon
2000003,1,,,,低级侵蚀之触,,0,1,0,,,,,,,2000003,200000_rngability_icon
2000011,1,,,,高级灼烧之炎,,0,3,0,,,,,,,2000011,200001_rngability_icon
2000012,1,,,,中级灼烧之炎,,0,2,0,,,,,,,2000012,200001_rngability_icon
2000013,1,,,,低级灼烧之炎,,0,1,0,,,,,,,2000013,200001_rngability_icon
2000021,1,,,,高级混沌侵蚀,,0,3,0,,,,,,,2000021,200002_rngability_icon
2000022,1,,,,中级混沌侵蚀,,0,2,0,,,,,,,2000022,200002_rngability_icon
2000023,1,,,,低级混沌侵蚀,,0,1,0,,,,,,,2000023,200002_rngability_icon
2000031,1,,,,高级能量吞噬,,0,3,0,,,,,,,2000031,200003_rngability_icon
2000032,1,,,,中级能量吞噬,,0,2,0,,,,,,,2000032,200003_rngability_icon
2000033,1,,,,低级能量吞噬,,0,1,0,,,,,,,2000033,200003_rngability_icon
2000041,1,,,,高级反噬侵蚀,,0,3,0,,,,,,,2000041,200004_rngability_icon
2000042,1,,,,中级反噬侵蚀,,0,2,0,,,,,,,2000042,200004_rngability_icon
2000043,1,,,,低级反噬侵蚀,,0,1,0,,,,,,,2000043,200004_rngability_icon
2000051,1,,,,高级灼烧反噬,,0,3,0,,,,,,,2000051,200005_rngability_icon
2000052,1,,,,中级灼烧反噬,,0,2,0,,,,,,,2000052,200005_rngability_icon
2000053,1,,,,低级灼烧反噬,,0,1,0,,,,,,,2000053,200005_rngability_icon
2000061,1,,,,高级混沌反噬,,0,3,0,,,,,,,2000061,200006_rngability_icon
2000062,1,,,,中级混沌反噬,,0,2,0,,,,,,,2000062,200006_rngability_icon
2000063,1,,,,低级混沌反噬,,0,1,0,,,,,,,2000063,200006_rngability_icon
2000071,1,,,,高级能量反噬,,0,3,0,,,,,,,2000071,200007_rngability_icon
2000072,1,,,,中级能量反噬,,0,2,0,,,,,,,2000072,200007_rngability_icon
2000073,1,,,,低级能量反噬,,0,1,0,,,,,,,2000073,200007_rngability_icon
2000081,1,,,,强效滞缓打击,,0,3,0,,,,,,,2000081,200008_rngability_icon
2000082,1,,,,基础滞缓打击,,0,2,0,,,,,,,2000082,200008_rngability_icon
2000091,1,,,,强效挑衅,,0,3,0,,,,,,,2000091,200009_rngability_icon
2000092,1,,,,基础挑衅,,0,1,0,,,,,,,2000092,200009_rngability_icon
2000101,1,,,,强效生命虹吸,,0,3,0,,,,,,,2000101,200010_rngability_icon
2000102,1,,,,基础生命虹吸,,0,1,0,,,,,,,2000102,200010_rngability_icon
2000111,1,,,,高级嗜血,,0,3,0,,,,,,,2000111,200011_rngability_icon
2000112,1,,,,中级嗜血,,0,2,0,,,,,,,2000112,200011_rngability_icon
2000113,1,,,,低级嗜血,,0,1,0,,,,,,,2000113,200011_rngability_icon
2000121,1,,,,高级攻击强化,,0,3,0,,,,,,,2000121,200012_rngability_icon
2000122,1,,,,中级攻击强化,,0,2,0,,,,,,,2000122,200012_rngability_icon
2000123,1,,,,低级攻击强化,,0,1,0,,,,,,,2000123,200012_rngability_icon
2000131,1,,,,高级防御强化,,0,3,0,,,,,,,2000131,200013_rngability_icon
2000132,1,,,,中级防御强化,,0,2,0,,,,,,,2000132,200013_rngability_icon
2000133,1,,,,低级防御强化,,0,1,0,,,,,,,2000133,200013_rngability_icon
2000141,1,,,,高级生命强化,,0,3,0,,,,,,,2000141,200014_rngability_icon
2000142,1,,,,中级生命强化,,0,2,0,,,,,,,2000142,200014_rngability_icon
2000143,1,,,,低级生命强化,,0,1,0,,,,,,,2000143,200014_rngability_icon
2000151,1,,,,高级韧性强化,,0,3,0,,,,,,,2000151,200015_rngability_icon
2000152,1,,,,中级韧性强化,,0,2,0,,,,,,,2000152,200015_rngability_icon
2000153,1,,,,低级韧性强化,,0,1,0,,,,,,,2000153,200015_rngability_icon
2000161,1,,,,高级速度强化,,0,3,0,,,,,,,2000161,200016_rngability_icon
2000162,1,,,,中级速度强化,,0,2,0,,,,,,,2000162,200016_rngability_icon
2000163,1,,,,低级速度强化,,0,1,0,,,,,,,2000163,200016_rngability_icon
2000171,1,,,,高级暴击精通,,0,3,0,,,,,,,2000171,200017_rngability_icon
2000172,1,,,,中级暴击精通,,0,2,0,,,,,,,2000172,200017_rngability_icon
2000173,1,,,,低级暴击精通,,0,1,0,,,,,,,2000173,200017_rngability_icon
2000181,1,,,,高级闪避精通,,0,3,0,,,,,,,2000181,200018_rngability_icon
2000182,1,,,,中级闪避精通,,0,2,0,,,,,,,2000182,200018_rngability_icon
2000183,1,,,,低级闪避精通,,0,1,0,,,,,,,2000183,200018_rngability_icon
2000191,1,,,,高级精准掌握,,0,3,0,,,,,,,2000191,200019_rngability_icon
2000192,1,,,,中级精准掌握,,0,2,0,,,,,,,2000192,200019_rngability_icon
2000193,1,,,,低级精准掌握,,0,1,0,,,,,,,2000193,200019_rngability_icon
2000201,1,,,,高级仇恨共鸣,,0,3,0,,,,,,,2000201,200020_rngability_icon
2000202,1,,,,中级仇恨共鸣,,0,2,0,,,,,,,2000202,200020_rngability_icon
2000203,1,,,,低级仇恨共鸣,,0,1,0,,,,,,,2000203,200020_rngability_icon
2000211,1,,,,高级荆棘之甲,,0,3,0,,,,,,,2000211,200021_rngability_icon
2000212,1,,,,中级荆棘之甲,,0,2,0,,,,,,,2000212,200021_rngability_icon
2000213,1,,,,低级荆棘之甲,,0,1,0,,,,,,,2000213,200021_rngability_icon
2000221,1,,,,高级弱破稳固,,0,3,0,,,,,,,2000221,200022_rngability_icon
2000222,1,,,,中级弱破稳固,,0,2,0,,,,,,,2000222,200022_rngability_icon
2000223,1,,,,低级弱破稳固,,0,1,0,,,,,,,2000223,200022_rngability_icon
2000231,1,,,,高级引领之击,,0,3,0,,,,,,,2000231,200024_rngability_icon
2000233,1,,,,引领之击,,0,1,0,,,,,,,2000233,200024_rngability_icon
2000241,1,,,,强效净化打击,,0,3,0,,,,,,,2000241,200023_rngability_icon
2000242,1,,,,基础净化打击,,0,1,0,,,,,,,2000242,200023_rngability_icon
2000251,1,,,,高级急救,,0,3,0,,,,,,,2000251,200025_rngability_icon
2000252,1,,,,急救,,0,1,0,,,,,,,2000252,200025_rngability_icon
2000261,1,,,,高级自愈循环,,0,3,0,,,,,,,2000261,200025_rngability_icon
2000262,1,,,,自愈循环,,0,1,0,,,,,,,2000262,200025_rngability_icon
2000271,1,,,,强效异常增幅  ,,0,3,0,,,,,,,2000271,200027_rngability_icon
2000272,1,,,,基础异常增幅  ,,0,1,0,,,,,,,2000272,200027_rngability_icon
2000281,1,,,,强效连击触发  ,,0,3,0,,,,,,,2000281,200028_rngability_icon
2000282,1,,,,基础连击触发  ,,0,1,0,,,,,,,2000282,200028_rngability_icon
2000291,1,,,,强效能量涌动  ,,0,3,0,,,,,,,2000291,200029_rngability_icon
2000292,1,,,,基础能量涌动  ,,0,1,0,,,,,,,2000292,200029_rngability_icon
2000300,1,,,,免疫侵蚀,,0,3,0,,,,,,,2000300,200030_rngability_icon
2000310,1,,,,免疫灼烧,,0,3,0,,,,,,,2000310,200031_rngability_icon
2000320,1,,,,不屈意志,,0,3,0,,,,,,,2000320,200032_rngability_icon
2000330,1,,,,免疫暴击,,0,3,0,,,,,,,2000330,200033_rngability_icon
2000340,1,,,,绝对命中,,0,3,0,,,,,,,2000340,200034_rngability_icon
2000350,1,,,,强效净化之环  ,,0,3,0,,,,,,,2000350,200035_rngability_icon
2000351,1,,,,基础净化之环  ,,0,1,0,,,,,,,2000351,200035_rngability_icon
2000360,1,,,,迅捷反应,,0,3,0,,,,,,,2000360,200036_rngability_icon
2000370,1,,,,免疫反伤,,0,3,0,,,,,,,2000370,200037_rngability_icon
2000380,1,,,,禁疗之触,,0,3,0,,,,,,,2000380,200038_rngability_icon
2000390,1,,,,攻击成长,,0,2,0,,,,,,,2000390,200039_rngability_icon
2000400,1,,,,防御成长,,0,2,0,,,,,,,2000400,200040_rngability_icon
2000410,1,,,,韧性成长,,0,2,0,,,,,,,2000410,200041_rngability_icon
2000420,1,,,,生命成长,,0,2,0,,,,,,,2000420,200042_rngability_icon
2000430,1,,,,强效疗盾转化,,0,3,0,,,,,,,2000430,200043_rngability_icon
2000431,1,,,,基础疗盾转化,,0,1,0,,,,,,,2000431,200043_rngability_icon
2000440,1,,,,高级破盾强击,,0,3,0,,,,,,,2000440,200044_rngability_icon
2000441,1,,,,破盾强击,,0,1,0,,,,,,,2000441,200044_rngability_icon
2000450,1,,,,护盾直击,,0,2,0,,,,,,,2000450,200045_rngability_icon
2000460,1,,,,弱点稳固,,0,2,0,,,,,,,2000460,200022_rngability_icon
2000470,1,,,,高级愈伤共鸣,,0,3,0,,,,,,,2000470,200047_rngability_icon
2000471,1,,,,愈伤共鸣,,0,1,0,,,,,,,2000471,200047_rngability_icon
2000480,1,,,,高级治疗强化,,0,3,0,,,,,,,2000480,200048_rngability_icon
2000481,1,,,,治疗强化,,0,1,0,,,,,,,2000481,200048_rngability_icon
20130010,1,,,,格蕾,,1,,0,,,,,,,20130010,
20130030,1,,,,阿涅克丝,,1,,0,,,,,,,20130030,
20130040,1,,,,炽爱,,1,,0,,,,,,,20130040,
20130060,1,,,,水仙,,1,,0,,,,,,,20130060,
20130070,1,,,,菲莉希亚,,1,,0,,,,,,,20130070,
20130080,1,,,,梅露特,,1,,0,,,,,,,20130080,
20130090,1,,,,奈奈芙,,1,,0,,,,,,,20130090,
20130140,1,,,,玛瑙,,1,,0,,,,,,,20130140,
20130150,1,,,,哀歌,,1,,0,,,,,,,20130150,
20130170,1,,,,波斯菊,,1,,0,,,,,,,20130170,
20130180,1,,,,爱琳,,1,,0,,,,,,,20130180,
20130190,1,,,,库萝心,,1,,0,,,,,,,20130190,
20130200,1,,,,维达,,1,,0,,,,,,,20130200,
20130220,1,,,,莱拉,,1,,0,,,,,,,20130220,
20130230,1,,,,芙洛拉,,1,,0,,,,,,,20130230,
20130250,1,,,,多萝西,,1,,0,,,,,,,20130250,
20140010,1,,,,普琳普顿,,1,,0,,,,,,,20140010,
20140030,1,,,,焰心,,1,,0,,,,,,,20140030,
20140040,1,,,,索菲,,1,,0,,,,,,,20140040,
20140050,1,,,,弥生,,1,,0,,,,,,,20140050,
20140120,1,,,,未来,,1,,0,,,,,,,20140120,
20140160,1,,,,杏林,,1,,0,,,,,,,20140160,
20140180,1,,,,诗娅,,1,,0,,,,,,,20140180,
20140190,1,,,,艾什尔,,1,,0,,,,,,,20140190,
20140200,1,,,,阿波菲斯,,1,,0,,,,,,,20140200,
20140210,1,,,,纳菲,,1,,0,,,,,,,20140210,
20140220,1,,,,丘吉尔,,1,,0,,,,,,,20140220,
20140240,1,,,,雷雷,,1,,0,,,,,,,20140240,
20140250,1,,,,安普莎,,1,,0,,,,,,,20140250,
20140260,1,,,,库萝爱,,1,,0,,,,,,,20140260,
20140270,1,,,,贝拉,,1,,0,,,,,,,20140270,
20150020,1,,,,丹妮,,1,,0,,,,,,,20150020,
20150060,1,,,,希夕莉,,1,,0,,,,,,,20150060,
20150070,1,,,,萨拉,,1,,0,,,,,,,20150070,
20150080,1,,,,牧,,1,,0,,,,,,,20150080,
20160090,1,,,,吉拉蒂亚,,1,,0,,,,,,,20160090,
20160110,1,,,,卡萝琳,,1,,0,,,,,,,20160110,
20160230,1,,,,佩内洛普,,1,,0,,,,,,,20160230,
20160380,1,,,,仙蒂,,1,,0,,,,,,,20160380,
20140230,1,,,,神光,,1,,0,,,,,,,20140230,
20150040,1,,,,耶坦尼娅,,1,,0,,,,,,,20150040,
20160130,1,,,,克尔苏娜,,1,,0,,,,,,,20160130,
20160310,1,,,,小闪,,1,,0,,,,,,,20160310,
20160680,1,,,,贝卡丝,,1,,0,,,,,,,20160680,
20161300,1,,,,伊卡洛斯,,1,,0,,,,,,,20161300,
20140290,1,,,,贝儿,,1,,0,,,,,,,20140290,
20140300,1,,,,安娜,,1,,0,,,,,,,20140300,
20140090,1,,,,桃,,1,,0,,,,,,,20140090,
20161870,1,,,,大波斯菊,,1,,0,,,,,,,20161870,
20160170,1,,,,罗莎莉,,1,,0,,,,,,,20160170,
20140020,1,,,,黛比,,1,,0,,,,,,,20140020,
20160200,1,,,,奈奥米,,1,,0,,,,,,,20160200,
501001,,,,,赤焰余烬,,1,,,,,,,,,501001,
501002,,,,,灼痕连锁,,1,,,,,,,,,501002,
501003,,,,,焚烬增幅,,1,,,,,,,,,501003,
501004,,,,,灼炎蔓延,,1,,,,,,,,,501004,
501101,,,,,灼烬余响,,1,,,,,,,,,501101,
501102,,,,,赤焰领域,,1,,,,,,,,,501102,
501103,,,,,炎能回馈,,1,,,,,,,,,501103,
501104,,,,,炎噬之韧,,1,,,,,,,,,501104,
501105,,,,,焚寂永续,,1,,,,,,,,,501105,
502001,,,,,侵蚀渗透,,1,,,,,,,,,502001,
502002,,,,,蚀痕预兆,,1,,,,,,,,,502002,
502003,,,,,深蚀共鸣,,1,,,,,,,,,502003,
502004,,,,,蚀毒增生,,1,,,,,,,,,502004,
502101,,,,,蚀痕扩散,,1,,,,,,,,,502101,
502102,,,,,侵蚀领域,,1,,,,,,,,,502102,
502103,,,,,蚀骨弱化,,1,,,,,,,,,502103,
502104,,,,,侵蚀普攻,,1,,,,,,,,,502104,
502105,,,,,蚀痕永续,,1,,,,,,,,,502105,
503101,,,,,双生萝卜,,1,,,,,,,,,503101,
503102,,,,,萝卜增幅,,1,,,,,,,,,503102,
503103,,,,,萝卜种子,,1,,,,,,,,,503103,
503104,,,,,萝卜回馈,,1,,,,,,,,,503104,
503105,,,,,萝卜连锁,,1,,,,,,,,,503105,
503106,,,,,萝卜盛宴,,1,,,,,,,,,503106,
504101,,,,,混沌侵袭,,1,,,,,,,,,504101,
504102,,,,,负面叠加,,1,,,,,,,,,504102,
504103,,,,,负面余波,,1,,,,,,,,,504103,
505101,,,,,愈疗反噬,,1,,,,,,,,,505101,
505102,,,,,生命虹吸,,1,,,,,,,,,505102,
505103,,,,,双倍愈疗,,1,,,,,,,,,505103,
505104,,,,,圣愈强化,,1,,,,,,,,,505104,
505105,,,,,愈疗护盾,,1,,,,,,,,,505105,
506101,,,,,弱点裁决,,1,,,,,,,,,506101,
506102,,,,,弱点混沌,,1,,,,,,,,,506102,
506103,,,,,弱点爆发,,1,,,,,,,,,506103,
506104,,,,,弱点贯穿,,1,,,,,,,,,506104,
506105,,,,,弱点引燃,,1,,,,,,,,,506105,
506106,,,,,弱点余震,,1,,,,,,,,,506106,
507101,,,,,坚盾循环,,1,,,,,,,,,507101,
507102,,,,,护盾转化,,1,,,,,,,,,507102,
507103,,,,,护盾预兆,,1,,,,,,,,,507103,
507104,,,,,生命护盾,,1,,,,,,,,,507104,
507105,,,,,血盾平衡,,1,,,,,,,,,507105,
507106,,,,,护盾反噬,,1,,,,,,,,,507106,
507107,,,,,护盾冲击,,1,,,,,,,,,507107,
508101,,,,,反伤增幅,,1,,,,,,,,,508101,
508102,,,,,反噬共鸣,,1,,,,,,,,,508102,
508103,,,,,群体反噬,,1,,,,,,,,,508103,
508104,,,,,反伤连锁,,1,,,,,,,,,508104,
508105,,,,,反伤叠加,,1,,,,,,,,,508105,
509101,,,,,能量过载,,1,,,,,,,,,509101,
509102,,,,,能量共鸣,,1,,,,,,,,,509102,
509103,,,,,能量反馈,,1,,,,,,,,,509103,
509104,,,,,能量增幅,,1,,,,,,,,,509104,
509105,,,,,能量治愈,,1,,,,,,,,,509105,
509106,,,,,能量储备,,1,,,,,,,,,509106,
509107,,,,,能量解放,,1,,,,,,,,,509107,
510101,,,,,职介共鸣,,1,,,,,,,,,510101,
510102,,,,,职介回能,,1,,,,,,,,,510102,
510103,,,,,职介暴伤,,1,,,,,,,,,510103,
510104,,,,,职介护盾,,1,,,,,,,,,510104,
510105,,,,,职介治疗,,1,,,,,,,,,510105,
510106,,,,,职介弱点,,1,,,,,,,,,510106,
510107,,,,,职介暴击,,1,,,,,,,,,510107,
511101,,,,,魔女暴击,,1,,,,,,,,,511101,
511102,,,,,奥义回能,,1,,,,,,,,,511102,
511103,,,,,普攻溅射,,1,,,,,,,,,511103,
511104,,,,,奥义追击,,1,,,,,,,,,511104,
511105,,,,,侵蚀普攻,,1,,,,,,,,,511105,
511106,,,,,灼烧普攻,,1,,,,,,,,,511106,
511107,,,,,感电普攻,,1,,,,,,,,,511107,
511108,,,,,时间干扰,,1,,,,,,,,,511108,
511109,,,,,普攻强化,,1,,,,,,,,,511109,
511110,,,,,伤害均摊,,1,,,,,,,,,511110,
512101,,,,,领域叠加,,1,,,,,,,,,512101,
512102,,,,,领域掌控,,1,,,,,,,,,512102,
512103,,,,,领域冷却,,1,,,,,,,,,512103,
512104,,,,,领域急速,,1,,,,,,,,,512104,
512105,,,,,领域复苏,,1,,,,,,,,,512105,
512106,,,,,领域反伤,,1,,,,,,,,,512106,
513101,,,,,冷却缩减,,1,,,,,,,,,513101,
513102,,,,,驱散净化,,1,,,,,,,,,513102,
513103,,,,,克制强化,,1,,,,,,,,,513103,
513104,,,,,嘲讽引导,,1,,,,,,,,,513104,
513105,,,,,刷新增益,,1,,,,,,,,,513105,
513106,,,,,攻击增幅,,1,,,,,,,,,513106,
513107,,,,,防御增幅,,1,,,,,,,,,513107,
513108,,,,,弱破增幅,,1,,,,,,,,,513108,
514101,,,,,生命成长,,1,,,,,,,,,514101,
514102,,,,,血祭反击,,1,,,,,,,,,514102,
514103,,,,,复仇攻击,,1,,,,,,,,,514103,
514104,,,,,低血爆发,,1,,,,,,,,,514104,
514105,,,,,残血增幅,,1,,,,,,,,,514105,
514106,,,,,弱点复仇,,1,,,,,,,,,514106,
514107,,,,,攻击复仇,,1,,,,,,,,,514107,
514108,,,,,暴伤复仇,,1,,,,,,,,,514108,
515101,,,,,随机伤害,,1,,,,,,,,,515101,
515102,,,,,能量狂乱,,1,,,,,,,,,515102,
516101,,,,,伤害分摊,,1,,,,,,,,,516101,
516102,,,,,负面传染,,1,,,,,,,,,516102,
100001,101,Attribute_Name_101,专武属性,,固定生命,,2,0,,"1,1",,,"1,1",,,,
100002,102,Attribute_Name_102,专武属性,,固定攻击,,2,0,,"1,1",,,"1,1",,,,
100003,103,Attribute_Name_103,专武属性,,固定防御,,2,0,,"1,1",,,"1,1",,,,
100004,104,Attribute_Name_104,专武属性,,固定韧性,,2,0,,"1,1",,,"1,1",,,,
100011,101,AttrRefix_name_101_2,专武觉醒属性,,百分比生命,,2,0,,,"1,1",,,"1,1",,,
100012,102,AttrRefix_name_102_2,专武觉醒属性,,百分比攻击,,2,0,,,"1,1",,,"1,1",,,
100013,103,AttrRefix_name_103_2,专武觉醒属性,,百分比防御,,2,0,,,"1,1",,,"1,1",,,
100014,104,AttrRefix_name_104_2,专武觉醒属性,,百分比韧性,,2,0,,,"1,1",,,"1,1",,,
100015,114,Attribute_Name_114,专武觉醒属性,,暴击率加成,,2,0,,"1,1",,,"1,1",,,,
100016,116,Attribute_Name_116,专武觉醒属性,,暴击率伤害加成,,2,0,,"1,1",,,"1,1",,,,
100017,134,Attribute_Name_134,专武觉醒属性,,护盾效果,,2,0,,"1,1",,,"1,1",,,,
100018,137,Attribute_Name_137,专武觉醒属性,,回能效率,,2,0,,"1,1",,,"1,1",,,,
100019,120,Attribute_Name_120,专武觉醒属性,,治疗效果,,2,0,,"1,1",,,"1,1",,,,
100020,107,Attribute_Name_107,专武觉醒属性,,效果命中,,2,0,,"1,1",,,"1,1",,,,
100021,109,Attribute_Name_109,专武觉醒属性,,弱破效果,,2,0,,"1,1",,,"1,1",,,,
40130010,0,,"格蕾1,3,5",,,,0,0,,0,0,0,0,0,0,40130010,
40130030,0,,"阿涅克丝1,3,5",,,,0,0,,0,0,0,0,0,0,40130030,
40130040,0,,"炽爱1,3,5",,,,0,0,,0,0,0,0,0,0,40130040,
40130060,0,,"水仙1,3,5",,,,0,0,,0,0,0,0,0,0,40130060,
40130070,0,,"菲利希亚1,3,5",,,,0,0,,0,0,0,0,0,0,40130070,
40130080,0,,"梅露特1,3,5",,,,0,0,,0,0,0,0,0,0,40130080,
40130090,0,,"奈奈芙1,3,5",,,,0,0,,0,0,0,0,0,0,40130090,
40130140,0,,"玛瑙1,3,5",,,,0,0,,0,0,0,0,0,0,40130140,
40130150,0,,"哀歌1,3,5",,,,0,0,,0,0,0,0,0,0,40130150,
40130170,0,,"波斯菊1,3,5",,,,0,0,,0,0,0,0,0,0,40130170,
40130180,0,,"爱琳1,3,5",,,,0,0,,0,0,0,0,0,0,40130180,
40130190,0,,"库萝心1,3,5",,,,0,0,,0,0,0,0,0,0,40130190,
40130200,0,,维达1,,,,0,0,,0,0,0,0,0,0,40130200,
40130203,0,,维达3,,,,0,0,,0,0,0,0,0,0,40130201,
40130205,0,,维达5,,,,0,0,,0,0,0,0,0,0,40130202,
40130220,0,,"莱拉1,3,5",,,,0,0,,0,0,0,0,0,0,40130220,
40130230,0,,芙洛拉1,,,,0,0,,0,0,0,0,0,0,40130230,
40130233,0,,芙洛拉3,,,,0,0,,0,0,0,0,0,0,40130231,
40130235,0,,芙洛拉5,,,,0,0,,0,0,0,0,0,0,40130232,
40130250,0,,多萝西1,,,,0,0,,0,0,0,0,0,0,40130250,
40130253,0,,多萝西3,,,,0,0,,0,0,0,0,0,0,40130251,
40130255,0,,多萝西5,,,,0,0,,0,0,0,0,0,0,40130252,
40140010,0,,"普琳普顿1,3,5",,,,0,0,,0,0,0,0,0,0,40140010,
40140030,0,,"焰心1,3,5",,,,0,0,,0,0,0,0,0,0,40140030,
40140040,0,,"索菲1,3,5",,,,0,0,,0,0,0,0,0,0,40140040,
40140050,0,,"弥生1,3,5",,,,0,0,,0,0,0,0,0,0,40140050,
40140120,0,,"未来1,3,5",,,,0,0,,0,0,0,0,0,0,40140120,
40140160,0,,"杏林1,3,5",,,,0,0,,0,0,0,0,0,0,40140160,
40140180,0,,诗娅1,,,,0,0,,0,0,0,0,0,0,40140180,
40140183,0,,诗娅3,,,,0,0,,0,0,0,0,0,0,40140181,
40140185,0,,诗娅5,,,,0,0,,0,0,0,0,0,0,40140182,
40140190,0,,"艾什尔1,3,5",,,,0,0,,0,0,0,0,0,0,40140190,
40140200,0,,"阿波菲斯1,3,5",,,,0,0,,0,0,0,0,0,0,40140200,
40140210,0,,"纳菲1,3,5",,,,0,0,,0,0,0,0,0,0,40140210,
40140220,0,,"丘吉尔1,3,5",,,,0,0,,0,0,0,0,0,0,40140220,
40140230,0,,"神光1,3,5",,,,0,0,,0,0,0,0,0,0,40140230,
40140235,0,,神光5,,,,0,0,,0,0,0,0,0,0,40140231,
40140240,0,,"雷雷1,3,5",,,,0,0,,0,0,0,0,0,0,40140240,
40140245,0,,雷雷5,,,,0,0,,0,0,0,0,0,0,40140242,
40140250,0,,"安普莎1,3,5",,,,0,0,,0,0,0,0,0,0,40140250,
40140255,0,,安普莎5,,,,0,0,,0,0,0,0,0,0,40140251,
40140260,0,,"库萝爱1,3,5",,,,0,0,,0,0,0,0,0,0,40140260,
40140270,0,,"贝拉1,3,5",,,,0,0,,0,0,0,0,0,0,40140270,
40140290,0,,"贝尔1,3,5",,,,0,0,,0,0,0,0,0,0,40140290,
40140295,0,,贝尔5,,,,0,0,,0,0,0,0,0,0,40140292,
40140300,0,,"安娜1,3,5",,,,0,0,,0,0,0,0,0,0,40140300,
40140305,0,,安娜5,,,,0,0,,0,0,0,0,0,0,40140302,
40150020,0,,"丹妮1,3,5",,,,0,0,,0,0,0,0,0,0,40150020,
40150025,0,,丹妮5,,,,0,0,,0,0,0,0,0,0,40150023,
